application_1591294234325_0166	9	mr-05	28.0
application_1591294234325_0166	9	mr-10	33.0
application_1591294234325_0166	9	mr-01	28.0
application_1591294234325_0166	9	mr-12	36.0
application_1591294234325_0166	9	mr-07	36.0
application_1591294234325_0166	9	mr-08	25.0
application_1591294234325_0166	9	mr-04	27.0
application_1591294234325_0166	9	mr-02	36.0
application_1591294234325_0166	9	mr-11	24.0
application_1591294234325_0166	9	mr-06	35.0
application_1591294234325_0166	9	mr-09	36.0
application_1591294234325_0166	9	mr-03	29.0
application_1591294234325_0165	9	mr-12	33.0
application_1591294234325_0165	9	mr-03	26.0
application_1591294234325_0165	9	mr-10	35.0
application_1591294234325_0165	9	mr-01	23.0
application_1591294234325_0165	9	mr-05	22.0
application_1591294234325_0165	9	mr-07	32.0
application_1591294234325_0165	9	mr-08	25.0
application_1591294234325_0165	9	mr-04	19.0
application_1591294234325_0165	9	mr-02	39.0
application_1591294234325_0165	9	mr-11	24.0
application_1591294234325_0165	9	mr-06	34.0
application_1591294234325_0165	9	mr-09	35.0
application_1591294234325_0164	9	mr-06	37.0
application_1591294234325_0164	9	mr-04	24.0
application_1591294234325_0164	9	mr-02	32.0
application_1591294234325_0164	9	mr-11	20.0
application_1591294234325_0164	9	mr-09	35.0
application_1591294234325_0164	9	mr-03	21.0
application_1591294234325_0164	9	mr-10	33.0
application_1591294234325_0164	9	mr-01	23.0
application_1591294234325_0164	9	mr-12	35.0
application_1591294234325_0164	9	mr-05	23.0
application_1591294234325_0164	9	mr-07	34.0
application_1591294234325_0164	9	mr-08	22.0
application_1591294234325_0163	9	mr-08	22.0
application_1591294234325_0163	9	mr-12	29.0
application_1591294234325_0163	9	mr-05	22.0
application_1591294234325_0163	9	mr-07	34.0
application_1591294234325_0163	9	mr-04	20.0
application_1591294234325_0163	9	mr-02	28.0
application_1591294234325_0163	9	mr-11	20.0
application_1591294234325_0163	9	mr-06	30.0
application_1591294234325_0163	9	mr-09	36.0
application_1591294234325_0163	9	mr-03	22.0
application_1591294234325_0163	9	mr-10	33.0
application_1591294234325_0163	9	mr-01	23.0
application_1591294234325_0162	9	mr-10	33.0
application_1591294234325_0162	9	mr-06	31.0
application_1591294234325_0162	9	mr-09	31.0
application_1591294234325_0162	9	mr-03	23.0
application_1591294234325_0162	9	mr-01	21.0
application_1591294234325_0162	9	mr-12	31.0
application_1591294234325_0162	9	mr-05	19.0
application_1591294234325_0162	9	mr-07	36.0
application_1591294234325_0162	9	mr-08	25.0
application_1591294234325_0162	9	mr-04	19.0
application_1591294234325_0162	9	mr-02	25.0
application_1591294234325_0162	9	mr-11	22.0
application_1591294234325_0161	9	mr-08	18.0
application_1591294234325_0161	9	mr-12	29.0
application_1591294234325_0161	9	mr-05	17.0
application_1591294234325_0161	9	mr-07	27.0
application_1591294234325_0161	9	mr-04	20.0
application_1591294234325_0161	9	mr-02	33.0
application_1591294234325_0161	9	mr-11	14.0
application_1591294234325_0161	9	mr-06	41.0
application_1591294234325_0161	9	mr-09	33.0
application_1591294234325_0161	9	mr-03	21.0
application_1591294234325_0161	9	mr-10	31.0
application_1591294234325_0161	9	mr-01	19.0
application_1591294234325_0160	9	mr-07	33.0
application_1591294234325_0160	9	mr-01	16.0
application_1591294234325_0160	9	mr-12	27.0
application_1591294234325_0160	9	mr-05	18.0
application_1591294234325_0160	9	mr-08	20.0
application_1591294234325_0160	9	mr-04	18.0
application_1591294234325_0160	9	mr-02	35.0
application_1591294234325_0160	9	mr-11	16.0
application_1591294234325_0160	9	mr-06	37.0
application_1591294234325_0160	9	mr-09	32.0
application_1591294234325_0160	9	mr-03	18.0
application_1591294234325_0160	9	mr-10	35.0
application_1591294234325_0159	9	mr-12	40.0
application_1591294234325_0159	9	mr-03	17.0
application_1591294234325_0159	9	mr-10	41.0
application_1591294234325_0159	9	mr-01	18.0
application_1591294234325_0159	9	mr-05	17.0
application_1591294234325_0159	9	mr-07	37.0
application_1591294234325_0159	9	mr-08	17.0
application_1591294234325_0159	9	mr-04	18.0
application_1591294234325_0159	9	mr-02	32.0
application_1591294234325_0159	9	mr-11	17.0
application_1591294234325_0159	9	mr-06	37.0
application_1591294234325_0159	9	mr-09	34.0
application_1591294234325_0158	9	mr-10	58.0
application_1591294234325_0158	9	mr-06	66.0
application_1591294234325_0158	9	mr-09	56.0
application_1591294234325_0158	9	mr-03	2.0
application_1591294234325_0158	9	mr-01	3.0
application_1591294234325_0158	9	mr-12	52.0
application_1591294234325_0158	9	mr-05	2.0
application_1591294234325_0158	9	mr-07	48.0
application_1591294234325_0158	9	mr-08	3.0
application_1591294234325_0158	9	mr-04	2.0
application_1591294234325_0158	9	mr-02	50.0
application_1591294234325_0158	9	mr-11	2.0
application_1591294234325_0157	9	mr-05	0.8
application_1591294234325_0157	9	mr-10	102.0
application_1591294234325_0157	9	mr-01	1.0
application_1591294234325_0157	9	mr-12	72.0
application_1591294234325_0157	9	mr-07	84.0
application_1591294234325_0157	9	mr-08	0.9
application_1591294234325_0157	9	mr-04	0.8
application_1591294234325_0157	9	mr-02	102.0
application_1591294234325_0157	9	mr-11	0.9
application_1591294234325_0157	9	mr-06	60.0
application_1591294234325_0157	9	mr-09	78.0
application_1591294234325_0157	9	mr-03	1.0
