0	12	POLYGON ((-180 72.80468702, -157.5 72.80468702, -157.5 83.65833282, -180 83.65833282, -180 72.80468702))	0000	0
1	0	POLYGON ((-157.5 72.80468702, -135 72.80468702, -135 83.65833282, -157.5 83.65833282, -157.5 72.80468702))	0001	1
2	4889	POLYGON ((-180 70.09127557, -174.375 70.09127557, -174.375 72.80468702, -180 72.80468702, -180 70.09127557))	000200	2
3	0	POLYGON ((-174.375 70.09127557, -168.75 70.09127557, -168.75 72.80468702, -174.375 72.80468702, -174.375 70.09127557))	000201	3
4	1129	POLYGON ((-180 68.73456984, -177.1875 68.73456984, -177.1875 70.09127557, -180 70.09127557, -180 68.73456984))	0002020	4
5	0	POLYGON ((-177.1875 68.73456984, -174.375 68.73456984, -174.375 70.09127557, -177.1875 70.09127557, -177.1875 68.73456984))	0002021	5
6	3602	POLYGON ((-180 67.37786412, -177.1875 67.37786412, -177.1875 68.73456984, -180 68.73456984, -180 67.37786412))	0002022	6
7	537	POLYGON ((-177.1875 68.05621698, -175.78125 68.05621698, -175.78125 68.73456984, -177.1875 68.73456984, -177.1875 68.05621698))	00020230	7
8	0	POLYGON ((-175.78125 68.05621698, -174.375 68.05621698, -174.375 68.73456984, -175.78125 68.73456984, -175.78125 68.05621698))	00020231	8
9	3491	POLYGON ((-177.1875 67.37786412, -175.78125 67.37786412, -175.78125 68.05621698, -177.1875 68.05621698, -177.1875 67.37786412))	00020232	9
10	2321	POLYGON ((-175.78125 67.37786412, -174.375 67.37786412, -174.375 68.05621698, -175.78125 68.05621698, -175.78125 67.37786412))	00020233	10
11	0	POLYGON ((-174.375 67.37786412, -168.75 67.37786412, -168.75 70.09127557, -174.375 70.09127557, -174.375 67.37786412))	000203	11
12	0	POLYGON ((-168.75 70.09127557, -163.125 70.09127557, -163.125 72.80468702, -168.75 72.80468702, -168.75 70.09127557))	000210	12
13	0	POLYGON ((-163.125 71.44798129, -160.3125 71.44798129, -160.3125 72.80468702, -163.125 72.80468702, -163.125 71.44798129))	0002110	13
14	26	POLYGON ((-160.3125 71.44798129, -157.5 71.44798129, -157.5 72.80468702, -160.3125 72.80468702, -160.3125 71.44798129))	0002111	14
15	3569	POLYGON ((-163.125 70.09127557, -160.3125 70.09127557, -160.3125 71.44798129, -163.125 71.44798129, -163.125 70.09127557))	0002112	15
16	6633	POLYGON ((-160.3125 70.09127557, -157.5 70.09127557, -157.5 71.44798129, -160.3125 71.44798129, -160.3125 70.09127557))	0002113	16
17	6405	POLYGON ((-168.75 67.37786412, -163.125 67.37786412, -163.125 70.09127557, -168.75 70.09127557, -168.75 67.37786412))	000212	17
18	2061	POLYGON ((-163.125 67.37786412, -157.5 67.37786412, -157.5 70.09127557, -163.125 70.09127557, -163.125 67.37786412))	000213	18
19	2569	POLYGON ((-180 66.02115839, -177.1875 66.02115839, -177.1875 67.37786412, -180 67.37786412, -180 66.02115839))	0002200	19
20	4200	POLYGON ((-177.1875 66.02115839, -174.375 66.02115839, -174.375 67.37786412, -177.1875 67.37786412, -177.1875 66.02115839))	0002201	20
21	4850	POLYGON ((-180 64.66445267, -177.1875 64.66445267, -177.1875 66.02115839, -180 66.02115839, -180 64.66445267))	0002202	21
22	3952	POLYGON ((-177.1875 64.66445267, -174.375 64.66445267, -174.375 66.02115839, -177.1875 66.02115839, -177.1875 64.66445267))	0002203	22
23	3241	POLYGON ((-174.375 66.69951126, -172.96875 66.69951126, -172.96875 67.37786412, -174.375 67.37786412, -174.375 66.69951126))	00022100	23
24	2558	POLYGON ((-172.96875 66.69951126, -171.5625 66.69951126, -171.5625 67.37786412, -172.96875 67.37786412, -172.96875 66.69951126))	00022101	24
25	2527	POLYGON ((-174.375 66.02115839, -172.96875 66.02115839, -172.96875 66.69951126, -174.375 66.69951126, -174.375 66.02115839))	00022102	25
26	0	POLYGON ((-172.96875 66.02115839, -171.5625 66.02115839, -171.5625 66.69951126, -172.96875 66.69951126, -172.96875 66.02115839))	00022103	26
