2021-05-10 18:37:04	106.01728395061728
2021-05-10 18:37:05	108.026
2021-05-10 18:37:06	108.028
2021-05-10 18:37:07	108.044
2021-05-10 18:37:08	108.034
2021-05-10 18:37:09	108.055
2021-05-10 18:37:10	108.046
2021-05-10 18:37:11	108.05
2021-05-10 18:37:12	108.046
2021-05-10 18:37:13	108.063
2021-05-10 18:37:14	108.066
2021-05-10 18:37:15	108.032
2021-05-10 18:37:16	108.038
2021-05-10 18:37:17	108.045
2021-05-10 18:37:18	108.025
2021-05-10 18:37:19	108.043
2021-05-10 18:37:20	108.048
2021-05-10 18:37:21	108.049
2021-05-10 18:37:22	108.075
2021-05-10 18:37:23	108.052
2021-05-10 18:37:24	108.061
2021-05-10 18:37:25	108.071
2021-05-10 18:37:26	108.06
2021-05-10 18:37:27	108.064
2021-05-10 18:37:28	108.072
2021-05-10 18:37:29	108.066
2021-05-10 18:37:30	108.038
2021-05-10 18:37:31	108.051
2021-05-10 18:37:32	108.083
2021-05-10 18:37:33	108.045
2021-05-10 18:37:34	108.034
2021-05-10 18:37:35	108.034
2021-05-10 18:37:36	108.055
2021-05-10 18:37:37	108.073
2021-05-10 18:37:38	108.041
2021-05-10 18:37:39	108.067
2021-05-10 18:37:40	108.043
2021-05-10 18:37:41	108.05
2021-05-10 18:37:42	108.043
2021-05-10 18:37:43	108.041
2021-05-10 18:37:44	108.053
2021-05-10 18:37:45	108.047
2021-05-10 18:37:46	108.048
2021-05-10 18:37:47	108.056
2021-05-10 18:37:48	108.047
2021-05-10 18:37:49	108.033
2021-05-10 18:37:50	108.059
2021-05-10 18:37:51	108.027
2021-05-10 18:37:52	108.05
2021-05-10 18:37:53	108.077
2021-05-10 18:37:54	108.06
2021-05-10 18:37:55	108.056
2021-05-10 18:37:56	108.029
2021-05-10 18:37:57	108.042
2021-05-10 18:37:58	108.044
2021-05-10 18:37:59	108.034
2021-05-10 18:38:00	108.035
2021-05-10 18:38:01	108.057
2021-05-10 18:38:02	108.056
2021-05-10 18:38:03	108.087
2021-05-10 18:38:04	108.031
2021-05-10 18:38:05	108.039
2021-05-10 18:38:06	108.031
2021-05-10 18:38:07	108.043
2021-05-10 18:38:08	108.044
2021-05-10 18:38:09	108.044
2021-05-10 18:38:10	108.057
2021-05-10 18:38:11	108.058
2021-05-10 18:38:12	108.023
2021-05-10 18:38:13	108.054
2021-05-10 18:38:14	108.061
2021-05-10 18:38:15	108.048
2021-05-10 18:38:16	108.058
2021-05-10 18:38:17	108.036
2021-05-10 18:38:18	108.038
2021-05-10 18:38:19	108.046
2021-05-10 18:38:20	108.046
2021-05-10 18:38:21	108.069
2021-05-10 18:38:22	108.038
2021-05-10 18:38:23	108.029
2021-05-10 18:38:24	108.034
2021-05-10 18:38:25	108.026
2021-05-10 18:38:26	108.046
2021-05-10 18:38:27	108.043
2021-05-10 18:38:28	108.069
2021-05-10 18:38:29	108.059
2021-05-10 18:38:30	108.025
2021-05-10 18:38:31	108.035
2021-05-10 18:38:32	108.057
2021-05-10 18:38:33	108.039
2021-05-10 18:38:34	108.024
2021-05-10 18:38:35	108.038
2021-05-10 18:38:36	108.017
2021-05-10 18:38:37	108.033
2021-05-10 18:38:38	108.046
2021-05-10 18:38:39	108.05
2021-05-10 18:38:40	108.046
2021-05-10 18:38:41	108.045
2021-05-10 18:38:42	108.05
2021-05-10 18:38:43	108.051
2021-05-10 18:38:44	108.057
2021-05-10 18:38:45	108.051
2021-05-10 18:38:46	108.074
2021-05-10 18:38:47	108.035
2021-05-10 18:38:48	108.068
2021-05-10 18:38:49	108.04
2021-05-10 18:38:50	108.054
2021-05-10 18:38:51	108.057
2021-05-10 18:38:52	108.04
2021-05-10 18:38:53	108.048
2021-05-10 18:38:54	108.046
2021-05-10 18:38:55	108.037
2021-05-10 18:38:56	108.055
2021-05-10 18:38:57	108.071
2021-05-10 18:38:58	108.072
