2021-05-10 23:55:55	85.57570093457944
2021-05-10 23:55:56	103.381
2021-05-10 23:55:57	103.968
2021-05-10 23:55:58	102.323
2021-05-10 23:55:59	101.154
2021-05-10 23:56:00	96.531
2021-05-10 23:56:01	97.014
2021-05-10 23:56:02	99.505
2021-05-10 23:56:03	94.241
2021-05-10 23:56:04	95.464
2021-05-10 23:56:05	102.294
2021-05-10 23:56:06	96.296
2021-05-10 23:56:07	96.411
2021-05-10 23:56:08	94.315
2021-05-10 23:56:09	97.552
2021-05-10 23:56:10	96.503
2021-05-10 23:56:11	93.701
2021-05-10 23:56:12	91.548
2021-05-10 23:56:13	90.341
2021-05-10 23:56:14	89.842
2021-05-10 23:56:15	97.831
2021-05-10 23:56:16	92.87
2021-05-10 23:56:17	97.499
2021-05-10 23:56:18	95.699
2021-05-10 23:56:19	94.564
2021-05-10 23:56:20	98.106
2021-05-10 23:56:21	94.249
2021-05-10 23:56:22	94.422
2021-05-10 23:56:23	97.748
2021-05-10 23:56:24	95.168
2021-05-10 23:56:25	89.022
2021-05-10 23:56:26	90.43
2021-05-10 23:56:27	90.598
2021-05-10 23:56:28	97.349
2021-05-10 23:56:29	98.13
2021-05-10 23:56:30	98.948
2021-05-10 23:56:31	92.782
2021-05-10 23:56:32	96.932
2021-05-10 23:56:33	91.456
2021-05-10 23:56:34	95.404
2021-05-10 23:56:35	95.628
2021-05-10 23:56:36	92.57
2021-05-10 23:56:37	99.307
2021-05-10 23:56:38	93.901
2021-05-10 23:56:39	98.895
2021-05-10 23:56:40	96.859
2021-05-10 23:56:41	89.502
2021-05-10 23:56:42	89.89
2021-05-10 23:56:43	97.47
2021-05-10 23:56:44	92.097
2021-05-10 23:56:45	95.775
2021-05-10 23:56:46	95.81
2021-05-10 23:56:47	92.476
2021-05-10 23:56:48	96.293
2021-05-10 23:56:49	96.736
2021-05-10 23:56:50	97.493
2021-05-10 23:56:51	94.242
2021-05-10 23:56:52	93.308
2021-05-10 23:56:53	99.102
2021-05-10 23:56:54	100.695
2021-05-10 23:56:55	99.474
2021-05-10 23:56:56	98.741
2021-05-10 23:56:57	100.275
2021-05-10 23:56:58	96.754
2021-05-10 23:56:59	95.683
2021-05-10 23:57:00	95.221
2021-05-10 23:57:01	94.591
2021-05-10 23:57:02	93.215
2021-05-10 23:57:03	92.813
2021-05-10 23:57:04	90.932
2021-05-10 23:57:05	92.981
2021-05-10 23:57:06	95.65
2021-05-10 23:57:07	94.296
2021-05-10 23:57:08	95.493
2021-05-10 23:57:09	99.582
2021-05-10 23:57:10	95.355
2021-05-10 23:57:11	92.522
2021-05-10 23:57:12	92.627
2021-05-10 23:57:13	94.497
2021-05-10 23:57:14	96.07
2021-05-10 23:57:15	92.944
2021-05-10 23:57:16	94.13
2021-05-10 23:57:17	96.233
2021-05-10 23:57:18	93.124
2021-05-10 23:57:19	88.246
2021-05-10 23:57:20	93.639
2021-05-10 23:57:21	92.311
2021-05-10 23:57:22	86.52
2021-05-10 23:57:23	96.102
2021-05-10 23:57:24	93.712
2021-05-10 23:57:25	99.956
2021-05-10 23:57:26	95.903
2021-05-10 23:57:27	96.16
2021-05-10 23:57:28	97.245
2021-05-10 23:57:29	99.154
2021-05-10 23:57:30	93.935
2021-05-10 23:57:31	95.416
2021-05-10 23:57:32	91.534
2021-05-10 23:57:33	95.08
2021-05-10 23:57:34	95.621
2021-05-10 23:57:35	95.434
2021-05-10 23:57:36	98.002
2021-05-10 23:57:37	95.235
2021-05-10 23:57:38	99.477
2021-05-10 23:57:39	97.922
2021-05-10 23:57:40	94.685
2021-05-10 23:57:41	91.313
2021-05-10 23:57:42	86.512
2021-05-10 23:57:43	93.156
2021-05-10 23:57:44	95.296
2021-05-10 23:57:45	96.993
2021-05-10 23:57:46	95.558
2021-05-10 23:57:47	97.892
2021-05-10 23:57:48	99.102
2021-05-10 23:57:49	99.136
2021-05-10 23:57:50	98.586
2021-05-10 23:57:51	97.892
2021-05-10 23:57:52	101.408
2021-05-10 23:57:53	94.727
2021-05-10 23:57:54	79.792
2021-05-10 23:57:55	30.632
2021-05-10 23:57:56	9.522
2021-05-10 23:57:57	2.905224787363305
