application_1591294234325_0378	49	mr-09	25.0
application_1591294234325_0378	49	mr-02	22.0
application_1591294234325_0378	49	mr-11	28.0
application_1591294234325_0378	49	mr-06	34.0
application_1591294234325_0378	49	mr-03	28.0
application_1591294234325_0378	49	mr-10	25.0
application_1591294234325_0378	49	mr-01	23.0
application_1591294234325_0378	49	mr-12	32.0
application_1591294234325_0378	49	mr-05	26.0
application_1591294234325_0378	49	mr-07	34.0
application_1591294234325_0378	49	mr-08	25.0
application_1591294234325_0378	49	mr-04	25.0
application_1591294234325_0377	49	mr-12	28.0
application_1591294234325_0377	49	mr-03	22.0
application_1591294234325_0377	49	mr-10	23.0
application_1591294234325_0377	49	mr-01	23.0
application_1591294234325_0377	49	mr-05	25.0
application_1591294234325_0377	49	mr-07	34.0
application_1591294234325_0377	49	mr-08	26.0
application_1591294234325_0377	49	mr-04	22.0
application_1591294234325_0377	49	mr-02	24.0
application_1591294234325_0377	49	mr-11	26.0
application_1591294234325_0377	49	mr-06	35.0
application_1591294234325_0377	49	mr-09	29.0
application_1591294234325_0376	49	mr-05	24.0
application_1591294234325_0376	49	mr-10	23.0
application_1591294234325_0376	49	mr-01	24.0
application_1591294234325_0376	49	mr-12	30.0
application_1591294234325_0376	49	mr-07	32.0
application_1591294234325_0376	49	mr-08	27.0
application_1591294234325_0376	49	mr-04	25.0
application_1591294234325_0376	49	mr-02	33.0
application_1591294234325_0376	49	mr-11	19.0
application_1591294234325_0376	49	mr-06	37.0
application_1591294234325_0376	49	mr-09	24.0
application_1591294234325_0376	49	mr-03	19.0
application_1591294234325_0375	49	mr-11	21.0
application_1591294234325_0375	49	mr-08	23.0
application_1591294234325_0375	49	mr-04	24.0
application_1591294234325_0375	49	mr-02	19.0
application_1591294234325_0375	49	mr-06	33.0
application_1591294234325_0375	49	mr-09	27.0
application_1591294234325_0375	49	mr-03	22.0
application_1591294234325_0375	49	mr-10	32.0
application_1591294234325_0375	49	mr-01	26.0
application_1591294234325_0375	49	mr-12	42.0
application_1591294234325_0375	49	mr-05	26.0
application_1591294234325_0375	49	mr-07	33.0
application_1591294234325_0374	49	mr-08	27.0
application_1591294234325_0374	49	mr-12	37.0
application_1591294234325_0374	49	mr-05	17.0
application_1591294234325_0374	49	mr-07	39.0
application_1591294234325_0374	49	mr-04	26.0
application_1591294234325_0374	49	mr-02	22.0
application_1591294234325_0374	49	mr-11	29.0
application_1591294234325_0374	49	mr-06	36.0
application_1591294234325_0374	49	mr-09	28.0
application_1591294234325_0374	49	mr-03	26.0
application_1591294234325_0374	49	mr-10	29.0
application_1591294234325_0374	49	mr-01	25.0
application_1591294234325_0373	49	mr-11	28.0
application_1591294234325_0373	49	mr-08	28.0
application_1591294234325_0373	49	mr-04	32.0
application_1591294234325_0373	49	mr-02	31.0
application_1591294234325_0373	49	mr-06	42.0
application_1591294234325_0373	49	mr-09	32.0
application_1591294234325_0373	49	mr-03	22.0
application_1591294234325_0373	49	mr-10	28.0
application_1591294234325_0373	49	mr-01	30.0
application_1591294234325_0373	49	mr-12	44.0
application_1591294234325_0373	49	mr-05	31.0
application_1591294234325_0373	49	mr-07	45.0
application_1591294234325_0372	49	mr-03	34.0
application_1591294234325_0372	49	mr-11	42.0
application_1591294234325_0372	49	mr-06	47.0
application_1591294234325_0372	49	mr-09	42.0
application_1591294234325_0372	49	mr-10	37.0
application_1591294234325_0372	49	mr-01	34.0
application_1591294234325_0372	49	mr-12	48.0
application_1591294234325_0372	49	mr-05	39.0
application_1591294234325_0372	49	mr-07	51.0
application_1591294234325_0372	49	mr-08	46.0
application_1591294234325_0372	49	mr-04	35.0
application_1591294234325_0372	49	mr-02	46.0
application_1591294234325_0371	49	mr-05	78.0
application_1591294234325_0371	49	mr-10	96.0
application_1591294234325_0371	49	mr-01	53.0
application_1591294234325_0371	49	mr-12	78.0
application_1591294234325_0371	49	mr-07	60.0
application_1591294234325_0371	49	mr-08	66.0
application_1591294234325_0371	49	mr-04	57.0
application_1591294234325_0371	49	mr-02	58.0
application_1591294234325_0371	49	mr-11	72.0
application_1591294234325_0371	49	mr-06	96.0
application_1591294234325_0371	49	mr-09	96.0
application_1591294234325_0371	49	mr-03	49.0
application_1591294234325_0370	49	mr-02	24.0
application_1591294234325_0370	49	mr-07	34.0
application_1591294234325_0370	49	mr-08	26.0
application_1591294234325_0370	49	mr-04	27.0
application_1591294234325_0370	49	mr-11	26.0
application_1591294234325_0370	49	mr-06	31.0
application_1591294234325_0370	49	mr-09	24.0
application_1591294234325_0370	49	mr-03	28.0
application_1591294234325_0370	49	mr-10	25.0
application_1591294234325_0370	49	mr-01	26.0
application_1591294234325_0370	49	mr-12	29.0
application_1591294234325_0370	49	mr-05	24.0
application_1591294234325_0369	49	mr-10	26.0
application_1591294234325_0369	49	mr-06	33.0
application_1591294234325_0369	49	mr-09	30.0
application_1591294234325_0369	49	mr-03	28.0
application_1591294234325_0369	49	mr-01	21.0
application_1591294234325_0369	49	mr-12	32.0
application_1591294234325_0369	49	mr-05	26.0
application_1591294234325_0369	49	mr-07	33.0
application_1591294234325_0369	49	mr-08	21.0
application_1591294234325_0369	49	mr-04	25.0
application_1591294234325_0369	49	mr-02	27.0
application_1591294234325_0369	49	mr-11	22.0
application_1591294234325_0368	49	mr-06	31.0
application_1591294234325_0368	49	mr-04	27.0
application_1591294234325_0368	49	mr-02	16.0
application_1591294234325_0368	49	mr-11	27.0
application_1591294234325_0368	49	mr-09	28.0
application_1591294234325_0368	49	mr-03	33.0
application_1591294234325_0368	49	mr-10	19.0
application_1591294234325_0368	49	mr-01	26.0
application_1591294234325_0368	49	mr-12	34.0
application_1591294234325_0368	49	mr-05	21.0
application_1591294234325_0368	49	mr-07	30.0
application_1591294234325_0368	49	mr-08	30.0
application_1591294234325_0367	49	mr-04	24.0
application_1591294234325_0367	49	mr-05	19.0
application_1591294234325_0367	49	mr-07	35.0
application_1591294234325_0367	49	mr-08	21.0
application_1591294234325_0367	49	mr-02	28.0
application_1591294234325_0367	49	mr-11	27.0
application_1591294234325_0367	49	mr-06	25.0
