cellId	taskId	executor	launchTime	duration	size	records	appId	stageId
77	127728	mr-11:11	2021/05/06 22:07:52	7	4700000	2	application_1615435002078_0447	10
55	127706	mr-11:11	2021/05/06 22:07:52	7	3700000	2	application_1615435002078_0447	10
4	127652	mr-10:4	2021/05/06 22:07:52	7	4200000	2	application_1615435002078_0447	10
59	127707	mr-10:4	2021/05/06 22:07:52	7	3500000	2	application_1615435002078_0447	10
37	127685	mr-10:4	2021/05/06 22:07:52	7	2600000	2	application_1615435002078_0447	10
70	127718	mr-10:4	2021/05/06 22:07:52	7	3500000	2	application_1615435002078_0447	10
7	127648	mr-02:10	2021/05/06 22:07:52	7	1667800	2	application_1615435002078_0447	10
40	127681	mr-02:10	2021/05/06 22:07:52	7	3700000	2	application_1615435002078_0447	10
22	127673	mr-11:11	2021/05/06 22:07:52	7	3400000	2	application_1615435002078_0447	10
62	127703	mr-02:10	2021/05/06 22:07:52	7	4200000	2	application_1615435002078_0447	10
73	127714	mr-02:10	2021/05/06 22:07:52	7	2900000	2	application_1615435002078_0447	10
92	127740	mr-10:4	2021/05/06 22:07:52	7	2300000	2	application_1615435002078_0447	10
84	127725	mr-02:10	2021/05/06 22:07:52	7	2030300	2	application_1615435002078_0447	10
47	127698	mr-05:6	2021/05/06 22:07:52	7	0	0	application_1615435002078_0447	10
91	127742	mr-05:6	2021/05/06 22:07:52	6	0	0	application_1615435002078_0447	10
80	127731	mr-05:6	2021/05/06 22:07:52	6	0	0	application_1615435002078_0447	10
18	127659	mr-02:10	2021/05/06 22:07:52	6	1548300	2	application_1615435002078_0447	10
44	127695	mr-11:11	2021/05/06 22:07:52	6	1581900	2	application_1615435002078_0447	10
26	127674	mr-10:4	2021/05/06 22:07:52	6	39000	2	application_1615435002078_0447	10
81	127729	mr-10:4	2021/05/06 22:07:52	6	115800	2	application_1615435002078_0447	10
15	127663	mr-10:4	2021/05/06 22:07:52	6	52	2	application_1615435002078_0447	10
48	127696	mr-10:4	2021/05/06 22:07:52	6	52	2	application_1615435002078_0447	10
36	127687	mr-05:6	2021/05/06 22:07:52	6	3300000	2	application_1615435002078_0447	10
29	127670	mr-02:10	2021/05/06 22:07:52	6	1284300	2	application_1615435002078_0447	10
51	127692	mr-02:10	2021/05/06 22:07:52	6	717400	2	application_1615435002078_0447	10
3	127654	mr-05:6	2021/05/06 22:07:52	6	52	2	application_1615435002078_0447	10
14	127665	mr-05:6	2021/05/06 22:07:52	6	52	2	application_1615435002078_0447	10
25	127676	mr-05:6	2021/05/06 22:07:52	6	52	2	application_1615435002078_0447	10
58	127709	mr-05:6	2021/05/06 22:07:52	6	52	2	application_1615435002078_0447	10
69	127720	mr-05:6	2021/05/06 22:07:52	6	52	2	application_1615435002078_0447	10
33	127684	mr-11:11	2021/05/06 22:07:52	6	57500	2	application_1615435002078_0447	10
10	127649	mr-12:5	2021/05/06 22:07:52	5	0	0	application_1615435002078_0447	10
32	127671	mr-12:5	2021/05/06 22:07:52	5	0	0	application_1615435002078_0447	10
87	127726	mr-12:5	2021/05/06 22:07:52	5	0	0	application_1615435002078_0447	10
76	127715	mr-12:5	2021/05/06 22:07:52	5	0	0	application_1615435002078_0447	10
65	127704	mr-12:5	2021/05/06 22:07:52	5	0	0	application_1615435002078_0447	10
107	127746	mr-12:5	2021/05/06 22:07:52	4	0	0	application_1615435002078_0447	10
98	127737	mr-12:5	2021/05/06 22:07:52	4	1203600	2	application_1615435002078_0447	10
21	127660	mr-12:5	2021/05/06 22:07:52	4	1285500	2	application_1615435002078_0447	10
54	127693	mr-12:5	2021/05/06 22:07:52	4	3700000	2	application_1615435002078_0447	10
156	127775	mr-11:11	2021/05/06 22:07:52	3	1624000	2	application_1615435002078_0447	10
265	127784	mr-02:10	2021/05/06 22:07:53	3	2000000	2	application_1615435002078_0447	10
176	127783	mr-11:11	2021/05/06 22:07:53	2	3600000	2	application_1615435002078_0447	10
242	127801	mr-11:11	2021/05/06 22:07:57	2	3000000	1	application_1615435002078_0447	10
180	127785	mr-11:11	2021/05/06 22:07:53	2	96	2	application_1615435002078_0447	10
188	127786	mr-11:11	2021/05/06 22:07:54	2	52	2	application_1615435002078_0447	10
113	127813	mr-10:4	2021/05/06 22:07:57	2	0	0	application_1615435002078_0447	10
114	127814	mr-10:4	2021/05/06 22:07:57	2	0	0	application_1615435002078_0447	10
204	127790	mr-11:11	2021/05/06 22:07:56	2	3500000	2	application_1615435002078_0447	10
1	127645	mr-07:7	2021/05/06 22:07:52	2	0	0	application_1615435002078_0447	10
45	127689	mr-07:7	2021/05/06 22:07:52	2	0	0	application_1615435002078_0447	10
8	127646	mr-03:3	2021/05/06 22:07:52	2	0	0	application_1615435002078_0447	10
89	127733	mr-07:7	2021/05/06 22:07:52	2	0	0	application_1615435002078_0447	10
78	127722	mr-07:7	2021/05/06 22:07:52	2	0	0	application_1615435002078_0447	10
52	127690	mr-03:3	2021/05/06 22:07:52	2	0	0	application_1615435002078_0447	10
85	127723	mr-03:3	2021/05/06 22:07:52	2	0	0	application_1615435002078_0447	10
74	127712	mr-03:3	2021/05/06 22:07:52	2	0	0	application_1615435002078_0447	10
96	127734	mr-03:3	2021/05/06 22:07:52	2	0	0	application_1615435002078_0447	10
6	127655	mr-09:2	2021/05/06 22:07:52	1	0	0	application_1615435002078_0447	10
28	127677	mr-09:2	2021/05/06 22:07:52	1	0	0	application_1615435002078_0447	10
50	127699	mr-09:2	2021/05/06 22:07:52	1	0	0	application_1615435002078_0447	10
83	127732	mr-09:2	2021/05/06 22:07:52	1	0	0	application_1615435002078_0447	10
61	127710	mr-09:2	2021/05/06 22:07:52	1	0	0	application_1615435002078_0447	10
94	127743	mr-09:2	2021/05/06 22:07:52	1	0	0	application_1615435002078_0447	10
320	127811	mr-02:10	2021/05/06 22:07:57	1	1952300	2	application_1615435002078_0447	10
259	127804	mr-11:11	2021/05/06 22:07:57	1	1144000	1	application_1615435002078_0447	10
279	127815	mr-11:11	2021/05/06 22:07:57	1	1546600	2	application_1615435002078_0447	10
292	127799	mr-02:10	2021/05/06 22:07:56	1	3800000	2	application_1615435002078_0447	10
322	127819	mr-02:10	2021/05/06 22:07:57	1	1122900	1	application_1615435002078_0447	10
147	127772	mr-11:11	2021/05/06 22:07:52	1	3000000	2	application_1615435002078_0447	10
232	127800	mr-11:11	2021/05/06 22:07:56	1	3600000	2	application_1615435002078_0447	10
135	127762	mr-07:7	2021/05/06 22:07:52	1	0	0	application_1615435002078_0447	10
281	127820	mr-11:11	2021/05/06 22:07:57	1	688300	1	application_1615435002078_0447	10
108	127753	mr-09:2	2021/05/06 22:07:52	1	0	0	application_1615435002078_0447	10
109	127754	mr-09:2	2021/05/06 22:07:52	1	0	0	application_1615435002078_0447	10
30	127668	mr-03:3	2021/05/06 22:07:52	1	2600000	2	application_1615435002078_0447	10
104	127806	mr-05:6	2021/05/06 22:07:57	1	0	0	application_1615435002078_0447	10
128	127809	mr-05:6	2021/05/06 22:07:57	1	0	0	application_1615435002078_0447	10
19	127657	mr-03:3	2021/05/06 22:07:52	1	2046800	2	application_1615435002078_0447	10
153	127767	mr-07:7	2021/05/06 22:07:52	0.9	0	0	application_1615435002078_0447	10
301	127810	mr-02:10	2021/05/06 22:07:57	0.9	52	2	application_1615435002078_0447	10
139	127816	mr-10:4	2021/05/06 22:07:57	0.9	52	2	application_1615435002078_0447	10
141	127817	mr-10:4	2021/05/06 22:07:57	0.9	52	2	application_1615435002078_0447	10
110	127763	mr-09:2	2021/05/06 22:07:52	0.9	0	0	application_1615435002078_0447	10
129	127812	mr-05:6	2021/05/06 22:07:57	0.8	0	0	application_1615435002078_0447	10
157	127793	mr-12:5	2021/05/06 22:07:56	0.8	0	0	application_1615435002078_0447	10
160	127773	mr-07:7	2021/05/06 22:07:52	0.8	0	0	application_1615435002078_0447	10
36	127818	mr-05:6	2021/05/06 22:07:57	0.8	0	0	application_1615435002078_0447	10
132	127821	mr-05:6	2021/05/06 22:07:57	0.8	0	0	application_1615435002078_0447	10
152	127822	mr-05:6	2021/05/06 22:07:57	0.8	0	0	application_1615435002078_0447	10
54	127795	mr-12:5	2021/05/06 22:07:56	0.8	0	0	application_1615435002078_0447	10
136	127776	mr-03:3	2021/05/06 22:07:52	0.7	0	0	application_1615435002078_0447	10
158	127798	mr-12:5	2021/05/06 22:07:56	0.7	0	0	application_1615435002078_0447	10
174	127778	mr-07:7	2021/05/06 22:07:53	0.7	0	0	application_1615435002078_0447	10
208	127780	mr-03:3	2021/05/06 22:07:53	0.6	0	0	application_1615435002078_0447	10
182	127779	mr-03:3	2021/05/06 22:07:53	0.6	0	0	application_1615435002078_0447	10
67	127711	mr-07:7	2021/05/06 22:07:52	0.6	1604100	2	application_1615435002078_0447	10
125	127781	mr-03:3	2021/05/06 22:07:53	0.6	0	0	application_1615435002078_0447	10
138	127782	mr-07:7	2021/05/06 22:07:53	0.6	0	0	application_1615435002078_0447	10
39	127688	mr-09:2	2021/05/06 22:07:52	0.6	3000000	2	application_1615435002078_0447	10
88	127739	mr-11:11	2021/05/06 22:07:52	0.5	755000	2	application_1615435002078_0447	10
63	127701	mr-03:3	2021/05/06 22:07:52	0.5	89000	2	application_1615435002078_0447	10
12	127656	mr-07:7	2021/05/06 22:07:52	0.5	548000	2	application_1615435002078_0447	10
145	127771	mr-11:11	2021/05/06 22:07:52	0.4	1413700	2	application_1615435002078_0447	10
118	127756	mr-02:10	2021/05/06 22:07:52	0.4	1051100	2	application_1615435002078_0447	10
126	127748	mr-11:11	2021/05/06 22:07:52	0.4	1543500	2	application_1615435002078_0447	10
190	127788	mr-11:11	2021/05/06 22:07:55	0.4	23900	2	application_1615435002078_0447	10
189	127787	mr-11:11	2021/05/06 22:07:55	0.4	29800	2	application_1615435002078_0447	10
17	127666	mr-09:2	2021/05/06 22:07:52	0.4	52	2	application_1615435002078_0447	10
72	127721	mr-09:2	2021/05/06 22:07:52	0.4	52	2	application_1615435002078_0447	10
23	127667	mr-07:7	2021/05/06 22:07:52	0.4	52	2	application_1615435002078_0447	10
227	127797	mr-11:11	2021/05/06 22:07:56	0.4	494600	1	application_1615435002078_0447	10
34	127678	mr-07:7	2021/05/06 22:07:52	0.4	52	2	application_1615435002078_0447	10
56	127700	mr-07:7	2021/05/06 22:07:52	0.4	52	2	application_1615435002078_0447	10
123	127758	mr-03:3	2021/05/06 22:07:52	0.4	1257700	2	application_1615435002078_0447	10
138	127764	mr-07:7	2021/05/06 22:07:52	0.4	3300000	2	application_1615435002078_0447	10
0	127651	mr-11:11	2021/05/06 22:07:52	0.4	18300	2	application_1615435002078_0447	10
11	127662	mr-11:11	2021/05/06 22:07:52	0.4	30100	2	application_1615435002078_0447	10
66	127717	mr-11:11	2021/05/06 22:07:52	0.3	52	2	application_1615435002078_0447	10
43	127682	mr-12:5	2021/05/06 22:07:52	0.3	52	2	application_1615435002078_0447	10
143	127770	mr-11:11	2021/05/06 22:07:52	0.3	988800	2	application_1615435002078_0447	10
125	127766	mr-03:3	2021/05/06 22:07:52	0.3	2700000	2	application_1615435002078_0447	10
282	127796	mr-02:10	2021/05/06 22:07:56	0.3	906600	2	application_1615435002078_0447	10
41	127679	mr-03:3	2021/05/06 22:07:52	0.3	52	2	application_1615435002078_0447	10
95	127736	mr-02:10	2021/05/06 22:07:52	0.3	52	2	application_1615435002078_0447	10
122	127752	mr-07:7	2021/05/06 22:07:52	0.3	848100	2	application_1615435002078_0447	10
230	127777	mr-02:10	2021/05/06 22:07:53	0.2	555900	2	application_1615435002078_0447	10
124	127755	mr-07:7	2021/05/06 22:07:52	0.2	480000	2	application_1615435002078_0447	10
134	127759	mr-11:11	2021/05/06 22:07:52	0.2	206800	2	application_1615435002078_0447	10
106	127808	mr-05:6	2021/05/06 22:07:57	0.2	0	0	application_1615435002078_0447	10
105	127807	mr-05:6	2021/05/06 22:07:57	0.2	48	1	application_1615435002078_0447	10
293	127802	mr-02:10	2021/05/06 22:07:57	0.2	336800	2	application_1615435002078_0447	10
100	127757	mr-03:3	2021/05/06 22:07:52	0.2	52	2	application_1615435002078_0447	10
137	127760	mr-11:11	2021/05/06 22:07:52	0.2	33900	2	application_1615435002078_0447	10
119	127747	mr-11:11	2021/05/06 22:07:52	0.2	52	2	application_1615435002078_0447	10
205	127791	mr-11:11	2021/05/06 22:07:56	0.2	100700	2	application_1615435002078_0447	10
121	127751	mr-07:7	2021/05/06 22:07:52	0.2	52	2	application_1615435002078_0447	10
133	127749	mr-11:11	2021/05/06 22:07:52	0.2	52	2	application_1615435002078_0447	10
99	127744	mr-03:3	2021/05/06 22:07:52	0.2	52	2	application_1615435002078_0447	10
103	127805	mr-05:6	2021/05/06 22:07:57	0.2	48	1	application_1615435002078_0447	10
120	127750	mr-07:7	2021/05/06 22:07:52	0.2	52	2	application_1615435002078_0447	10
151	127765	mr-07:7	2021/05/06 22:07:52	0.2	52	2	application_1615435002078_0447	10
140	127761	mr-11:11	2021/05/06 22:07:52	0.2	96	2	application_1615435002078_0447	10
165	127774	mr-07:7	2021/05/06 22:07:52	0.2	52	2	application_1615435002078_0447	10
155	127768	mr-07:7	2021/05/06 22:07:52	0.2	52	2	application_1615435002078_0447	10
142	127769	mr-11:11	2021/05/06 22:07:52	0.2	52	2	application_1615435002078_0447	10
101	127745	mr-02:10	2021/05/06 22:07:52	0.2	52	2	application_1615435002078_0447	10
256	127803	mr-11:11	2021/05/06 22:07:57	0.2	52	2	application_1615435002078_0447	10
270	127792	mr-02:10	2021/05/06 22:07:56	0.2	48	1	application_1615435002078_0447	10
12	154438	mr-01:6	2021/05/06 22:16:38	32	0	0	application_1615435002078_0448	10
23	154449	mr-01:6	2021/05/06 22:16:38	32	0	0	application_1615435002078_0448	10
45	154471	mr-01:6	2021/05/06 22:16:38	32	0	0	application_1615435002078_0448	10
89	154515	mr-01:6	2021/05/06 22:16:38	32	0	0	application_1615435002078_0448	10
156	154578	mr-07:9	2021/05/06 22:16:39	21	0	0	application_1615435002078_0448	10
167	154579	mr-07:9	2021/05/06 22:16:40	20	0	0	application_1615435002078_0448	10
67	154493	mr-01:6	2021/05/06 22:16:38	17	2600000	1	application_1615435002078_0448	10
34	154460	mr-01:6	2021/05/06 22:16:38	16	1284800	1	application_1615435002078_0448	10
56	154482	mr-01:6	2021/05/06 22:16:38	16	687900	1	application_1615435002078_0448	10
155	154576	mr-02:1	2021/05/06 22:16:39	16	0	0	application_1615435002078_0448	10
32	154458	mr-07:9	2021/05/06 22:16:38	16	0	0	application_1615435002078_0448	10
21	154447	mr-07:9	2021/05/06 22:16:38	16	0	0	application_1615435002078_0448	10
10	154436	mr-07:9	2021/05/06 22:16:38	16	0	0	application_1615435002078_0448	10
54	154480	mr-07:9	2021/05/06 22:16:38	16	0	0	application_1615435002078_0448	10
98	154524	mr-07:9	2021/05/06 22:16:38	16	0	0	application_1615435002078_0448	10
1	154427	mr-01:6	2021/05/06 22:16:38	15	48	1	application_1615435002078_0448	10
136	154572	mr-01:6	2021/05/06 22:16:38	15	0	0	application_1615435002078_0448	10
160	154635	mr-02:1	2021/05/06 22:16:45	15	0	0	application_1615435002078_0448	10
103	154643	mr-04:11	2021/05/06 22:16:45	15	0	0	application_1615435002078_0448	10
105	154645	mr-04:11	2021/05/06 22:16:45	15	0	0	application_1615435002078_0448	10
106	154646	mr-04:11	2021/05/06 22:16:45	15	0	0	application_1615435002078_0448	10
104	154644	mr-04:11	2021/05/06 22:16:45	15	0	0	application_1615435002078_0448	10
294	154677	mr-02:1	2021/05/06 22:16:46	15	0	0	application_1615435002078_0448	10
230	154666	mr-02:1	2021/05/06 22:16:45	15	0	0	application_1615435002078_0448	10
246	154669	mr-02:1	2021/05/06 22:16:45	15	0	0	application_1615435002078_0448	10
179	154655	mr-02:1	2021/05/06 22:16:45	15	0	0	application_1615435002078_0448	10
176	154652	mr-07:9	2021/05/06 22:16:45	15	0	0	application_1615435002078_0448	10
165	154673	mr-04:11	2021/05/06 22:16:46	15	0	0	application_1615435002078_0448	10
269	154671	mr-02:1	2021/05/06 22:16:46	15	0	0	application_1615435002078_0448	10
154	154663	mr-04:11	2021/05/06 22:16:45	15	0	0	application_1615435002078_0448	10
153	154660	mr-04:11	2021/05/06 22:16:45	15	0	0	application_1615435002078_0448	10
53	154474	mr-09:4	2021/05/06 22:16:38	13	0	0	application_1615435002078_0448	10
75	154496	mr-09:4	2021/05/06 22:16:38	13	0	0	application_1615435002078_0448	10
86	154507	mr-09:4	2021/05/06 22:16:38	13	1667600	2	application_1615435002078_0448	10
64	154485	mr-09:4	2021/05/06 22:16:38	13	873400	2	application_1615435002078_0448	10
42	154463	mr-09:4	2021/05/06 22:16:38	13	3300000	2	application_1615435002078_0448	10
97	154518	mr-09:4	2021/05/06 22:16:38	13	3600000	2	application_1615435002078_0448	10
9	154430	mr-09:4	2021/05/06 22:16:38	12	52	2	application_1615435002078_0448	10
20	154441	mr-09:4	2021/05/06 22:16:38	12	52	2	application_1615435002078_0448	10
31	154452	mr-09:4	2021/05/06 22:16:38	12	52	2	application_1615435002078_0448	10
192	154659	mr-02:1	2021/05/06 22:16:45	7	4200000	2	application_1615435002078_0448	10
18	154440	mr-04:11	2021/05/06 22:16:38	7	52	2	application_1615435002078_0448	10
7	154429	mr-04:11	2021/05/06 22:16:38	7	52	2	application_1615435002078_0448	10
51	154473	mr-04:11	2021/05/06 22:16:38	7	693200	2	application_1615435002078_0448	10
29	154451	mr-04:11	2021/05/06 22:16:38	7	39000	2	application_1615435002078_0448	10
40	154462	mr-04:11	2021/05/06 22:16:38	7	52	2	application_1615435002078_0448	10
73	154495	mr-04:11	2021/05/06 22:16:38	7	799200	2	application_1615435002078_0448	10
62	154484	mr-04:11	2021/05/06 22:16:38	7	824900	2	application_1615435002078_0448	10
84	154506	mr-04:11	2021/05/06 22:16:38	7	52	2	application_1615435002078_0448	10
95	154517	mr-04:11	2021/05/06 22:16:38	7	52	2	application_1615435002078_0448	10
5	154433	mr-02:1	2021/05/06 22:16:38	7	2900000	2	application_1615435002078_0448	10
27	154455	mr-02:1	2021/05/06 22:16:38	7	52	2	application_1615435002078_0448	10
38	154466	mr-02:1	2021/05/06 22:16:38	7	2400000	2	application_1615435002078_0448	10
71	154499	mr-02:1	2021/05/06 22:16:38	7	3500000	2	application_1615435002078_0448	10
60	154488	mr-02:1	2021/05/06 22:16:38	7	717400	2	application_1615435002078_0448	10
82	154510	mr-02:1	2021/05/06 22:16:38	7	1604100	2	application_1615435002078_0448	10
110	154526	mr-02:1	2021/05/06 22:16:38	7	1437600	2	application_1615435002078_0448	10
144	154538	mr-07:9	2021/05/06 22:16:38	7	52	2	application_1615435002078_0448	10
112	154571	mr-02:1	2021/05/06 22:16:38	6	1374900	2	application_1615435002078_0448	10
145	154577	mr-07:9	2021/05/06 22:16:39	6	1051100	2	application_1615435002078_0448	10
232	154582	mr-08:14	2021/05/06 22:16:43	4	0	0	application_1615435002078_0448	10
111	154588	mr-08:14	2021/05/06 22:16:43	4	0	0	application_1615435002078_0448	10
113	154594	mr-08:14	2021/05/06 22:16:43	4	0	0	application_1615435002078_0448	10
259	154600	mr-08:14	2021/05/06 22:16:43	4	0	0	application_1615435002078_0448	10
245	154606	mr-08:14	2021/05/06 22:16:43	4	0	0	application_1615435002078_0448	10
253	154612	mr-08:14	2021/05/06 22:16:43	4	0	0	application_1615435002078_0448	10
243	154618	mr-08:14	2021/05/06 22:16:43	4	0	0	application_1615435002078_0448	10
96	154624	mr-08:14	2021/05/06 22:16:43	4	0	0	application_1615435002078_0448	10
203	154630	mr-08:14	2021/05/06 22:16:43	4	0	0	application_1615435002078_0448	10
35	154580	mr-10:12	2021/05/06 22:16:43	4	0	0	application_1615435002078_0448	10
22	154583	mr-06:15	2021/05/06 22:16:43	4	0	0	application_1615435002078_0448	10
140	154589	mr-06:15	2021/05/06 22:16:43	4	0	0	application_1615435002078_0448	10
2	154586	mr-10:12	2021/05/06 22:16:43	4	0	0	application_1615435002078_0448	10
55	154595	mr-06:15	2021/05/06 22:16:43	4	0	0	application_1615435002078_0448	10
123	154592	mr-10:12	2021/05/06 22:16:43	4	0	0	application_1615435002078_0448	10
44	154601	mr-06:15	2021/05/06 22:16:43	4	0	0	application_1615435002078_0448	10
162	154607	mr-06:15	2021/05/06 22:16:43	4	0	0	application_1615435002078_0448	10
121	154598	mr-10:12	2021/05/06 22:16:43	4	0	0	application_1615435002078_0448	10
24	154604	mr-10:12	2021/05/06 22:16:43	4	0	0	application_1615435002078_0448	10
77	154613	mr-06:15	2021/05/06 22:16:43	4	0	0	application_1615435002078_0448	10
13	154610	mr-10:12	2021/05/06 22:16:43	4	0	0	application_1615435002078_0448	10
211	154619	mr-06:15	2021/05/06 22:16:43	4	0	0	application_1615435002078_0448	10
125	154616	mr-10:12	2021/05/06 22:16:43	4	0	0	application_1615435002078_0448	10
33	154625	mr-06:15	2021/05/06 22:16:43	4	0	0	application_1615435002078_0448	10
122	154622	mr-10:12	2021/05/06 22:16:43	4	0	0	application_1615435002078_0448	10
66	154631	mr-06:15	2021/05/06 22:16:43	4	0	0	application_1615435002078_0448	10
79	154628	mr-10:12	2021/05/06 22:16:43	4	0	0	application_1615435002078_0448	10
119	154584	mr-11:16	2021/05/06 22:16:43	3	0	0	application_1615435002078_0448	10
198	154590	mr-11:16	2021/05/06 22:16:43	3	0	0	application_1615435002078_0448	10
94	154596	mr-11:16	2021/05/06 22:16:43	3	0	0	application_1615435002078_0448	10
138	154602	mr-11:16	2021/05/06 22:16:43	3	0	0	application_1615435002078_0448	10
142	154608	mr-11:16	2021/05/06 22:16:43	3	0	0	application_1615435002078_0448	10
50	154620	mr-11:16	2021/05/06 22:16:43	3	0	0	application_1615435002078_0448	10
117	154614	mr-11:16	2021/05/06 22:16:43	3	0	0	application_1615435002078_0448	10
61	154626	mr-11:16	2021/05/06 22:16:43	3	0	0	application_1615435002078_0448	10
118	154632	mr-11:16	2021/05/06 22:16:43	3	0	0	application_1615435002078_0448	10
164	154623	mr-03:17	2021/05/06 22:16:43	3	0	0	application_1615435002078_0448	10
132	154605	mr-03:17	2021/05/06 22:16:43	3	0	0	application_1615435002078_0448	10
322	154585	mr-12:13	2021/05/06 22:16:43	3	0	0	application_1615435002078_0448	10
335	154591	mr-12:13	2021/05/06 22:16:43	3	0	0	application_1615435002078_0448	10
318	154597	mr-12:13	2021/05/06 22:16:43	3	0	0	application_1615435002078_0448	10
101	154603	mr-12:13	2021/05/06 22:16:43	3	0	0	application_1615435002078_0448	10
48	154609	mr-12:13	2021/05/06 22:16:43	3	0	0	application_1615435002078_0448	10
100	154615	mr-12:13	2021/05/06 22:16:43	3	0	0	application_1615435002078_0448	10
292	154621	mr-12:13	2021/05/06 22:16:43	3	0	0	application_1615435002078_0448	10
327	154627	mr-12:13	2021/05/06 22:16:43	3	0	0	application_1615435002078_0448	10
102	154633	mr-12:13	2021/05/06 22:16:43	3	0	0	application_1615435002078_0448	10
58	154581	mr-03:17	2021/05/06 22:16:43	3	0	0	application_1615435002078_0448	10
91	154587	mr-03:17	2021/05/06 22:16:43	3	0	0	application_1615435002078_0448	10
157	154593	mr-03:17	2021/05/06 22:16:43	3	0	0	application_1615435002078_0448	10
80	154599	mr-03:17	2021/05/06 22:16:43	3	0	0	application_1615435002078_0448	10
36	154617	mr-03:17	2021/05/06 22:16:43	3	0	0	application_1615435002078_0448	10
69	154611	mr-03:17	2021/05/06 22:16:43	3	0	0	application_1615435002078_0448	10
108	154629	mr-03:17	2021/05/06 22:16:43	3	0	0	application_1615435002078_0448	10
135	154525	mr-07:9	2021/05/06 22:16:38	2	2500000	2	application_1615435002078_0448	10
131	154650	mr-04:11	2021/05/06 22:16:45	2	4300000	2	application_1615435002078_0448	10
48	154475	mr-12:8	2021/05/06 22:16:38	2	0	0	application_1615435002078_0448	10
36	154467	mr-03:5	2021/05/06 22:16:38	2	0	0	application_1615435002078_0448	10
58	154489	mr-03:5	2021/05/06 22:16:38	2	0	0	application_1615435002078_0448	10
22	154450	mr-06:3	2021/05/06 22:16:38	2	0	0	application_1615435002078_0448	10
80	154511	mr-03:5	2021/05/06 22:16:38	2	0	0	application_1615435002078_0448	10
69	154500	mr-03:5	2021/05/06 22:16:38	2	0	0	application_1615435002078_0448	10
91	154522	mr-03:5	2021/05/06 22:16:38	2	0	0	application_1615435002078_0448	10
55	154483	mr-06:3	2021/05/06 22:16:38	2	0	0	application_1615435002078_0448	10
33	154461	mr-06:3	2021/05/06 22:16:38	2	0	0	application_1615435002078_0448	10
77	154505	mr-06:3	2021/05/06 22:16:38	2	0	0	application_1615435002078_0448	10
66	154494	mr-06:3	2021/05/06 22:16:38	2	0	0	application_1615435002078_0448	10
50	154470	mr-11:2	2021/05/06 22:16:38	2	0	0	application_1615435002078_0448	10
94	154514	mr-11:2	2021/05/06 22:16:38	1	0	0	application_1615435002078_0448	10
2	154435	mr-10:7	2021/05/06 22:16:38	1	0	0	application_1615435002078_0448	10
35	154468	mr-10:7	2021/05/06 22:16:38	1	0	0	application_1615435002078_0448	10
13	154446	mr-10:7	2021/05/06 22:16:38	1	0	0	application_1615435002078_0448	10
24	154457	mr-10:7	2021/05/06 22:16:38	1	0	0	application_1615435002078_0448	10
79	154512	mr-10:7	2021/05/06 22:16:38	1	0	0	application_1615435002078_0448	10
101	154529	mr-12:8	2021/05/06 22:16:38	1	0	0	application_1615435002078_0448	10
102	154530	mr-12:8	2021/05/06 22:16:38	1	0	0	application_1615435002078_0448	10
108	154536	mr-03:5	2021/05/06 22:16:38	1	0	0	application_1615435002078_0448	10
111	154531	mr-08:10	2021/05/06 22:16:38	1	0	0	application_1615435002078_0448	10
140	154546	mr-06:3	2021/05/06 22:16:38	1	0	0	application_1615435002078_0448	10
113	154532	mr-08:10	2021/05/06 22:16:38	1	0	0	application_1615435002078_0448	10
43	154469	mr-07:9	2021/05/06 22:16:38	1	2600000	2	application_1615435002078_0448	10
275	154675	mr-02:1	2021/05/06 22:16:46	1	3800000	2	application_1615435002078_0448	10
65	154491	mr-07:9	2021/05/06 22:16:38	1	2200000	2	application_1615435002078_0448	10
292	154557	mr-12:8	2021/05/06 22:16:38	1	0	0	application_1615435002078_0448	10
318	154558	mr-12:8	2021/05/06 22:16:38	1	0	0	application_1615435002078_0448	10
322	154561	mr-12:8	2021/05/06 22:16:38	1	0	0	application_1615435002078_0448	10
119	154543	mr-11:2	2021/05/06 22:16:38	1	0	0	application_1615435002078_0448	10
327	154566	mr-12:8	2021/05/06 22:16:38	1	0	0	application_1615435002078_0448	10
162	154564	mr-06:3	2021/05/06 22:16:38	1	0	0	application_1615435002078_0448	10
138	154544	mr-11:2	2021/05/06 22:16:38	1	0	0	application_1615435002078_0448	10
117	154541	mr-11:2	2021/05/06 22:16:38	1	0	0	application_1615435002078_0448	10
118	154542	mr-11:2	2021/05/06 22:16:38	1	0	0	application_1615435002078_0448	10
211	154565	mr-06:3	2021/05/06 22:16:38	1	0	0	application_1615435002078_0448	10
44	154567	mr-06:3	2021/05/06 22:16:38	1	0	0	application_1615435002078_0448	10
16	154444	mr-02:1	2021/05/06 22:16:38	1	2020600	2	application_1615435002078_0448	10
203	154545	mr-08:10	2021/05/06 22:16:38	1	0	0	application_1615435002078_0448	10
132	154568	mr-03:5	2021/05/06 22:16:38	1	0	0	application_1615435002078_0448	10
123	154549	mr-10:7	2021/05/06 22:16:38	0.9	0	0	application_1615435002078_0448	10
121	154547	mr-10:7	2021/05/06 22:16:38	0.9	0	0	application_1615435002078_0448	10
122	154548	mr-10:7	2021/05/06 22:16:38	0.9	0	0	application_1615435002078_0448	10
152	154654	mr-04:11	2021/05/06 22:16:45	0.9	2700000	2	application_1615435002078_0448	10
