T42101000001	0.8717264134698182
T42101000002	0.05558403411458057
T42101000003	3.7443234409284525
T42101000004	0.6540301390257917
T42101000005	0.5740074329244135
T42101000006	0.8379261397132186
T42101000007	0.6197207340221331
T42101000008	2.882643974297607
T42101000009	2.384363896085611
T42101000010	8.706182160927352
T42101000011	3.747157915482726
T42101000012	5.027866008351951
T42101000013	7.316662877494174
T42101000014	4.751013674516701
T42101000015	4.3181808185214
T42101000016	9.36535865717105
T42101000017	8.300150669655592
T42101000018	5.109756707425518
T42101000019	2.886710310262733
T42101000020	0.380709485167883
T42101000021	0.008226399020463649
T42101000022	0.38602124063408605
T42101000023	2.4708762502798187
T42101000024	7.031385316144974
T42101000025	6.177882967504701
T42101000026	7.637016833784731
T42101000027	7.208335147108624
T42101000028	8.65863012281692
T42101000029	6.792457135141449
T42101000030	2.71172902949716
T42101000031	0.07865474758345677
T42101000032	2.4337427491805737
T42101000033	4.0416517668282115
T42101000034	2.177939084329686
T42101000035	0.03286795307284255
T42101000036	0.7982028903452444
T42101000037	2.3616881704998507
T42101000039	9.626994481851009
T42101000040	9.077531567444684
T42101000041	3.777375077844504
T42101000042	10.503384206803121
T42101000043	11.140997161760545
T42101000044	7.094357293373918
T42101000045	7.167035683230528
T42101000046	2.139398445575524
T42101000048	7.8848560700876105
T42101000049	7.8848560700876105
T42101000050	0.6331182605017414
T42101000051	4.644395768778607
T42101000052	0.003586220843844015
T42101000054	1.0053062016596335
T42101000055	0.008459240564553105
T42101000056	0.0740865503177318
T42101000057	0.00942500807618921
T42101000058	0.002334024724885956
T42101000059	0.005605484367165753
T42101000060	0.32466094027042575
T42101000061	3.070014723188546
T42101000062	3.105587727082079
T42101000063	0.3678895096086884
T42101000064	1.6347910512505952
T42101000065	0.06785116551600605
T42101000066	0.495258106083468
T42101000067	3.206400968059549
T42101000068	0.011192044325618744
T42101000069	1.3766649869605991
T42101000070	0.04662043219024449
T42101000071	0.0004803947470789545
T42101000072	0.22645796519612743
T42101000073	0.009514723268566902
T42101000074	0.001880948034456548
T42101000075	0.3788541727609753
T42101000076	1.2385858126568556
T42101000077	0.947968599320153
T42101000078	5.595640005054267
T42101000079	6.5752116610107825
T42101000080	0.34346201269993804
T42101000081	0.012723417699996846
T42101000082	0.0
T42101000083	0.45886364212152064
T42101000084	0.0
T42101000085	0.01595699249391467
T42101000086	1.8797612190960136
T42101000087	1.7588154670794598
T42101000088	0.047081107332119704
T42101000089	1.1343958288748193
T42101000090	1.2496862117770469
T42101000091	0.012776281778628192
T42101000092	0.07183418235228935
T42101000093	0.4428082759228302
T42101000094	0.17733971764309267
T42101000095	0.0
T42101000096	0.048733160233885436
T42101000097	3.857030250430304
T42101000098	2.752098155826904
T42101000099	3.938315539739027
T42101000100	1.2895391783844445
T42101000101	0.036573616219484496
T42101000102	0.01644839597463299
T42101000103	0.03903387230098755
T42101000104	0.024535110103833923
T42101000105	0.005592478914727613
T42101000106	0.0
T42101000107	0.0
T42101000108	0.0
T42101000109	0.0987084678065734
T42101000110	0.0
T42101000111	4.989483990069349e-07
T42101000112	0.0
