T42101000001	3225.978930922759
T42101000002	2123.386041234975
T42101000003	3673.3848650883915
T42101000004	5297.537820110967
T42101000005	2398.295455786156
T42101000006	1808.6346318639535
T42101000007	3391.9667085912006
T42101000008	8124.632888577408
T42101000009	4234.994886318391
T42101000010	5843.782958990607
T42101000011	5409.327261148115
T42101000012	8583.065732413961
T42101000013	5259.42073698696
T42101000014	4153.513101063522
T42101000015	2747.6024316364947
T42101000016	2145.5228011078298
T42101000017	2603.2246254833885
T42101000018	2582.623531009659
T42101000019	2736.3380971447837
T42101000020	1884.2947670882386
T42101000021	1847.3445750655962
T42101000022	2177.7189307649915
T42101000023	2422.5194356435777
T42101000024	4502.568988873423
T42101000025	3651.7915244072296
T42101000026	100.60083070151298
T42101000027	7329.980484985587
T42101000028	8770.389313066029
T42101000029	4097.925088739283
T42101000030	7597.5789277129925
T42101000031	3883.354711830687
T42101000032	4666.314216557691
T42101000033	4300.424765932658
T42101000034	1787.448840576879
T42101000035	564.2052156379489
T42101000036	6680.424920020111
T42101000037	9271.217285405352
T42101000039	12666.512454312964
T42101000040	8034.425478792047
T42101000041	13536.592796689225
T42101000042	10584.900545273027
T42101000043	161.50704076588676
T42101000044	2110.981807219966
T42101000045	1926.994464991116
T42101000046	1867.8145269092713
T42101000048	141.68074371776
T42101000049	54.59092423135162
T42101000050	12.554721906263607
T42101000051	2735.9958222627083
T42101000052	13.451848512702393
T42101000054	1038.2385194570954
T42101000055	6183.773010680686
T42101000056	1289.2916339340522
T42101000057	19.633500253976482
T42101000058	18.41903495796198
T42101000059	68.32450365843536
T42101000060	5756.278966905635
T42101000061	3537.2992078924085
T42101000062	4537.7463245684785
T42101000063	3814.6734488414586
T42101000064	4161.619353431484
T42101000065	4703.285744916743
T42101000066	3850.0611135618983
T42101000067	6742.515803409237
T42101000068	23.94859866839704
T42101000069	2376.601077152209
T42101000070	4721.973109219662
T42101000071	7567.574449986207
T42101000072	4185.499619903366
T42101000073	3246.291019255784
T42101000074	4236.428559862919
T42101000075	565.5734276491681
T42101000076	3384.9531232475724
T42101000077	2365.43993767698
T42101000078	3922.2381323635277
T42101000079	4604.760721732502
T42101000080	3541.0873448584325
T42101000081	7305.1663552896425
T42101000082	7816.698828794746
T42101000083	8550.112176306793
T42101000084	5184.544795439798
T42101000085	6690.361987405851
T42101000086	6282.67469132738
T42101000087	9095.15242757396
T42101000088	8368.86724882094
T42101000089	2832.4765585992723
T42101000090	4878.697340807061
T42101000091	2410.9071249607214
T42101000092	3889.7327988020106
T42101000093	3765.662107279538
T42101000094	4083.0146072969933
T42101000095	3538.016266407902
T42101000096	4218.505641929807
T42101000097	692.2258918170489
T42101000098	7759.765079136784
T42101000099	747.0106163832686
T42101000100	4639.166970021194
T42101000101	5285.016480316847
T42101000102	3025.712208511689
T42101000103	2517.0325398197297
T42101000104	3215.312062228813
T42101000105	3714.4438661453855
T42101000106	1416.5378420912705
T42101000107	3927.0037061526336
T42101000108	3155.2493125506703
T42101000109	2213.0790685744923
T42101000110	3410.4793776915826
T42101000111	3971.1323726608302
T42101000112	5383.274769443105
T42101000113	2996.81074770188
T42101000114	7731.219306537008
T42101000115	4180.791365079679
T42101000116	3223.3103983272563
T42101000117	2509.7034001609973
T42101000118	6020.452714189933
T42101000119	5214.836818939855
T42101000120	2008.5363989608459
T42101000121	3106.259899415002
T42101000122	7045.995281757007
T42101000123	1653.2380943362296
T42101000124	921.8347589644605
T42101000125	4164.518960233306
T42101000126	1182.9906635981074
