1	6073003103	2000	Polygon ((278225.08075401 -584706.46676, 277654.2778 -584706.46676, 277654.2778 -584582.74837305, 277727.92254978 -584579.58117774, 277806.63405274 -584576.34829691, 277881.13288252 -584573.57867276, 278007.04469334 -584568.7589288, 278024.20441765 -584567.77955717, 278053.40827279 -584561.43802649, 278068.2504293 -584555.4344658, 278112.7045528 -584532.10776896, 278225.08075401 -584706.46676))
2	6073003105	2000	Polygon ((279386.71772086 -584706.46676, 278225.08075401 -584706.46676, 278112.7045528 -584532.10776896, 278154.97235237 -584507.96283431, 278195.68651211 -584482.20434957, 278229.93601341 -584453.9887627, 278330.99474303 -584363.41107103, 278488.53858036 -584219.87700406, 278551.61890566 -584197.5160117, 278615.37313917 -584175.68742746, 278864.17630302 -584088.00917014, 279036.43020325 -584003.6113098, 279060.99558027 -583987.21866775, 279176.60609458 -583902.82171234, 279249.22949922 -584184.62165075, 279333.03451553 -584502.2988986, 279386.71772086 -584706.46676))
3	6073003107	2000	Polygon ((279857.80744135 -584706.46676, 279386.71772086 -584706.46676, 279333.03451553 -584502.2988986, 279249.22949922 -584184.62165075, 279176.60609458 -583902.82171234, 279174.64056492 -583819.23275388, 279304.465294 -583822.69198217, 279323.62537178 -583816.66144758, 279347.43902599 -583812.25748187, 279355.75920354 -583810.99906609, 279380.79967 -583809.76956234, 279444.83456218 -583817.95162221, 279533.34371798 -583830.79325391, 279557.24101636 -583838.0196485, 279587.83928918 -583855.22859803, 279608.59877399 -583876.18133454, 279705.2696349 -583987.26205757, 279801.23041997 -584099.5827174, 279829.29336928 -584125.73418221, 279861.60697622 -584149.64673355, 279888.61659093 -584166.19194264, 279920.5824414 -584182.02715676, 279956.11763769 -584194.86926261, 279959.93226553 -584223.55600869, 279964.75398498 -584239.46959765, 279925.02878018 -584254.67976387, 279915.08160471 -584254.9927265, 279875.65433691 -584255.78991501, 279741.74278703 -584260.00142442, 279729.46709313 -584263.93283816, 279716.9133445 -584267.98377152, 279713.38564919 -584269.31342662, 279721.41890667 -584297.75680004, 279724.61335967 -584306.74156361, 279739.58116672 -584349.59182757, 279770.37594507 -584441.69130813, 279796.54453782 -584521.08387635, 279824.24654543 -584604.41668022, 279844.71139778 -584666.70438923, 279855.19942441 -584698.50493779, 279857.80744135 -584706.46676))
4	6073003108	2000	Polygon ((280499.72492943 -584706.46676, 279857.80744135 -584706.46676, 279855.19942441 -584698.50493779, 279844.71139778 -584666.70438923, 279824.24654543 -584604.41668022, 279796.54453782 -584521.08387635, 279770.37594507 -584441.69130813, 279739.58116672 -584349.59182757, 279724.61335967 -584306.74156361, 279721.41890667 -584297.75680004, 279713.38564919 -584269.31342662, 279716.9133445 -584267.98377152, 279729.46709313 -584263.93283816, 279741.74278703 -584260.00142442, 279875.65433691 -584255.78991501, 279915.08160471 -584254.9927265, 279925.02878018 -584254.67976387, 279964.75398498 -584239.46959765, 279959.93226553 -584223.55600869, 279956.11763769 -584194.86926261, 279982.94274923 -584202.55636442, 280031.19845092 -584210.67683486, 280059.90003382 -584212.32169592, 280327.54758078 -584201.34427303, 280423.87202536 -584482.83099607, 280499.72492943 -584706.46676))
5	6073013701	2000	Polygon ((281350.91826095 -580212.52889091, 281346.03017373 -580170.80052516, 281343.17943312 -580148.95198481, 281345.16340647 -580122.62921473, 281351.22220573 -580109.36292419, 281349.89498348 -579999.15710465, 281348.13253008 -579898.93708199, 281347.48901582 -579786.60408788, 281351.51100819 -579756.44943203, 281360.02258424 -579731.69282524, 281365.40776216 -579720.88541375, 281403.69482415 -579660.94863581, 281411.41377128 -579634.88739629, 281410.50649318 -579606.21826943, 281329.63800736 -579382.62896133, 281253.83671967 -579182.58995939, 281240.72277912 -579150.87186069, 281232.56637774 -579121.54540724, 281228.84601233 -579092.96506047, 281230.84388271 -579067.08472961, 281241.84574083 -579029.06365344, 281260.17829351 -578997.23725466, 281275.91935852 -579020.00801669, 281280.80778666 -579038.02511472, 281288.97997793 -579047.07406604, 281294.0557084 -579050.23759223, 281359.02284377 -579065.13499251, 281369.31019963 -579072.78730127, 281377.54906653 -579083.93932212, 281380.16153209 -579098.26106989, 281383.20282628 -579105.36703632, 281394.40168316 -579118.08741605, 281403.13598705 -579124.12678368, 281413.2938269 -579127.68341998, 281423.36759413 -579128.58342929, 281435.4416191 -579127.42565991, 281541.12782587 -579094.05227293, 281553.25352026 -579091.56306608, 281572.65422478 -579093.49720872, 281696.15505687 -579127.59103518, 281726.00495395 -579142.26859226, 281753.38673654 -579162.01040226, 281761.15890679 -579167.30428713, 281782.24985887 -579175.16779215, 281796.55820881 -579176.37639967, 281844.54944484 -579173.9689313, 281865.12915126 -579168.66285759, 281894.8078154 -579157.19570465, 281934.3742474 -579140.76120191, 281980.0889033 -579113.9376316, 282014.85631417 -579103.08430717, 282031.04331893 -579092.48778791, 282077.97461691 -579059.64170364, 282093.04946753 -579037.66757821, 282113.72202192 -578990.91741817, 282150.09507251 -579004.05697469, 282129.23786696 -578959.17849156, 282161.2183049 -578907.85881587, 282192.88813974 -578843.80639522, 282240.51760734 -578720.63188291, 282252.73336753 -578700.29937577, 282270.19254217 -578685.45139657, 282290.66193343 -578676.71284018, 282314.22832953 -578673.85932488, 282322.89848844 -578674.9136801, 282333.02459457 -578677.47305363, 282347.49394544 -578683.77264141, 282379.74311454 -578706.01737456, 282400.77848439 -578715.10005618, 282424.54536909 -578718.55571961, 282445.96890457 -578716.21314046, 282476.4588982 -578706.71261882, 282503.46949627 -578699.98184045, 282523.4979667 -578701.00752267, 282536.57364016 -578704.80259365, 282550.40077917 -578711.56547843, 282632.41242575 -578769.45801644, 282644.83298687 -578776.26546432, 282668.70571882 -578783.04123905, 282684.39572721 -578783.4288578, 282701.58503417 -578780.7770679, 282719.21384543 -578774.23312463, 282731.90253814 -578765.85175809, 282764.81870518 -578744.08464097, 282776.11239419 -578739.07169598, 282789.6158889 -578735.6505174, 282803.18978791 -578734.44316329, 282826.92874585 -578737.01221143, 282839.25434955 -578740.83069991, 282864.01605104 -578754.89075614, 282890.43684582 -578773.88414713, 282934.41113975 -578804.61817377, 282965.69710239 -578820.13239812, 282992.38726474 -578826.92845214, 283006.05288885 -578828.59878227, 283020.33272679 -578828.91989086, 283051.00227535 -578825.06270693, 283060.29962702 -578822.21823553, 283085.06858621 -578812.89776032, 283199.78744232 -578750.96157244, 283292.21283449 -578705.35756866, 283369.12176326 -578667.78178536, 283401.47633501 -578652.01357624, 283429.17995522 -578643.48499639, 283443.40660316 -578642.14504563, 283471.46306168 -578644.68554359, 283613.10250644 -578661.6648027, 283640.28877394 -578660.46517037, 283794.83187759 -578611.10110211, 283776.71400552 -578649.35298051, 283738.67787513 -578731.23262887, 283696.16052248 -578787.43755113, 283663.60064787 -578829.14158805, 283644.82959364 -578855.77944276, 283631.65880303 -578884.34388685, 283554.04137711 -578876.18224639, 283518.42946688 -578881.08519106, 283432.32645244 -578901.22653263, 283371.19518352 -578915.47423195, 283369.05576773 -578916.09643463, 283333.62703358 -578926.75460781, 283279.85235299 -578947.96950996, 283219.2423622 -578978.59853122, 283177.87078509 -579006.06595153, 283067.93611621 -579085.68866857, 283034.97840029 -579109.12017441, 282961.34853495 -579158.44435355, 282946.07347003 -579171.11883438, 282929.34132974 -579188.16098963, 282864.07280563 -579273.11856289, 282842.36949633 -579290.31865918, 282830.37762256 -579297.0158925, 282818.39854516 -579301.16422293, 282771.01091468 -579319.62422319, 282744.24144301 -579333.99347614, 282720.38059572 -579351.26185449, 282698.27366808 -579376.45223744, 282686.57716506 -579392.44734564, 282672.47157326 -579421.26138574, 282667.29928333 -579438.71110298, 282663.52327493 -579455.78401841, 282660.93740237 -579486.66948497, 282664.15370313 -579519.9189715, 282671.43109003 -579545.06153139, 282682.32538683 -579571.75114334, 282716.05502116 -579619.76453671, 282721.25477185 -579626.8014079, 282734.79995822 -579645.31804122, 282773.67364687 -579698.59696747, 282783.56337318 -579714.3488831, 282786.6728602 -579723.55743488, 282791.21616811 -579730.61513436, 282800.89365658 -579786.92757903, 282800.54812678 -579799.68087853, 282797.41340322 -579813.29849626, 282790.04507963 -579829.59920429, 282774.14140266 -579846.1713219, 282695.75906687 -579905.72676782, 282679.9465594 -579925.17665792, 282673.96022453 -579940.65768941, 282672.28496171 -579955.89087503, 282674.35293549 -580044.57783019, 282682.48951669 -580365.53438019, 282684.26537965 -580445.03360735, 282626.83799774 -580446.19404221, 282586.77998723 -580533.00585876, 282589.51638469 -580619.12247303, 282650.46970341 -580675.68859061, 282590.41679244 -580647.45902432, 282465.45548948 -580591.81770513, 282308.5401357 -580526.33050451, 282042.19700978 -580415.11579976, 281899.1793293 -580355.38552078, 281800.51696832 -580317.51587231, 281742.65736576 -580299.07243947, 281647.34667208 -580278.04756152, 281350.91826095 -580212.52889091))
6	6073013702	2000	Polygon ((280989.90157411 -581347.79412607, 280988.56921219 -581305.62147568, 280989.01256503 -581298.84867565, 281006.5196854 -581261.5099786, 281055.11382009 -581164.90806895, 281126.35922578 -581018.5052413, 281166.15436537 -580940.6841574, 281174.82809864 -580918.0282397, 281180.6765113 -580877.29034036, 281194.01213117 -580731.83061924, 281199.9037231 -580668.70946289, 281207.6523311 -580643.53425346, 281226.44717602 -580581.66700425, 281234.91803255 -580555.58249052, 281242.2653457 -580538.50837795, 281282.87208007 -580483.48557509, 281333.29727529 -580335.18960836, 281341.1529641 -580310.45397265, 281347.34672583 -580280.67403091, 281347.65663008 -580269.69487805, 281351.44959932 -580253.06545217, 281351.70621037 -580237.43431595, 281350.91826095 -580212.52889091, 281647.34667208 -580278.04756152, 281742.65736576 -580299.07243947, 281800.51696832 -580317.51587231, 281899.1793293 -580355.38552078, 282042.19700978 -580415.11579976, 282308.5401357 -580526.33050451, 282465.45548948 -580591.81770513, 282590.41679244 -580647.45902432, 282650.46970341 -580675.68859061, 282628.30159023 -580696.11575361, 282592.99139403 -580728.48379323, 282595.19649034 -580842.20655383, 282596.35012863 -580878.5126535, 282599.08872313 -580988.34020903, 282602.21197231 -581086.63210705, 282602.8309942 -581106.11336926, 282605.62010792 -581193.88967712, 282607.76909501 -581261.52053467, 282614.82585326 -581459.96136549, 282614.97357408 -581464.61028098, 282560.52049915 -581465.01077615, 282506.75223942 -581466.27558767, 282460.10026399 -581440.27883434, 282440.41302973 -581429.49161906, 282413.55586578 -581394.00197611, 282354.60371467 -581365.07121478, 282294.16182317 -581357.23939979, 282305.3129806 -581371.28949245, 282318.3902824 -581398.68525633, 282324.59553494 -581437.37915087, 282325.2947342 -581459.40618455, 282318.88668509 -581506.03482912, 282304.62856019 -581530.19860466, 282303.36892892 -581534.89218603, 282306.49247634 -581544.54344421, 282312.4680126 -581552.33137599, 282316.42183705 -581561.5130752, 282316.78371809 -581572.91398514, 282312.05509764 -581583.70087208, 282294.5899868 -581598.5484025, 282280.81290417 -581637.87641815, 282282.66274091 -581651.77848956, 282287.24516489 -581660.05384154, 282336.03118761 -581705.92766459, 282342.11577247 -581717.14689483, 282350.23445921 -581771.73503578, 282357.67437357 -581822.6882938, 282358.49100147 -581872.07898031, 282367.08252664 -581985.92968162, 282369.92590214 -582028.1647673, 282379.60184849 -582063.75656319, 282382.67185607 -582068.75586621, 282404.34355143 -582076.93176845, 282424.55422022 -582080.50043961, 282447.49861738 -582081.43387489, 282567.02317482 -582077.63765262, 282434.99517725 -582184.54175073, 282359.80714414 -582185.71005253, 282352.72956932 -582187.59670694, 282337.97493111 -582196.15338704, 282332.4100373 -582201.31598132, 282329.04866207 -582207.84901858, 282334.12511344 -582347.07295804, 282335.03879853 -582396.57102345, 282251.27007657 -582399.67268719, 282246.24133118 -582398.05947362, 282233.69682113 -582387.4884336, 282231.95585746 -582377.01779104, 282222.70618885 -582357.81068499, 282207.2136816 -582343.12278384, 282199.96388181 -582339.58563127, 282170.34156175 -582332.43705383, 282144.99643414 -582323.93392257, 282126.78173901 -582315.2045636, 282100.74230531 -582308.49610964, 282069.16493234 -582304.84396436, 281963.13347481 -582307.76249674, 281953.32180152 -582312.28386488, 281945.66890546 -582319.72836127, 281921.70292499 -582378.43569651, 281914.28774093 -582414.12627077, 281904.39624882 -582442.80419277, 281864.72963791 -582524.72250904, 281848.53851943 -582556.14829668, 281835.67164451 -582535.39348733, 281830.94195974 -582522.46912946, 281829.18848355 -582467.12545982, 281816.25427839 -582441.27600438, 281784.92063548 -582403.82156979, 281778.85037874 -582393.04480654, 281774.01214346 -582376.6890808, 281773.02336453 -582345.4751904, 281770.63672139 -582335.3573168, 281761.6580748 -582324.67266353, 281704.84607595 -582295.22685102, 281675.70852471 -582279.64058477, 281654.03788444 -582274.45446729, 281644.72162773 -582273.86306648, 281566.87678794 -582283.0862737, 281541.03761652 -582282.68537891, 281515.16966061 -582278.40736733, 281502.78734621 -582272.92691513, 281488.83311041 -582262.28865336, 281459.44842051 -582215.13187615, 281453.77973939 -582196.25386371, 281453.58010222 -582189.94465145, 281458.04393024 -582170.74601527, 281464.70485366 -582155.68820298, 281493.48693718 -582115.55459426, 281505.37509803 -582105.42805975, 281517.37183203 -582098.73283747, 281598.12218382 -582071.57937823, 281607.8558553 -582061.63170352, 281610.48386442 -582052.68457965, 281610.06683874 -582039.51269873, 281602.55120113 -582027.56274835, 281578.19079076 -582005.6201466, 281547.9780062 -581979.76315881, 281465.4279343 -581908.47276261, 281459.4634461 -581901.01636059, 281458.69588886 -581888.63113948, 281463.64487063 -581878.83500213, 281468.01844821 -581874.59703056, 281507.82221565 -581865.24900956, 281517.84146981 -581858.39474389, 281523.78808587 -581850.45057892, 281528.43722987 -581837.11831078, 281527.03583269 -581792.84293469, 281386.74062006 -581798.94441855, 281350.2744474 -581800.98438358, 281322.39726965 -581801.42295193, 281261.44456454 -581801.2454181, 281182.73343406 -581803.73406901, 281151.21144953 -581804.73052053, 281111.16624903 -581806.43943768, 281090.43303306 -581807.09468756, 281030.29731655 -581808.9949353, 280933.66735516 -581812.04752397, 280933.29855467 -581755.773194, 280932.87437105 -581718.55804795, 280940.86607826 -581701.02093608, 280945.03469328 -581696.2356936, 280973.5838413 -581669.51762868, 280987.47230369 -581654.34256481, 280993.46348645 -581641.85455921, 280998.53218432 -581620.97493504, 280997.62860653 -581568.59533393, 280996.33471201 -581527.64038442, 280995.00234964 -581485.46783256, 280989.90157411 -581347.79412607))
7	6073013801	2000	Polygon ((280173.18416829 -581552.38935554, 280170.18004373 -581501.73791727, 280174.59270095 -581439.10807625, 280176.31532288 -581401.38200395, 280174.58153728 -581370.19116597, 280163.59023685 -581325.33118901, 280142.79747743 -581279.33951214, 280111.79743977 -581237.2148359, 280074.36033025 -581202.38392855, 279802.6642016 -580962.41172626, 279768.8077786 -580924.91842164, 279678.67430419 -580817.72885987, 279704.09046962 -580792.88591406, 279760.53606565 -580733.60517068, 279809.80723717 -580682.08415838, 279849.41708044 -580642.83329353, 279923.5668912 -580564.37972534, 279940.20310585 -580547.01437784, 280054.80694123 -580429.39219124, 280103.23710026 -580375.12571729, 280137.06002303 -580337.05281828, 280197.26804757 -580269.22938722, 280277.68479592 -580184.2591818, 280300.63156696 -580164.58891792, 280318.19809198 -580152.95507749, 280337.22737037 -580143.04790917, 280422.84642894 -580109.98886625, 280448.88496615 -580093.10152908, 280473.4247492 -580067.39726017, 280508.49915233 -580030.39126431, 280476.00940434 -580000.50240961, 280445.06249887 -579971.89439428, 280437.62726302 -579965.36997446, 280431.05016431 -579959.26169331, 280400.04814009 -579931.87407063, 280377.89186216 -579911.07714434, 280415.46749267 -579875.98700241, 280438.41267462 -579853.32467531, 280476.13122854 -579846.59500009, 280496.6340308 -579823.89873988, 280546.443995 -579768.92092338, 280579.28675639 -579732.64968086, 280609.83034156 -579700.88292902, 280651.1876015 -579648.83038374, 280719.92749965 -579536.30155966, 280793.94058954 -579451.08450089, 280819.31114151 -579425.02034429, 280904.24322307 -579337.79531243, 280906.06655861 -579336.07567157, 281053.08803156 -579199.46373504, 281066.60458876 -579217.20817916, 281069.25233333 -579220.78098223, 281077.92907613 -579233.91386363, 281082.47846448 -579244.18552726, 281115.6991809 -579208.12160038, 281116.59156754 -579206.65294922, 281145.6475046 -579157.64579572, 281154.78546743 -579152.70313578, 281161.24280188 -579152.05574433, 281172.09558261 -579156.80951229, 281178.94145447 -579168.44896038, 281178.43267469 -579176.11045834, 281163.11535714 -579211.27614671, 281156.89265952 -579263.88269362, 281157.82918073 -579272.71731254, 281163.77779835 -579279.7314066, 281169.56541814 -579281.65365516, 281176.02284593 -579281.00625371, 281183.05628721 -579277.79216653, 281187.17104982 -579271.34628342, 281193.62110839 -579225.93471848, 281201.12475872 -579213.84150564, 281208.05311707 -579207.3066276, 281253.83671967 -579182.58995939, 281329.63800736 -579382.62896133, 281410.50649318 -579606.21826943, 281411.41377128 -579634.88739629, 281403.69482415 -579660.94863581, 281365.40776216 -579720.88541375, 281360.02258424 -579731.69282524, 281351.51100819 -579756.44943203, 281347.48901582 -579786.60408788, 281348.13253008 -579898.93708199, 281349.89498348 -579999.15710465, 281351.22220573 -580109.36292419, 281345.16340647 -580122.62921473, 281343.17943312 -580148.95198481, 281346.03017373 -580170.80052516, 281350.91826095 -580212.52889091, 281351.70621037 -580237.43431595, 281351.44959932 -580253.06545217, 281347.65663008 -580269.69487805, 281347.34672583 -580280.67403091, 281341.1529641 -580310.45397265, 281333.29727529 -580335.18960836, 281282.87208007 -580483.48557509, 281242.2653457 -580538.50837795, 281234.91803255 -580555.58249052, 281226.44717602 -580581.66700425, 281207.6523311 -580643.53425346, 281199.9037231 -580668.70946289, 281194.01213117 -580731.83061924, 281180.6765113 -580877.29034036, 281174.82809864 -580918.0282397, 281166.15436537 -580940.6841574, 281126.35922578 -581018.5052413, 281055.11382009 -581164.90806895, 281006.5196854 -581261.5099786, 280989.01256503 -581298.84867565, 280988.56921219 -581305.62147568, 280989.90157411 -581347.79412607, 280995.00234964 -581485.46783256, 280996.33471201 -581527.64038442, 280920.44037894 -581530.03779884, 280888.90887736 -581530.70125342, 280832.41973967 -581532.0418609, 280813.09435181 -581532.65203267, 280760.07627095 -581533.88258981, 280571.83579943 -581538.16070367, 280444.44869804 -581542.51065956, 280337.79762779 -581546.31603317, 280173.18416829 -581552.38935554))
8	6073013802	2000	Polygon ((280199.4698966 -582476.28626934, 280197.18262513 -582403.67485456, 280192.36749325 -582250.8143199, 280189.63042995 -582163.9238734, 280186.07610452 -582006.36960584, 280180.32506175 -581779.08092772, 280173.18416829 -581552.38935554, 280337.79762779 -581546.31603317, 280444.44869804 -581542.51065956, 280571.83579943 -581538.16070367, 280760.07627095 -581533.88258981, 280813.09435181 -581532.65203267, 280832.41973967 -581532.0418609, 280888.90887736 -581530.70125342, 280920.44037894 -581530.03779884, 280996.33471201 -581527.64038442, 280997.62860653 -581568.59533393, 280998.53218432 -581620.97493504, 280993.46348645 -581641.85455921, 280987.47230369 -581654.34256481, 280973.5838413 -581669.51762868, 280945.03469328 -581696.2356936, 280940.86607826 -581701.02093608, 280932.87437105 -581718.55804795, 280933.29855467 -581755.773194, 280933.66735516 -581812.04752397, 280938.23788973 -581980.53925431, 280941.78896216 -581979.98389751, 280946.99120834 -582144.68815317, 280949.16230375 -582213.42551048, 280953.98475517 -582318.53174491, 280943.71326563 -582356.08442232, 280915.00580017 -582422.47286665, 280902.57919248 -582439.37423505, 280900.32690711 -582436.45380877, 280880.39152074 -582456.47301124, 280847.65773785 -582475.67747522, 280815.10237364 -582482.68838574, 280786.05528931 -582481.83256617, 280706.34556202 -582470.72016846, 280618.72355094 -582458.85949344, 280618.8318002 -582462.29081893, 280469.94961823 -582467.42960336, 280417.69052251 -582469.07721048, 280364.77465989 -582470.74521078, 280307.54295333 -582472.54889931, 280199.4698966 -582476.28626934))
9	6073013903	2000	Polygon ((283545.27000728 -584706.46676, 283172.56465329 -584706.46676, 283182.06697109 -584698.05318545, 283200.1645403 -584679.30666483, 283225.60727125 -584646.36601761, 283230.25692406 -584636.02479042, 283393.48173494 -584360.3740771, 283423.74695923 -584319.63412144, 283454.9142633 -584283.62953957, 283472.23280916 -584267.01227607, 283651.35860137 -584131.11720017, 283694.5449025 -584092.06932024, 283725.07958594 -584059.85089711, 283744.81519008 -584260.42829945, 283526.65021751 -584488.9760261, 283500.61317585 -584556.28336228, 283532.99909464 -584688.20650906, 283545.27000728 -584706.46676))
10	6073013906	2000	Polygon ((280327.54758078 -584201.34427303, 280287.22985788 -584126.16564317, 280274.09966254 -584096.9968748, 280260.71819712 -584056.86722645, 280254.0072724 -584025.72345701, 280249.05749666 -583984.88496592, 280246.85044628 -583914.82075538, 280237.34685192 -583589.26887163, 280236.26835119 -583510.30503651, 280227.57963799 -583303.05675677, 280220.97734604 -583141.16895824, 280218.45137706 -583078.86981664, 280208.28326991 -582779.92671795, 280204.41306361 -582657.06333559, 280202.33246958 -582567.16112941, 280199.4698966 -582476.28626934, 280307.54295333 -582472.54889931, 280364.77465989 -582470.74521078, 280417.69052251 -582469.07721048, 280469.94961823 -582467.42960336, 280618.8318002 -582462.29081893, 280618.72355094 -582458.85949344, 280706.34556202 -582470.72016846, 280786.05528931 -582481.83256617, 280815.10237364 -582482.68838574, 280847.65773785 -582475.67747522, 280880.39152074 -582456.47301124, 280900.32690711 -582436.45380877, 280902.57919248 -582439.37423505, 280915.00580017 -582422.47286665, 280943.71326563 -582356.08442232, 280953.98475517 -582318.53174491, 280949.16230375 -582213.42551048, 280946.99120834 -582144.68815317, 280941.78896216 -581979.98389751, 280938.23788973 -581980.53925431, 280933.66735516 -581812.04752397, 281030.29731655 -581808.9949353, 281090.43303306 -581807.09468756, 281111.16624903 -581806.43943768, 281151.21144953 -581804.73052053, 281182.73343406 -581803.73406901, 281261.44456454 -581801.2454181, 281322.39726965 -581801.42295193, 281350.2744474 -581800.98438358, 281386.74062006 -581798.94441855, 281527.03583269 -581792.84293469, 281528.43722987 -581837.11831078, 281523.78808587 -581850.45057892, 281517.84146981 -581858.39474389, 281507.82221565 -581865.24900956, 281468.01844821 -581874.59703056, 281463.64487063 -581878.83500213, 281458.69588886 -581888.63113948, 281459.4634461 -581901.01636059, 281465.4279343 -581908.47276261, 281547.9780062 -581979.76315881, 281578.19079076 -582005.6201466, 281602.55120113 -582027.56274835, 281610.06683874 -582039.51269873, 281610.48386442 -582052.68457965, 281607.8558553 -582061.63170352, 281598.12218382 -582071.57937823, 281517.37183203 -582098.73283747, 281505.37509803 -582105.42805975, 281493.48693718 -582115.55459426, 281464.70485366 -582155.68820298, 281458.04393024 -582170.74601527, 281453.58010222 -582189.94465145, 281453.77973939 -582196.25386371, 281459.44842051 -582215.13187615, 281488.83311041 -582262.28865336, 281502.78734621 -582272.92691513, 281515.16966061 -582278.40736733, 281541.03761652 -582282.68537891, 281566.87678794 -582283.0862737, 281644.72162773 -582273.86306648, 281654.03788444 -582274.45446729, 281675.70852471 -582279.64058477, 281704.84607595 -582295.22685102, 281761.6580748 -582324.67266353, 281770.63672139 -582335.3573168, 281773.02336453 -582345.4751904, 281774.01214346 -582376.6890808, 281778.85037874 -582393.04480654, 281784.92063548 -582403.82156979, 281816.25427839 -582441.27600438, 281829.18848355 -582467.12545982, 281830.94195974 -582522.46912946, 281835.67164451 -582535.39348733, 281848.53851943 -582556.14829668, 281840.42581307 -582572.80350262, 281841.42882827 -582604.46004204, 281841.93734981 -582620.50968117, 281839.4593015 -582631.22482943, 281833.41328013 -582644.93377524, 281817.60770416 -582664.82422075, 281806.26015137 -582671.27762043, 281728.94005537 -582717.93524451, 281691.75678134 -582741.93720796, 281629.45461811 -582788.3399041, 281516.29269895 -582856.9602147, 281443.14617983 -582902.0427044, 281438.42548525 -582910.16949436, 281434.22850169 -582914.06939919, 281429.63035455 -582926.07022482, 281415.27350667 -582950.23511867, 281400.54121623 -582959.5649755, 281390.60669966 -582963.2031618, 281325.78433974 -582974.56040557, 281309.63399951 -582983.60255826, 281300.50322335 -582991.8687213, 281295.00722318 -582999.24435468, 281267.26924983 -583048.76152333, 281260.32442077 -583057.84489877, 281253.43141145 -583065.5970599, 281240.86032387 -583074.96909575, 281216.08794925 -583084.61603358, 281178.86234975 -583086.56832365, 281087.93158459 -583089.10961508, 281014.55731072 -583091.42778282, 280934.94761455 -583107.45953138, 280926.11773341 -583110.39751387, 280910.59559848 -583118.53269213, 280865.66414988 -583153.07977418, 280819.83393782 -583177.01845401, 280807.19237004 -583184.17612975, 280795.92779354 -583196.27619056, 280791.03615426 -583204.96196616, 280787.39973453 -583217.70760916, 280779.74548758 -583290.63202259, 280775.74761413 -583324.66205727, 280769.06044017 -583383.59543705, 280767.0843668 -583413.24054103, 280768.14983461 -583446.99991481, 280777.94974784 -583486.68821703, 280779.70959463 -583494.83162458, 280785.23817327 -583533.10355397, 280779.56364571 -583558.65506516, 280764.57154859 -583583.61425642, 280744.72839119 -583612.60437617, 280709.60980371 -583657.58793537, 280701.553233 -583676.12354206, 280699.74076973 -583687.14956645, 280700.01638607 -583716.72348355, 280700.8583314 -583722.56912123, 280703.07370172 -583777.8973392, 280719.79056041 -584185.65278068, 280642.11152433 -584188.76818987, 280473.61915164 -584195.52183308, 280327.54758078 -584201.34427303))
