S42101004700	T42101004798	8.388348747064939e-05
S42101005100	T42101004798	2.6008653164220824e-06
S42101004700	T42101000048	2.4559303341538006e-06
S42101004800	T42101000048	4.435294482066508e-05
S42101005100	T42101000048	5.968906051339055e-08
S42101004800	T42101000049	2.3871220890375917e-06
S42101005100	T42101000049	2.397488342714828e-06
S42101005100	T42101000050	4.613862749237013e-06
S42101005200	T42101000050	5.524167401044056e-06
S42101005200	T42101000052	0.0010725117086094653
S42101005400	T42101000052	3.5551215849753025e-06
S42101005200	T42101000057	5.19770857854099e-09
S42101005400	T42101000057	6.168420353715499e-07
S42101005600	T42101000057	1.6862613242221161e-06
S42101005400	T42101000054	0.000234274262426389
S42101005400	T42101000056	2.7978763067829114e-06
S42101005500	T42101000056	1.1713454070646496e-06
S42101005600	T42101000056	8.440594628616662e-05
S42101005400	T42101000055	7.178071616317542e-07
S42101005500	T42101000055	0.00011891386901846375
S42101005600	T42101000055	2.2243881675329538e-07
S42101006400	T42101000055	3.3981818181551276e-08
S42101005500	T42101000060	4.875521224457973e-06
S42101005600	T42101000060	2.774671531331931e-08
S42101006000	T42101000060	0.00010911737957122901
S42101006100	T42101000060	3.8681700477874274e-10
S42101006300	T42101000060	6.889162205025794e-07
S42101005500	T42101000063	1.4381568499831813e-06
S42101006300	T42101000063	5.535705071485007e-05
S42101006400	T42101000063	1.69479243519396e-06
S42101005600	T42101000059	2.029209857541209e-06
S42101006000	T42101000059	1.584730271144909e-06
S42101006100	T42101000059	1.7586769164043102e-10
S42101006000	T42101000061	1.6808917555085263e-06
S42101006100	T42101000061	5.253920290496968e-05
S42101006200	T42101000061	1.0752848476853988e-06
S42101006000	T42101000062	2.0583074021256745e-06
S42101006200	T42101000062	5.015810536275488e-05
S42101006300	T42101000062	1.063587235116324e-06
S42101006100	T42101000068	7.208810221992716e-07
S42101006700	T42101000068	2.7332545494894147e-06
S42101006800	T42101000068	8.517587101999198e-05
S42101006100	T42101000067	1.3232007935735812e-06
S42101006200	T42101000067	2.052259789550532e-06
S42101006300	T42101000067	4.262935894253277e-08
S42101006600	T42101000067	1.4883781279364135e-06
S42101006700	T42101000067	0.0001003435319300146
S42101006300	T42101000066	1.337466470588996e-06
S42101006400	T42101000066	8.860864197045528e-07
S42101006500	T42101000066	1.1490203673242434e-06
S42101006600	T42101000066	6.57774267423925e-05
S42101006400	T42101000064	6.539298007107294e-05
S42101006400	T42101000065	1.5624667558370486e-06
S42101006500	T42101000065	0.00011461653274223229
S42101008200	T42101000065	1.7094685967687694e-07
S42101006500	T42101000070	4.518189860894403e-08
S42101006600	T42101000070	1.8859816628408881e-06
S42101007000	T42101000070	4.622785293104981e-05
S42101007100	T42101000070	1.0209835075013855e-06
S42101006500	T42101000071	2.905071537935409e-06
S42101007100	T42101000071	6.695785713405873e-05
S42101007200	T42101000071	9.620713279951268e-07
S42101006500	T42101000072	2.7269932381762813e-06
S42101007200	T42101000072	4.865896068796087e-05
S42101008100	T42101000072	4.6236893845410424e-08
S42101008200	T42101000072	2.8091800007170746e-09
S42101006500	T42101000082	2.045333333661875e-08
S42101008200	T42101000082	8.368973229950111e-05
S42101006500	T42101000081	1.5556818174486027e-09
S42101007200	T42101000081	2.901923120339464e-07
S42101008100	T42101000081	6.132603588710556e-05
S42101008200	T42101000081	2.1162398650668976e-06
S42101008302	T42101000081	1.0409762539716357e-06
S42101006600	T42101000069	4.159596680798836e-08
S42101006700	T42101000069	2.1371810205167445e-06
S42101006800	T42101000069	1.0775167728069468e-06
S42101006900	T42101000069	6.819659187070285e-05
S42101007000	T42101000069	1.0221537860355839e-06
S42101007000	T42101000074	1.8917218787909661e-06
S42101007100	T42101000074	5.646862615104605e-07
S42101007300	T42101000074	6.569253467036992e-07
S42101007400	T42101000074	6.754890485909856e-05
S42101007800	T42101000074	4.927616538924581e-07
S42101007100	T42101000073	2.2814730969502866e-06
S42101007200	T42101000073	1.3196161719935126e-06
S42101007300	T42101000073	3.7718910731067214e-05
S42101007200	T42101000080	2.089095000010538e-07
S42101007300	T42101000080	6.252330896612819e-07
S42101008000	T42101000080	4.202314306034469e-05
S42101008100	T42101000080	2.162714349997938e-06
S42101007300	T42101000078	2.292855081046753e-06
S42101007400	T42101000078	3.954704411957669e-07
S42101007800	T42101000078	4.3246674477765826e-05
S42101007300	T42101000079	2.607575152151475e-08
S42101007800	T42101000079	7.058397609495853e-07
S42101007900	T42101000079	3.741029629786837e-05
S42101008000	T42101000079	1.7177881896526015e-06
S42101007400	T42101000077	2.0105497142868682e-06
S42101007700	T42101000077	3.053169927622273e-05
S42101007800	T42101000077	1.4727510095116695e-06
S42101007600	T42101000089	2.693272400150188e-06
S42101008800	T42101000089	1.893004411981269e-06
S42101008900	T42101000089	9.265388796667192e-05
S42101007600	T42101000088	2.5451565762992655e-07
S42101007700	T42101000088	6.82227657148553e-07
S42101008700	T42101000088	2.626311591448121e-06
S42101008800	T42101000088	5.658169509376287e-05
S42101007700	T42101000087	5.229723428657601e-07
S42101007800	T42101000087	2.2123097873457656e-08
S42101007900	T42101000087	9.304674952342769e-07
S42101008600	T42101000087	2.227098369513114e-06
S42101008700	T42101000087	5.3402114124726096e-05
S42101008800	T42101000087	2.4569800420511746e-11
S42101007900	T42101000086	1.5229862068944878e-06
S42101008000	T42101000086	4.926976376359903e-08
S42101008500	T42101000086	2.244425479478092e-06
S42101008600	T42101000086	6.209831854989084e-05
S42101008000	T42101000085	1.2297989862357274e-06
S42101008100	T42101000085	3.257487321477936e-07
S42101008400	T42101000085	2.2252745178357296e-06
S42101008500	T42101000085	6.178917776377257e-05
S42101008100	T42101000084	9.227141368951833e-07
S42101008302	T42101000084	2.5580581969202933e-06
S42101008400	T42101000084	4.88797276662115e-05
S42101008200	T42101000083	1.795471795770389e-06
S42101008301	T42101000083	5.3588010889150946e-05
S42101008302	T42101000083	4.0878688956915285e-05
S42101008301	T42101000096	7.026891212522046e-07
S42101008302	T42101000096	2.594924081680191e-07
S42101009600	T42101000096	3.99312180615648e-05
S42101009700	T42101000096	1.2304976057088082e-06
S42101010000	T42101000096	9.81102803323622e-07
S42101008301	T42101000097	9.429998957311254e-08
S42101009700	T42101000097	0.00020923151166025
S42101009800	T42101000097	4.377050506368671e-06
S42101009900	T42101000097	2.1730765743411005e-06
S42101008302	T42101000095	3.748341840503202e-07
S42101008400	T42101000095	2.7514294095395845e-07
S42101009500	T42101000095	3.0773719861210204e-05
S42101009600	T42101000095	2.1992002352666063e-06
S42101010100	T42101000095	5.679027785053325e-07
S42101008400	T42101000094	9.852548749883698e-07
S42101008500	T42101000094	2.6078630556002233e-07
S42101009400	T42101000094	3.6549205785830384e-05
S42101009500	T42101000094	1.5927000336426153e-06
S42101008500	T42101000093	1.2756104511942516e-06
S42101008600	T42101000093	2.713898938576214e-07
S42101009300	T42101000093	3.894318016940397e-05
S42101009400	T42101000093	1.6117512243494702e-06
S42101010200	T42101000093	3.3229126115173085e-07
S42101008600	T42101000092	5.254489271287702e-07
S42101008700	T42101000092	1.0762242838165576e-06
S42101008800	T42101000092	3.311758086144603e-07
S42101009200	T42101000092	5.0961767310871704e-05
S42101010500	T42101000092	1.340483669571758e-06
S42101008600	T42101000104	3.0431089834654715e-07
S42101009300	T42101000104	2.192652739922153e-06
S42101010300	T42101000104	2.157664243353902e-06
S42101010400	T42101000104	4.4635372118404635e-05
S42101008600	T42101000105	4.954833613089569e-07
S42101009200	T42101000105	2.606307592852911e-07
S42101010400	T42101000105	4.267724732045466e-06
S42101010500	T42101000105	6.411648383042293e-05
S42101011100	T42101000105	8.609248169116973e-07
S42101008800	T42101000091	8.869266838137305e-07
S42101008900	T42101000091	3.0007053450948036e-07
S42101009100	T42101000091	4.1542681962956066e-05
S42101009200	T42101000091	1.7367119298379242e-06
S42101010800	T42101000091	3.608888889281972e-09
S42101008900	T42101000090	1.0734708518613751e-06
S42101009000	T42101000090	4.399519542842377e-05
S42101009100	T42101000090	2.4059021317548316e-06
S42101008900	T42101000124	1.041554582230152e-06
S42101009000	T42101000124	2.9808435046313595e-06
S42101010700	T42101000124	1.2343226966403482e-08
S42101010800	T42101000124	4.700660488813376e-06
S42101010900	T42101000124	2.6122727847806733e-06
S42101011000	T42101000124	1.364681538474314e-06
S42101012300	T42101000124	1.1820310693668238e-09
S42101009000	T42101000109	4.989610669490668e-07
S42101009100	T42101000109	2.971534756282932e-08
S42101010800	T42101000109	2.0835963702635293e-06
S42101010900	T42101000109	2.4347727215231876e-05
S42101009100	T42101000108	4.971005577233904e-07
S42101009200	T42101000108	4.98040000004369e-07
S42101010600	T42101000108	6.185200000059334e-08
S42101010700	T42101000108	2.9252647730431565e-06
S42101010800	T42101000108	5.214254266924193e-05
S42101009200	T42101000106	7.752057142776888e-07
S42101010500	T42101000106	2.3221495999928613e-06
S42101010600	T42101000106	2.415263318572184e-05
S42101009200	T42101000107	2.4142857144328105e-09
S42101010500	T42101000107	1.7787750808586395e-06
S42101010600	T42101000107	3.035603314296163e-06
S42101010700	T42101000107	4.399477131913423e-05
S42101009300	T42101000103	1.3165400906774645e-06
S42101010200	T42101000103	2.0003804943121834e-06
S42101010300	T42101000103	2.6530114414996542e-05
S42101009400	T42101000102	1.2109899898312016e-06
S42101009500	T42101000102	1.6162658274763285e-06
S42101010200	T42101000102	3.496426418270282e-05
S42101009500	T42101000101	6.000229427579773e-08
S42101009600	T42101000101	9.785317031595062e-07
S42101010000	T42101000101	2.498126699852732e-06
S42101010100	T42101000101	6.005833930269415e-05
S42101009500	T42101000112	1.5051198339433943e-07
S42101010100	T42101000112	2.3206038566027854e-06
S42101010200	T42101000112	4.6753930885971334e-07
S42101011200	T42101000112	5.044745485115614e-05
S42101009700	T42101000100	4.011280557169485e-06
S42101010000	T42101000100	5.426182944281471e-05
S42101009700	T42101000098	3.922223030648343e-06
S42101009800	T42101000098	9.098214249688623e-05
S42101009700	T42101000115	1.5774029137616567e-06
S42101010000	T42101000115	4.721577572275834e-07
S42101011500	T42101000115	3.5080013645212404e-05
S42101011600	T42101000115	7.362656837779219e-07
S42101009700	T42101000099	1.7339698273015062e-06
S42101009900	T42101000099	1.956901717564765e-05
S42101009700	T42101000116	2.8924753773785426e-06
S42101011400	T42101000116	2.958473684053652e-08
S42101011500	T42101000116	1.641489177607515e-08
S42101011600	T42101000116	7.479637596834114e-05
S42101010000	T42101000114	6.024329677127832e-08
S42101010100	T42101000114	6.198373049700088e-07
S42101011400	T42101000114	9.815756175648675e-05
S42101011500	T42101000114	2.769411463002817e-06
S42101011600	T42101000114	1.308296178785532e-06
S42101010100	T42101000113	3.5716757244085534e-08
S42101011200	T42101000113	5.634771698337071e-07
S42101011300	T42101000113	3.352378688859756e-05
S42101011400	T42101000113	2.267019184320351e-06
S42101010200	T42101000111	2.704475296488809e-08
S42101010300	T42101000111	1.1592563416572865e-06
S42101010400	T42101000111	3.953031495269927e-07
S42101010500	T42101000111	3.919849999996093e-07
S42101011100	T42101000111	0.00013257486248832698
S42101011200	T42101000111	2.3751779789967575e-06
S42101011300	T42101000111	5.907105028532674e-07
S42101011800	T42101000111	2.755789214291839e-07
S42101011900	T42101000111	1.0106520356248129e-06
S42101012300	T42101000111	1.129382865441311e-08
S42101010500	T42101000110	5.1600319150026996e-08
S42101010700	T42101000110	1.879184680862859e-06
S42101010800	T42101000110	2.602108277391739e-08
S42101011000	T42101000110	4.736388737282476e-05
S42101011100	T42101000110	1.777100827160365e-06
S42101011000	T42101000123	2.824610088664717e-06
S42101011100	T42101000123	2.707438887102086e-06
S42101011900	T42101000123	2.4534040260791693e-06
S42101012100	T42101000123	1.7193069511878127e-06
S42101012200	T42101000123	5.442990477694777e-06
S42101012300	T42101000123	0.0006089371684266113
S42101011100	T42101000118	9.01087980521605e-07
S42101011300	T42101000118	2.2650526085368615e-06
S42101011400	T42101000118	2.482284322350146e-06
S42101011600	T42101000118	3.0950479799325993e-08
S42101011700	T42101000118	7.143181750492167e-07
S42101011800	T42101000118	9.258130643373978e-05
S42101011600	T42101000117	1.92237303559579e-06
S42101011700	T42101000117	6.740614507810635e-05
S42101011800	T42101000117	2.281294867707513e-09
S42101011700	T42101000120	1.9806867468275143e-06
S42101011800	T42101000120	1.781455750042478e-07
S42101011900	T42101000120	9.88720125553216e-07
S42101012000	T42101000120	5.963417371184195e-05
S42101011800	T42101000119	5.938887774992827e-06
S42101011900	T42101000119	6.739111222501003e-05
S42101011900	T42101000121	1.485813587690625e-06
S42101012000	T42101000121	3.619019788131637e-06
S42101012100	T42101000121	8.872556492299452e-05
S42101012100	T42101000122	3.822672625853609e-06
S42101012200	T42101000122	0.00015056428755171297
S42101012300	T42101000122	9.269743112079029e-07
S42101012300	T42101000170	2.6627808211396447e-06
S42101015000	T42101000170	2.901761566766305e-07
S42101017000	T42101000170	0.00016802167289945737
S42101017100	T42101000170	8.242237499947336e-08
S42101020600	T42101000170	9.13418405201768e-07
S42101020700	T42101000170	9.08156342504219e-07
S42101012300	T42101000207	3.32593073913484e-06
S42101017000	T42101000207	8.53664448494517e-08
S42101020700	T42101000207	0.0001536149552122136
S42101020800	T42101000207	1.7852664359239065e-06
S42101022300	T42101000207	4.6706437286981324e-07
S42101012300	T42101000150	9.03829084215856e-06
S42101012500	T42101000150	7.869731497173543e-07
S42101015000	T42101000150	0.00032123635160112536
S42101017000	T42101000150	2.8431210524914747e-08
S42101012500	T42101000134	1.595934118095926e-06
S42101013400	T42101000134	4.165394286279744e-05
S42101015000	T42101000134	1.5365730191331755e-06
S42101012500	T42101000133	7.360856603202665e-07
S42101013300	T42101000133	3.4512948484844563e-05
S42101013400	T42101000133	1.4698900972407846e-06
S42101013500	T42101000133	1.2623757575754867e-06
S42101012600	T42101000131	5.525078849964963e-08
S42101012700	T42101000131	7.639199684644124e-07
S42101013100	T42101000131	3.094566619820437e-05
S42101013200	T42101000131	2.065220044837622e-06
S42101012600	T42101000132	1.0280678478791085e-06
S42101013200	T42101000132	4.224694303467552e-05
S42101013300	T42101000132	2.429989117458285e-06
S42101012700	T42101000130	3.9376143411671697e-07
S42101012800	T42101000130	7.540869047659368e-07
S42101013000	T42101000130	1.9039254065848067e-05
S42101013100	T42101000130	1.6927975952802527e-06
S42101012900	T42101000142	1.2546477999994867e-06
S42101013000	T42101000142	1.3627370281130022e-06
S42101013100	T42101000142	7.500155642576368e-08
S42101014100	T42101000142	1.0859844440339442e-06
S42101014200	T42101000142	0.00010367570956152198
S42101014300	T42101000142	3.245456275862294e-07
S42101029100	T42101000142	5.281365543828444e-08
S42101030500	T42101000142	2.963648774397289e-07
S42101036600	T42101000142	2.32137398230687e-06
S42101012900	T42101000367	1.4907610826991327e-07
S42101013000	T42101000367	9.809031801094023e-08
S42101014200	T42101000367	1.2428335737123603e-06
S42101029100	T42101000367	5.281365543828444e-08
S42101030500	T42101000367	2.963648774397289e-07
S42101013100	T42101000141	1.1167021500883936e-06
S42101013200	T42101000141	1.4000369204829462e-06
S42101013300	T42101000141	7.025204321832957e-08
S42101014000	T42101000141	1.4321422675156092e-06
S42101014100	T42101000141	5.577169358042486e-05
S42101014600	T42101000141	4.390730382712838e-07
S42101013300	T42101000140	7.082446878067422e-07
S42101013500	T42101000140	5.495553012519508e-07
S42101013900	T42101000140	1.9312446987522364e-06
S42101014000	T42101000140	4.206095531220723e-05
S42101013400	T42101000135	1.1859679999916353e-06
S42101013500	T42101000135	3.99805216216294e-05
S42101013600	T42101000135	1.6284103783742102e-06
S42101013400	T42101000136	4.769990400059334e-07
S42101013600	T42101000136	3.91656498977042e-05
S42101015000	T42101000136	2.877501062278128e-06
S42101013500	T42101000139	1.0024473195473128e-06
S42101013600	T42101000139	5.92028249076926e-07
S42101013800	T42101000139	2.4644646706357535e-06
S42101013900	T42101000139	5.575265376073183e-05
S42101013600	T42101000138	4.469134439801526e-07
S42101013700	T42101000138	2.5246140562246277e-06
S42101013800	T42101000138	3.372881127401239e-05
S42101013900	T42101000138	2.6441122579513573e-07
S42101013600	T42101000137	6.811980308334296e-07
S42101013700	T42101000137	5.9851208806698643e-05
S42101015000	T42101000137	3.3195931624382607e-06
S42101013700	T42101000149	1.4926856370486047e-06
S42101013800	T42101000149	7.73574055376333e-07
S42101013900	T42101000149	2.266966972875166e-07
S42101014900	T42101000149	4.387368090440238e-05
S42101015000	T42101000149	1.0383627058848557e-06
S42101013900	T42101000147	5.924966270364528e-07
S42101014000	T42101000147	1.2091010945275168e-06
S42101014700	T42101000147	3.346180639640243e-05
S42101014800	T42101000147	9.765958820445698e-07
S42101013900	T42101000148	1.0440909903822315e-06
S42101014800	T42101000148	1.8055052433397328e-05
S42101014900	T42101000148	1.0046125762242649e-06
S42101014000	T42101000146	5.519013257581214e-07
S42101014100	T42101000146	1.5169310502507372e-06
S42101014600	T42101000146	4.452571736182188e-05
S42101014700	T42101000146	1.557193262142843e-06
S42101014100	T42101000144	9.502206869431194e-07
