10;12055
10;03862
10;08875
10;06291
10;13117
10;14162
10;20397
10;10289
10;13126
10;06740
20;14716
20;10120
20;10832
20;02405
20;15435
20;18472
20;10321
20;09315
20;05080
20;06839
30;18471
30;01089
30;05366
30;12164
30;09981
30;18584
30;18018
30;05001
30;19485
30;05011
40;02050
40;13346
40;06008
40;06858
40;18398
40;08730
40;16324
40;07184
40;02249
40;17563
50;15613
50;17254
50;15193
50;17342
50;16342
50;18242
50;19450
50;17454
50;15469
50;18181
