23068	mr-10	1620720727414	1620720728728	1314
37035	mr-10	1620720776701	1620720778239	1538
11961	mr-02	1620720687808	1620720689096	1288
43879	mr-02	1620720801040	1620720802321	1281
19959	mr-03	1620720716034	1620720717317	1283
37455	mr-07	1620720778137	1620720779398	1261
21952	mr-01	1620720723247	1620720724537	1290
324	mr-01	1620720646029	1620720647327	1298
80	mr-06	1620720644355	1620720645738	1383
35319	mr-12	1620720770231	1620720771551	1320
15411	mr-10	1620720699990	1620720701391	1401
41406	mr-10	1620720791899	1620720793238	1339
41334	mr-11	1620720791675	1620720792994	1319
3036	mr-02	1620720656629	1620720657895	1266
23664	mr-07	1620720729560	1620720730806	1246
12283	mr-10	1620720688948	1620720690240	1292
11829	mr-11	1620720687304	1620720688615	1311
13469	mr-11	1620720693194	1620720694613	1419
43499	mr-01	1620720799623	1620720800888	1265
43409	mr-07	1620720799281	1620720800525	1244
35332	mr-07	1620720770278	1620720771564	1286
20315	mr-03	1620720717323	1620720718588	1265
42300	mr-12	1620720795013	1620720796271	1258
41839	mr-10	1620720793412	1620720794720	1308
9741	mr-12	1620720680262	1620720681517	1255
13224	mr-03	1620720692331	1620720693583	1252
582	mr-10	1620720647404	1620720648889	1485
4673	mr-09	1620720662613	1620720663862	1249
5076	mr-10	1620720664105	1620720665432	1327
3277	mr-11	1620720657515	1620720658761	1246
42932	mr-12	1620720797411	1620720798658	1247
44308	mr-09	1620720802601	1620720803843	1242
21844	mr-07	1620720722796	1620720724072	1276
33155	mr-06	1620720762294	1620720763543	1249
44363	mr-07	1620720802772	1620720803992	1220
21936	mr-07	1620720723184	1620720724404	1220
26291	mr-10	1620720738617	1620720740098	1481
13686	mr-03	1620720693954	1620720695271	1317
42622	mr-07	1620720796219	1620720797484	1265
880	mr-10	1620720648697	1620720650200	1503
13269	mr-10	1620720692488	1620720693763	1275
43452	mr-01	1620720799432	1620720800670	1238
38187	mr-10	1620720780670	1620720782118	1448
19420	mr-05	1620720714054	1620720715287	1233
11816	mr-02	1620720687263	1620720688491	1228
38637	mr-10	1620720782265	1620720783712	1447
30882	mr-10	1620720754701	1620720755979	1278
93	mr-10	1620720644357	1620720645781	1424
38840	mr-05	1620720782992	1620720784247	1255
31279	mr-10	1620720756060	1620720757495	1435
17456	mr-12	1620720706944	1620720708169	1225
61	mr-02	1620720644351	1620720645665	1314
38930	mr-09	1620720783286	1620720784499	1213
31954	mr-02	1620720758249	1620720759465	1216
17582	mr-11	1620720707384	1620720708594	1210
3990	mr-10	1620720660198	1620720661460	1262
30017	mr-10	1620720751549	1620720752799	1250
27078	mr-11	1620720741377	1620720742581	1204
426	mr-07	1620720646525	1620720647732	1207
38768	mr-03	1620720782701	1620720783906	1205
33365	mr-10	1620720763193	1620720764442	1249
119	mr-05	1620720644820	1620720646056	1236
44324	mr-09	1620720802653	1620720803857	1204
37482	mr-06	1620720778227	1620720779436	1209
23996	mr-10	1620720730714	1620720731994	1280
11893	mr-12	1620720687529	1620720688738	1209
33171	mr-09	1620720762350	1620720763549	1199
22001	mr-10	1620720723450	1620720724716	1266
36797	mr-10	1620720775821	1620720777085	1264
9699	mr-07	1620720680142	1620720681321	1179
22778	mr-10	1620720726351	1620720727613	1262
35505	mr-07	1620720771048	1620720772222	1174
19498	mr-06	1620720714353	1620720715560	1207
8898	mr-10	1620720677417	1620720678697	1280
21934	mr-11	1620720723173	1620720724362	1189
17846	mr-10	1620720708598	1620720709989	1391
1093	mr-10	1620720649530	1620720651042	1512
686	mr-10	1620720647871	1620720649539	1668
24449	mr-10	1620720732294	1620720733555	1261
42672	mr-10	1620720796417	1620720797664	1247
30293	mr-12	1620720752564	1620720753758	1194
4672	mr-10	1620720662610	1620720664106	1496
36873	mr-10	1620720776083	1620720777273	1190
26771	mr-06	1620720740269	1620720741466	1197
11502	mr-10	1620720686153	1620720687490	1337
21157	mr-10	1620720720354	1620720721641	1287
41338	mr-10	1620720791681	1620720793072	1391
39325	mr-02	1620720784720	1620720785901	1181
22277	mr-11	1620720724486	1620720725665	1179
34997	mr-10	1620720768969	1620720770351	1382
404	mr-04	1620720646429	1620720647608	1179
17809	mr-10	1620720708441	1620720709854	1413
14465	mr-11	1620720696717	1620720697892	1175
42793	mr-12	1620720796809	1620720797987	1178
41112	mr-06	1620720790913	1620720792101	1188
40636	mr-06	1620720789279	1620720790460	1181
13100	mr-03	1620720691849	1620720693062	1213
9364	mr-01	1620720679004	1620720680192	1188
412	mr-12	1620720646495	1620720647678	1183
73	mr-02	1620720644353	1620720645628	1275
35311	mr-04	1620720770194	1620720771360	1166
26286	mr-12	1620720738592	1620720739767	1175
41573	mr-11	1620720792459	1620720793625	1166
18526	mr-10	1620720710976	1620720712219	1243
17432	mr-09	1620720706898	1620720708068	1170
3352	mr-10	1620720657865	1620720659169	1304
42847	mr-03	1620720797047	1620720798212	1165
28378	mr-10	1620720745879	1620720747171	1292
24571	mr-02	1620720732692	1620720733929	1237
42051	mr-01	1620720794122	1620720795293	1171
2836	mr-03	1620720655955	1620720657117	1162
36857	mr-03	1620720776045	1620720777208	1163
16480	mr-10	1620720703664	1620720704844	1180
19357	mr-02	1620720713831	1620720714988	1157
463	mr-12	1620720646725	1620720647892	1167
38663	mr-01	1620720782326	1620720783486	1160
696	mr-10	1620720647904	1620720649459	1555
38361	mr-10	1620720781258	1620720782534	1276
33337	mr-10	1620720763077	1620720764265	1188
33175	mr-11	1620720762356	1620720763509	1153
16955	mr-10	1620720705311	1620720706774	1463
24572	mr-06	1620720732697	1620720733859	1162
22599	mr-10	1620720725669	1620720726840	1171
8918	mr-10	1620720677519	1620720678709	1190
33182	mr-06	1620720762376	1620720763537	1161
26417	mr-10	1620720739057	1620720740304	1247
17527	mr-11	1620720707186	1620720708373	1187
14196	mr-10	1620720695764	1620720697201	1437
42877	mr-03	1620720797169	1620720798322	1153
2456	mr-03	1620720654571	1620720655724	1153
37678	mr-10	1620720778946	1620720780305	1359
18293	mr-10	1620720710163	1620720711509	1346
8565	mr-07	1620720676244	1620720677372	1128
69	mr-10	1620720644353	1620720645782	1429
39039	mr-10	1620720783665	1620720785020	1355
31947	mr-10	1620720758215	1620720759471	1256
25531	mr-01	1620720736024	1620720737179	1155
20471	mr-07	1620720717889	1620720719016	1127
11651	mr-11	1620720686696	1620720687837	1141
8577	mr-10	1620720676265	1620720677673	1408
33161	mr-09	1620720762317	1620720763460	1143
10950	mr-09	1620720684271	1620720685415	1144
9443	mr-10	1620720679258	1620720680591	1333
10828	mr-10	1620720683889	1620720685156	1267
33143	mr-06	1620720762263	1620720763415	1152
22220	mr-03	1620720724293	1620720725434	1141
37	mr-02	1620720644346	1620720645593	1247
43040	mr-01	1620720797849	1620720799016	1167
42056	mr-10	1620720794131	1620720795360	1229
398	mr-11	1620720646393	1620720647536	1143
20249	mr-10	1620720717097	1620720718373	1276
23582	mr-07	1620720729273	1620720730389	1116
57	mr-10	1620720644350	1620720645782	1432
6602	mr-11	1620720669361	1620720670492	1131
9542	mr-10	1620720679569	1620720680825	1256
43266	mr-10	1620720798747	1620720800017	1270
9042	mr-10	1620720677969	1620720679309	1340
22454	mr-10	1620720725143	1620720726402	1259
41198	mr-10	1620720791184	1620720792653	1469
13811	mr-05	1620720694366	1620720695490	1124
24189	mr-05	1620720731365	1620720732489	1124
36	mr-03	1620720644346	1620720645578	1232
43738	mr-01	1620720800540	1620720801667	1127
40883	mr-05	1620720790093	1620720791215	1122
19137	mr-11	1620720713084	1620720714205	1121
14416	mr-11	1620720696505	1620720697628	1123
12282	mr-10	1620720688942	1620720690130	1188
37397	mr-10	1620720777957	1620720779223	1266
30228	mr-06	1620720752346	1620720753471	1125
1064	mr-02	1620720649439	1620720650627	1188
35014	mr-09	1620720769033	1620720770151	1118
21613	mr-03	1620720721972	1620720723094	1122
35324	mr-02	1620720770260	1620720771378	1118
22662	mr-11	1620720725899	1620720727042	1143
17435	mr-10	1620720706901	1620720708048	1147
5315	mr-07	1620720664925	1620720666025	1100
30039	mr-09	1620720751628	1620720752741	1113
13242	mr-10	1620720692408	1620720693648	1240
37410	mr-06	1620720778016	1620720779137	1121
33212	mr-10	1620720762469	1620720763738	1269
39305	mr-03	1620720784657	1620720785770	1113
304	mr-10	1620720645946	1620720647473	1527
12686	mr-05	1620720690375	1620720691483	1108
19	mr-05	1620720644343	1620720645573	1230
25004	mr-10	1620720734260	1620720735504	1244
42240	mr-10	1620720794805	1620720795949	1144
9865	mr-12	1620720680767	1620720681915	1148
390	mr-03	1620720646349	1620720647471	1122
33112	mr-10	1620720762152	1620720763379	1227
13672	mr-05	1620720693906	1620720695008	1102
6126	mr-06	1620720667783	1620720668945	1162
39062	mr-10	1620720783728	1620720784910	1182
42046	mr-02	1620720794114	1620720795223	1109
22961	mr-10	1620720726987	1620720728280	1293
37779	mr-11	1620720779279	1620720780380	1101
22534	mr-10	1620720725442	1620720726908	1466
20342	mr-10	1620720717399	1620720718669	1270
18244	mr-09	1620720709990	1620720711090	1100
11797	mr-05	1620720687204	1620720688306	1102
43886	mr-11	1620720801069	1620720802168	1099
38738	mr-01	1620720782593	1620720783695	1102
42397	mr-02	1620720795386	1620720796487	1101
35131	mr-10	1620720769470	1620720770885	1415
42881	mr-09	1620720797188	1620720798338	1150
17521	mr-10	1620720707151	1620720708273	1122
16315	mr-04	1620720703088	1620720704186	1098
1631	mr-10	1620720651544	1620720652924	1380
64	mr-12	1620720644351	1620720645590	1239
52	mr-12	1620720644349	1620720645591	1242
4910	mr-10	1620720663481	1620720664767	1286
6544	mr-09	1620720669170	1620720670258	1088
42	mr-04	1620720644347	1620720645641	1294
4670	mr-10	1620720662606	1620720663790	1184
13	mr-02	1620720644342	1620720645542	1200
35355	mr-11	1620720770378	1620720771461	1083
17626	mr-06	1620720707573	1620720708670	1097
17578	mr-10	1620720707379	1620720708538	1159
12128	mr-06	1620720688391	1620720689486	1095
39499	mr-05	1620720785344	1620720786427	1083
33960	mr-10	1620720765266	1620720766492	1226
33453	mr-11	1620720763538	1620720764697	1159
34770	mr-10	1620720768153	1620720769366	1213
12601	mr-11	1620720690068	1620720691150	1082
40908	mr-07	1620720790168	1620720791232	1064
33092	mr-02	1620720762100	1620720763187	1087
43483	mr-10	1620720799570	1620720800819	1249
21077	mr-10	1620720720038	1620720721126	1088
5395	mr-02	1620720665192	1620720666274	1082
33115	mr-09	1620720762159	1620720763237	1078
8770	mr-10	1620720676979	1620720678298	1319
9408	mr-10	1620720679153	1620720680452	1299
8389	mr-06	1620720675624	1620720676712	1088
32379	mr-10	1620720759783	1620720760943	1160
104	mr-06	1620720644359	1620720645541	1182
33947	mr-09	1620720765218	1620720766341	1123
29995	mr-10	1620720751479	1620720752559	1080
413	mr-11	1620720646496	1620720647572	1076
43575	mr-04	1620720799904	1620720801022	1118
34648	mr-10	1620720767747	1620720768910	1163
3206	mr-10	1620720657259	1620720658510	1251
56	mr-06	1620720644350	1620720645533	1183
41487	mr-01	1620720792167	1620720793245	1078
18956	mr-07	1620720712445	1620720713560	1115
34186	mr-11	1620720766039	1620720767161	1122
33277	mr-09	1620720762782	1620720763918	1136
26763	mr-11	1620720740226	1620720741307	1081
12064	mr-10	1620720688182	1620720689470	1288
34037	mr-06	1620720765546	1620720766622	1076
13293	mr-05	1620720692558	1620720693624	1066
10437	mr-10	1620720682697	1620720683957	1260
24659	mr-05	1620720732986	1620720734053	1067
25911	mr-03	1620720737289	1620720738357	1068
23242	mr-06	1620720728059	1620720729138	1079
10961	mr-12	1620720684314	1620720685388	1074
29056	mr-11	1620720748227	1620720749289	1062
23266	mr-11	1620720728144	1620720729207	1063
473	mr-09	1620720646780	1620720647942	1162
34551	mr-03	1620720767412	1620720768479	1067
1359	mr-10	1620720650570	1620720651939	1369
29669	mr-10	1620720750335	1620720751400	1065
41475	mr-07	1620720792139	1620720793182	1043
41026	mr-01	1620720790594	1620720791657	1063
15363	mr-12	1620720699834	1620720700898	1064
42905	mr-06	1620720797286	1620720798405	1119
40453	mr-11	1620720788588	1620720789646	1058
14322	mr-01	1620720696213	1620720697274	1061
313	mr-11	1620720645973	1620720647043	1070
26245	mr-02	1620720738453	1620720739518	1065
19838	mr-10	1620720715606	1620720716672	1066
15200	mr-11	1620720699219	1620720700277	1058
3367	mr-10	1620720657917	1620720659107	1190
35000	mr-05	1620720768975	1620720770027	1052
15379	mr-03	1620720699896	1620720700948	1052
1695	mr-06	1620720651742	1620720652809	1067
37825	mr-11	1620720779446	1620720780501	1055
40576	mr-10	1620720789064	1620720790220	1156
23675	mr-10	1620720729589	1620720730920	1331
42598	mr-11	1620720796120	1620720797168	1048
21464	mr-11	1620720721412	1620720722462	1050
35354	mr-11	1620720770378	1620720771426	1048
27031	mr-10	1620720741202	1620720742310	1108
5400	mr-01	1620720665216	1620720666273	1057
33195	mr-03	1620720762428	1620720763479	1051
29123	mr-04	1620720748433	1620720749481	1048
36016	mr-05	1620720773047	1620720774093	1046
26981	mr-10	1620720741016	1620720742109	1093
425	mr-11	1620720646525	1620720647571	1046
42459	mr-02	1620720795588	1620720796708	1120
20292	mr-02	1620720717221	1620720718268	1047
12060	mr-05	1620720688172	1620720689217	1045
43435	mr-10	1620720799378	1620720800483	1105
2087	mr-01	1620720653247	1620720654301	1054
543	mr-06	1620720647201	1620720648488	1287
39768	mr-07	1620720786296	1620720787322	1026
32269	mr-02	1620720759414	1620720760457	1043
28694	mr-10	1620720746975	1620720748021	1046
14646	mr-11	1620720697332	1620720698375	1043
19855	mr-05	1620720715665	1620720716706	1041
7493	mr-10	1620720672491	1620720673747	1256
22381	mr-07	1620720724855	1620720725878	1023
20305	mr-10	1620720717295	1620720718459	1164
272	mr-01	1620720645769	1620720646821	1052
40825	mr-01	1620720789923	1620720790963	1040
33411	mr-12	1620720763408	1620720764450	1042
26546	mr-07	1620720739536	1620720740558	1022
43961	mr-10	1620720801348	1620720802481	1133
38286	mr-11	1620720781022	1620720782060	1038
35066	mr-03	1620720769216	1620720770254	1038
31740	mr-02	1620720757565	1620720758604	1039
27112	mr-10	1620720741518	1620720742613	1095
25921	mr-11	1620720737338	1620720738374	1036
23873	mr-10	1620720730297	1620720731350	1053
21398	mr-10	1620720721143	1620720722404	1261
11396	mr-11	1620720685790	1620720686827	1037
8440	mr-10	1620720675809	1620720676868	1059
42895	mr-12	1620720797260	1620720798301	1041
35343	mr-04	1620720770318	1620720771351	1033
17485	mr-05	1620720707019	1620720708095	1076
42063	mr-10	1620720794153	1620720795301	1148
40380	mr-07	1620720788374	1620720789390	1016
17270	mr-11	1620720706352	1620720707385	1033
37839	mr-06	1620720779483	1620720780529	1046
20654	mr-12	1620720718571	1620720719611	1040
8082	mr-07	1620720674569	1620720675636	1067
35347	mr-01	1620720770335	1620720771371	1036
26134	mr-03	1620720738055	1620720739089	1034
44362	mr-02	1620720802769	1620720803842	1073
28849	mr-10	1620720747490	1620720748702	1212
21366	mr-02	1620720721053	1620720722083	1030
1175	mr-10	1620720649833	1620720651076	1243
33201	mr-09	1620720762443	1620720763473	1030
26067	mr-11	1620720737811	1620720738840	1029
19548	mr-10	1620720714541	1620720715639	1098
11600	mr-07	1620720686510	1620720687585	1075
38614	mr-10	1620720782193	1620720783275	1082
22963	mr-10	1620720726992	1620720728146	1154
18391	mr-04	1620720710511	1620720711536	1025
85	mr-02	1620720644356	1620720645486	1130
44103	mr-10	1620720801867	1620720803149	1282
29878	mr-01	1620720751023	1620720752055	1032
9623	mr-11	1620720679837	1620720680914	1077
27875	mr-10	1620720744161	1620720745295	1134
8724	mr-06	1620720676787	1620720677823	1036
18713	mr-10	1620720711679	1620720712906	1227
16417	mr-07	1620720703423	1620720704426	1003
44335	mr-05	1620720802702	1620720803724	1022
20377	mr-10	1620720717518	1620720718702	1184
17478	mr-03	1620720707000	1620720708023	1023
34892	mr-04	1620720768532	1620720769594	1062
8307	mr-02	1620720675352	1620720676378	1026
18256	mr-04	1620720710020	1620720711034	1014
6633	mr-07	1620720669453	1620720670455	1002
354	mr-06	1620720646160	1620720647201	1041
42879	mr-03	1620720797182	1620720798203	1021
37469	mr-12	1620720778196	1620720779220	1024
19990	mr-10	1620720716159	1620720717310	1151
38340	mr-01	1620720781197	1620720782215	1018
20446	mr-02	1620720717799	1620720718897	1098
41912	mr-01	1620720793660	1620720794687	1027
29859	mr-04	1620720750977	1620720751991	1014
21529	mr-10	1620720721628	1620720722851	1223
20388	mr-10	1620720717571	1620720718805	1234
41095	mr-03	1620720790841	1620720791857	1016
17620	mr-10	1620720707564	1620720708606	1042
34574	mr-10	1620720767507	1620720768807	1300
18875	mr-10	1620720712188	1620720713316	1128
10040	mr-11	1620720681415	1620720682427	1012
44058	mr-09	1620720801695	1620720802705	1010
23904	mr-06	1620720730397	1620720731414	1017
12182	mr-02	1620720688574	1620720689587	1013
6525	mr-05	1620720669136	1620720670145	1009
5432	mr-10	1620720665318	1620720666372	1054
38927	mr-10	1620720783277	1620720784378	1101
38841	mr-10	1620720782994	1620720784232	1238
33427	mr-11	1620720763447	1620720764530	1083
8346	mr-01	1620720675458	1620720676473	1015
378	mr-09	1620720646268	1620720647279	1011
16	mr-12	1620720644343	1620720645512	1169
42624	mr-06	1620720796220	1620720797287	1067
41294	mr-10	1620720791558	1620720792719	1161
30483	mr-11	1620720753263	1620720754269	1006
17503	mr-10	1620720707051	1620720708100	1049
71	mr-11	1620720644353	1620720645468	1115
30702	mr-12	1620720754081	1620720755093	1012
12938	mr-10	1620720691263	1620720692395	1132
6309	mr-01	1620720668374	1620720669385	1011
41381	mr-05	1620720791826	1620720792832	1006
29012	mr-10	1620720748103	1620720749251	1148
5290	mr-03	1620720664820	1620720665828	1008
190	mr-10	1620720645392	1620720646546	1154
44360	mr-03	1620720802766	1620720803803	1037
16868	mr-07	1620720705015	1620720706060	1045
12901	mr-05	1620720691127	1620720692133	1006
11772	mr-10	1620720687143	1620720688318	1175
392	mr-04	1620720646372	1620720647378	1006
19407	mr-11	1620720714050	1620720715050	1000
59	mr-11	1620720644351	1620720645464	1113
44127	mr-11	1620720801945	1620720803028	1083
33350	mr-02	1620720763141	1620720764150	1009
32611	mr-02	1620720760557	1620720761573	1016
24527	mr-06	1620720732573	1620720733589	1016
17531	mr-05	1620720707196	1620720708196	1000
38113	mr-07	1620720780415	1620720781399	984
33238	mr-01	1620720762620	1620720763636	1016
20414	mr-05	1620720717695	1620720718695	1000
41566	mr-10	1620720792438	1620720793490	1052
37382	mr-02	1620720777924	1620720778988	1064
23365	mr-07	1620720728495	1620720729535	1040
15295	mr-01	1620720699542	1620720700610	1068
6918	mr-02	1620720670471	1620720671472	1001
32867	mr-11	1620720761355	1620720762356	1001
29339	mr-10	1620720749223	1620720750434	1211
9800	mr-10	1620720680480	1620720681668	1188
9575	mr-03	1620720679686	1620720680688	1002
38719	mr-10	1620720782533	1620720783729	1196
33208	mr-06	1620720762460	1620720763542	1082
18324	mr-06	1620720710224	1620720711234	1010
15849	mr-10	1620720701500	1620720702685	1185
15384	mr-10	1620720699909	1620720701007	1098
7485	mr-02	1620720672442	1620720673590	1148
12881	mr-03	1620720691049	1620720692051	1002
42846	mr-03	1620720797046	1620720798046	1000
36874	mr-11	1620720776088	1620720777083	995
32492	mr-10	1620720760169	1620720761397	1228
40931	mr-05	1620720790242	1620720791235	993
39740	mr-10	1620720786187	1620720787393	1206
22278	mr-10	1620720724488	1620720725696	1208
261	mr-01	1620720645718	1620720646749	1031
30079	mr-07	1620720751791	1620720752826	1035
13002	mr-09	1620720691485	1620720692477	992
596	mr-10	1620720647473	1620720648641	1168
40404	mr-07	1620720788452	1620720789428	976
24147	mr-12	1620720731258	1620720732255	997
15435	mr-01	1620720700048	1620720701045	997
3080	mr-07	1620720656797	1620720657773	976
2859	mr-10	1620720656042	1620720657042	1000
505	mr-12	1620720646999	1620720648006	1007
15968	mr-10	1620720701882	1620720702935	1053
12630	mr-03	1620720690180	1620720691172	992
39537	mr-02	1620720785443	1620720786438	995
29832	mr-04	1620720750877	1620720751865	988
16481	mr-06	1620720703669	1620720704671	1002
15358	mr-07	1620720699796	1620720700769	973
8612	mr-10	1620720676421	1620720677727	1306
38230	mr-10	1620720780830	1620720781948	1118
33565	mr-05	1620720763949	1620720764933	984
106	mr-07	1620720644360	1620720645571	1211
9892	mr-03	1620720680852	1620720681841	989
7946	mr-03	1620720674114	1620720675103	989
40806	mr-11	1620720789847	1620720790833	986
241	mr-07	1620720645632	1620720646609	977
26965	mr-10	1620720740930	1620720742135	1205
13677	mr-10	1620720693925	1620720694937	1012
11787	mr-05	1620720687191	1620720688184	993
35205	mr-09	1620720769766	1620720770796	1030
17439	mr-01	1620720706905	1620720707964	1059
8796	mr-10	1620720677086	1620720678081	995
3562	mr-05	1620720658648	1620720659667	1019
42190	mr-10	1620720794636	1620720795998	1362
21944	mr-07	1620720723213	1620720724177	964
21323	mr-05	1620720720872	1620720721856	984
26415	mr-02	1620720739052	1620720740074	1022
20580	mr-11	1620720718315	1620720719295	980
11909	mr-10	1620720687590	1620720688765	1175
43199	mr-03	1620720798486	1620720799469	983
35376	mr-03	1620720770447	1620720771429	982
32889	mr-10	1620720761419	1620720762423	1004
661	mr-03	1620720647767	1620720648752	985
33180	mr-09	1620720762372	1620720763350	978
27217	mr-07	1620720741901	1620720742861	960
18246	mr-12	1620720709998	1620720710980	982
15854	mr-02	1620720701517	1620720702499	982
572	mr-12	1620720647364	1620720648442	1078
37822	mr-06	1620720779436	1620720780422	986
31384	mr-11	1620720756358	1620720757336	978
12919	mr-01	1620720691204	1620720692191	987
40376	mr-07	1620720788358	1620720789320	962
26178	mr-05	1620720738218	1620720739194	976
12117	mr-06	1620720688359	1620720689346	987
41674	mr-07	1620720792831	1620720793793	962
31788	mr-12	1620720757705	1620720758725	1020
