coreId	host	taskId	launchTime	finishTime	duration
5	mr-01	1488	1620697351123	1620697351206	83
5	mr-01	1496	1620697351206	1620697351302	96
5	mr-01	1505	1620697351302	1620697351781	479
2	mr-01	1535	1620697351529	1620697351861	332
1	mr-01	1540	1620697351569	1620697351764	195
8	mr-01	1541	1620697351577	1620697351899	322
4	mr-01	1545	1620697351590	1620697361775	10185
1	mr-01	1568	1620697351830	1620697352501	671
5	mr-01	1569	1620697351834	1620697351913	79
6	mr-01	1572	1620697351860	1620697352726	866
2	mr-01	1580	1620697351899	1620697352074	175
5	mr-01	1583	1620697351913	1620697355738	3825
8	mr-01	1584	1620697351913	1620697352260	347
2	mr-01	1620	1620697352206	1620697352861	655
7	mr-01	1623	1620697352213	1620697354937	2724
0	mr-01	1629	1620697352259	1620697353036	777
8	mr-01	1641	1620697352332	1620697352413	81
1	mr-01	1665	1620697352501	1620697352688	187
8	mr-01	1675	1620697352552	1620697354013	1461
1	mr-01	1693	1620697352688	1620697353241	553
6	mr-01	1698	1620697352726	1620697354547	1821
2	mr-01	1707	1620697352861	1620697353164	303
0	mr-01	1724	1620697353036	1620697354238	1202
2	mr-01	1739	1620697353164	1620697355733	2569
1	mr-01	1755	1620697353241	1620697354016	775
1	mr-01	1854	1620697354012	1620697356581	2569
8	mr-01	1857	1620697354016	1620697354844	828
0	mr-01	1890	1620697354237	1620697357307	3070
3	mr-01	1922	1620697354565	1620697356178	1613
6	mr-01	1925	1620697354618	1620697355703	1085
8	mr-01	1936	1620697354843	1620697357822	2979
7	mr-01	1946	1620697354936	1620697355049	113
7	mr-01	1956	1620697355049	1620697355196	147
7	mr-01	1971	1620697355196	1620697355960	764
6	mr-01	2012	1620697355703	1620697355799	96
2	mr-01	2013	1620697355732	1620697356540	808
5	mr-01	2014	1620697355738	1620697359931	4193
6	mr-01	2015	1620697355798	1620697359099	3301
7	mr-01	2033	1620697356028	1620697357145	1117
3	mr-01	2049	1620697356178	1620697356608	430
1	mr-01	2093	1620697356581	1620697357709	1128
2	mr-01	2094	1620697356606	1620697358252	1646
3	mr-01	2095	1620697356607	1620697357993	1386
7	mr-01	2141	1620697357145	1620697359630	2485
0	mr-01	2156	1620697357306	1620697362686	5380
1	mr-01	2200	1620697357775	1620697358583	808
8	mr-01	2201	1620697357821	1620697357923	102
8	mr-01	2213	1620697357923	1620697359310	1387
3	mr-01	2223	1620697357992	1620697361392	3400
2	mr-01	2258	1620697358385	1620697359623	1238
1	mr-01	2268	1620697358583	1620697359457	874
6	mr-01	2326	1620697359165	1620697362713	3548
8	mr-01	2336	1620697359309	1620697359405	96
8	mr-01	2343	1620697359405	1620697361043	1638
1	mr-01	2358	1620697359525	1620697362940	3415
2	mr-01	2374	1620697359623	1620697359825	202
7	mr-01	2392	1620697359760	1620697359954	194
2	mr-01	2411	1620697359892	1620697361505	1613
5	mr-01	2422	1620697359954	1620697361391	1437
7	mr-01	2431	1620697360063	1620697362809	2746
8	mr-01	2518	1620697361043	1620697362689	1646
5	mr-01	2545	1620697361391	1620697363974	2583
3	mr-01	2546	1620697361392	1620697361776	384
2	mr-01	2558	1620697361505	1620697361696	191
2	mr-01	2575	1620697361696	1620697363438	1742
3	mr-01	2583	1620697361774	1620697362757	983
4	mr-01	2584	1620697361776	1620697362428	652
4	mr-01	2660	1620697362428	1620697363276	848
0	mr-01	2696	1620697362686	1620697363732	1046
8	mr-01	2698	1620697362689	1620697365427	2738
6	mr-01	2703	1620697362713	1620697363775	1062
3	mr-01	2711	1620697362809	1620697364099	1290
7	mr-01	2713	1620697362823	1620697363064	241
1	mr-01	2733	1620697363008	1620697363589	581
7	mr-01	2742	1620697363129	1620697364857	1728
4	mr-01	2762	1620697363276	1620697365051	1775
2	mr-01	2773	1620697363438	1620697364024	586
1	mr-01	2783	1620697363589	1620697363794	205
0	mr-01	2791	1620697363732	1620697364034	302
1	mr-01	2801	1620697363841	1620697365159	1318
6	mr-01	2806	1620697363861	1620697365594	1733
2	mr-01	2822	1620697364024	1620697364569	545
0	mr-01	2825	1620697364034	1620697365506	1472
5	mr-01	2827	1620697364039	1620697364706	667
3	mr-01	2837	1620697364099	1620697365373	1274
2	mr-01	2895	1620697364708	1620697366095	1387
5	mr-01	2902	1620697364775	1620697365486	711
7	mr-01	2928	1620697365050	1620697366745	1695
4	mr-01	2929	1620697365055	1620697365212	157
1	mr-01	2944	1620697365159	1620697365254	95
4	mr-01	2953	1620697365211	1620697366222	1011
1	mr-01	2959	1620697365253	1620697366016	763
3	mr-01	2979	1620697365425	1620697366305	880
8	mr-01	2982	1620697365440	1620697366370	930
0	mr-01	3008	1620697365597	1620697366181	584
5	mr-01	3012	1620697365618	1620697366277	659
6	mr-01	3020	1620697365659	1620697365995	336
1	mr-01	3054	1620697366016	1620697367516	1500
6	mr-01	3065	1620697366094	1620697367508	1414
0	mr-01	3076	1620697366181	1620697367796	1615
2	mr-01	3077	1620697366195	1620697366981	786
4	mr-01	3081	1620697366222	1620697367197	975
3	mr-01	3095	1620697366305	1620697367782	1477
5	mr-01	3100	1620697366351	1620697367579	1228
8	mr-01	3101	1620697366370	1620697372273	5903
7	mr-01	3144	1620697366745	1620697367818	1073
2	mr-01	3168	1620697366981	1620697367070	89
2	mr-01	3177	1620697367069	1620697368633	1564
4	mr-01	3198	1620697367263	1620697370111	2848
1	mr-01	3241	1620697367516	1620697368378	862
6	mr-01	3250	1620697367578	1620697371517	3939
5	mr-01	3249	1620697367578	1620697370077	2499
3	mr-01	3280	1620697367782	1620697367915	133
0	mr-01	3283	1620697367795	1620697367916	121
7	mr-01	3288	1620697367817	1620697368062	245
3	mr-01	3296	1620697367915	1620697368047	132
0	mr-01	3297	1620697367916	1620697368451	535
3	mr-01	3305	1620697368047	1620697369492	1445
7	mr-01	3307	1620697368062	1620697368146	84
7	mr-01	3314	1620697368145	1620697369178	1033
0	mr-01	3368	1620697368512	1620697374407	5895
1	mr-01	3369	1620697368517	1620697369780	1263
2	mr-01	3380	1620697368632	1620697372460	3828
7	mr-01	3439	1620697369178	1620697369262	84
7	mr-01	3454	1620697369330	1620697371234	1904
3	mr-01	3481	1620697369624	1620697370944	1320
1	mr-01	3502	1620697369847	1620697369945	98
1	mr-01	3514	1620697370012	1620697371270	1258
5	mr-01	3521	1620697370077	1620697370219	142
4	mr-01	3533	1620697370177	1620697370841	664
5	mr-01	3535	1620697370219	1620697374186	3967
4	mr-01	3563	1620697370841	1620697370967	126
3	mr-01	3574	1620697370967	1620697371536	569
4	mr-01	3579	1620697371014	1620697372621	1607
7	mr-01	3599	1620697371234	1620697374146	2912
1	mr-01	3603	1620697371269	1620697371769	500
6	mr-01	3617	1620697371517	1620697371857	340
3	mr-01	3621	1620697371535	1620697371926	391
1	mr-01	3639	1620697371835	1620697373026	1191
6	mr-01	3642	1620697371857	1620697372499	642
3	mr-01	3678	1620697372196	1620697372423	227
3	mr-01	3700	1620697372459	1620697374939	2480
2	mr-01	3702	1620697372481	1620697374347	1866
8	mr-01	3703	1620697372489	1620697374344	1855
6	mr-01	3705	1620697372499	1620697374121	1622
4	mr-01	3714	1620697372620	1620697374966	2346
1	mr-01	3755	1620697373161	1620697373780	619
1	mr-01	3796	1620697373780	1620697375706	1926
6	mr-01	3812	1620697374121	1620697375396	1275
7	mr-01	3814	1620697374146	1620697375385	1239
5	mr-01	3818	1620697374186	1620697375212	1026
8	mr-01	3845	1620697374344	1620697375591	1247
0	mr-01	3856	1620697374407	1620697376496	2089
2	mr-01	3857	1620697374411	1620697375293	882
3	mr-01	3913	1620697374938	1620697375031	93
4	mr-01	3918	1620697374966	1620697375055	89
3	mr-01	3927	1620697375030	1620697376671	1641
4	mr-01	3933	1620697375055	1620697376636	1581
5	mr-01	3953	1620697375279	1620697378544	3265
2	mr-01	3956	1620697375292	1620697379426	4134
7	mr-01	3967	1620697375385	1620697375720	335
6	mr-01	3970	1620697375396	1620697377882	2486
8	mr-01	3981	1620697375591	1620697376588	997
1	mr-01	3993	1620697375720	1620697375907	187
7	mr-01	4000	1620697375775	1620697380518	4743
1	mr-01	4009	1620697375906	1620697376056	150
1	mr-01	4025	1620697376056	1620697376159	103
1	mr-01	4034	1620697376159	1620697376303	144
1	mr-01	4041	1620697376303	1620697377815	1512
0	mr-01	4061	1620697376496	1620697376667	171
8	mr-01	4073	1620697376588	1620697377174	586
4	mr-01	4077	1620697376635	1620697378034	1399
0	mr-01	4081	1620697376671	1620697377706	1035
3	mr-01	4085	1620697376733	1620697378383	1650
8	mr-01	4120	1620697377173	1620697377332	159
8	mr-01	4140	1620697377332	1620697377425	93
8	mr-01	4148	1620697377425	1620697379239	1814
0	mr-01	4169	1620697377705	1620697378075	370
1	mr-01	4176	1620697377815	1620697378115	300
6	mr-01	4181	1620697377881	1620697378593	712
4	mr-01	4192	1620697378034	1620697379678	1644
0	mr-01	4195	1620697378074	1620697380286	2212
1	mr-01	4196	1620697378115	1620697378198	83
