application_1591294234325_0378	57	mr-09	16.0
application_1591294234325_0378	57	mr-02	15.0
application_1591294234325_0378	57	mr-11	18.0
application_1591294234325_0378	57	mr-06	26.0
application_1591294234325_0378	57	mr-03	21.0
application_1591294234325_0378	57	mr-10	16.0
application_1591294234325_0378	57	mr-01	15.0
application_1591294234325_0378	57	mr-12	20.0
application_1591294234325_0378	57	mr-05	18.0
application_1591294234325_0378	57	mr-07	21.0
application_1591294234325_0378	57	mr-08	15.0
application_1591294234325_0378	57	mr-04	16.0
application_1591294234325_0377	57	mr-12	16.0
application_1591294234325_0377	57	mr-03	12.0
application_1591294234325_0377	57	mr-10	15.0
application_1591294234325_0377	57	mr-01	14.0
application_1591294234325_0377	57	mr-05	16.0
application_1591294234325_0377	57	mr-07	20.0
application_1591294234325_0377	57	mr-08	16.0
application_1591294234325_0377	57	mr-04	11.0
application_1591294234325_0377	57	mr-02	16.0
application_1591294234325_0377	57	mr-11	16.0
application_1591294234325_0377	57	mr-06	21.0
application_1591294234325_0377	57	mr-09	21.0
application_1591294234325_0376	57	mr-05	15.0
application_1591294234325_0376	57	mr-10	14.0
application_1591294234325_0376	57	mr-01	14.0
application_1591294234325_0376	57	mr-12	16.0
application_1591294234325_0376	57	mr-07	19.0
application_1591294234325_0376	57	mr-08	14.0
application_1591294234325_0376	57	mr-04	13.0
application_1591294234325_0376	57	mr-02	19.0
application_1591294234325_0376	57	mr-11	11.0
application_1591294234325_0376	57	mr-06	25.0
application_1591294234325_0376	57	mr-09	13.0
application_1591294234325_0376	57	mr-03	13.0
application_1591294234325_0375	57	mr-11	10.0
application_1591294234325_0375	57	mr-08	12.0
application_1591294234325_0375	57	mr-04	13.0
application_1591294234325_0375	57	mr-02	10.0
application_1591294234325_0375	57	mr-06	16.0
application_1591294234325_0375	57	mr-09	17.0
application_1591294234325_0375	57	mr-03	12.0
application_1591294234325_0375	57	mr-10	16.0
application_1591294234325_0375	57	mr-01	13.0
application_1591294234325_0375	57	mr-12	18.0
application_1591294234325_0375	57	mr-05	13.0
application_1591294234325_0375	57	mr-07	16.0
application_1591294234325_0374	57	mr-08	15.0
application_1591294234325_0374	57	mr-12	16.0
application_1591294234325_0374	57	mr-05	9.0
application_1591294234325_0374	57	mr-07	17.0
application_1591294234325_0374	57	mr-04	13.0
application_1591294234325_0374	57	mr-02	10.0
application_1591294234325_0374	57	mr-11	17.0
application_1591294234325_0374	57	mr-06	15.0
application_1591294234325_0374	57	mr-09	14.0
application_1591294234325_0374	57	mr-03	14.0
application_1591294234325_0374	57	mr-10	12.0
application_1591294234325_0374	57	mr-01	13.0
application_1591294234325_0373	57	mr-11	11.0
application_1591294234325_0373	57	mr-08	9.0
application_1591294234325_0373	57	mr-04	13.0
application_1591294234325_0373	57	mr-02	12.0
application_1591294234325_0373	57	mr-06	15.0
application_1591294234325_0373	57	mr-09	16.0
application_1591294234325_0373	57	mr-03	8.0
application_1591294234325_0373	57	mr-10	11.0
application_1591294234325_0373	57	mr-01	13.0
application_1591294234325_0373	57	mr-12	13.0
application_1591294234325_0373	57	mr-05	11.0
application_1591294234325_0373	57	mr-07	13.0
application_1591294234325_0372	57	mr-03	11.0
application_1591294234325_0372	57	mr-11	13.0
application_1591294234325_0372	57	mr-06	12.0
application_1591294234325_0372	57	mr-09	11.0
application_1591294234325_0372	57	mr-10	13.0
application_1591294234325_0372	57	mr-01	14.0
application_1591294234325_0372	57	mr-12	12.0
application_1591294234325_0372	57	mr-05	9.0
application_1591294234325_0372	57	mr-07	13.0
application_1591294234325_0372	57	mr-08	12.0
application_1591294234325_0372	57	mr-04	7.0
application_1591294234325_0372	57	mr-02	13.0
application_1591294234325_0371	57	mr-05	10.0
