0	11405	10563
1	4802	4662
2	11239	11585
3	9224	9224
4	27216	27178
5	14943	14943
6	5092	10568
7	14072	14072
8	21507	22701
9	16282	16282
10	753	2871
11	1848	2190
12	20840	25014
13	23912	29218
14	5588	5588
15	10182	10348
16	23680	23640
17	5777	5777
18	10062	17270
19	14812	17330
20	25508	26440
21	6240	6240
22	5608	5602
23	13350	13352
24	5834	5834
25	4892	4888
26	1143	2315
27	7970	7970
28	7204	7204
29	9752	10868
30	15134	15134
31	35	173
32	17820	27924
33	16102	16150
34	11606	11620
35	12692	13442
36	13592	13400
37	22316	22878
38	9154	9344
39	18062	18328
40	2105	2241
41	18588	18996
42	12130	12930
43	4416	4454
44	8050	8938
45	4526	5018
46	4171	4565
47	25480	26312
48	11496	15042
49	6318	8418
50	3400	4102
51	4810	4932
52	15914	15736
53	13334	14180
54	20780	22370
55	60	60
56	26859	28355
57	0	0
58	7008	7160
59	20334	20988
60	12294	12780
61	714	612
62	20690	22170
63	12170	15378
64	2346	2628
65	9750	10862
66	6518	8004
67	16662	16732
68	6808	7324
69	5638	5678
70	15938	17336
71	9662	10586
72	2140	2140
73	19494	20154
74	15930	16300
75	6616	7682
76	1736	1712
77	12234	13234
78	15976	15684
79	4422	4402
80	3704	3704
81	19322	19316
82	4224	5362
83	5986	6036
84	17966	21468
85	14212	15890
86	22012	26332
87	16092	16148
88	4006	4006
89	24050	25538
90	18014	18078
91	12513	12185
92	0	0
93	16187	16029
94	925	925
95	9038	9234
96	9528	10412
97	4664	5460
98	17838	18364
99	11224	12650
100	11266	12368
101	3718	3830
102	9762	12032
103	21232	22380
104	19024	19882
105	26546	28370
106	3112	3112
107	18360	24548
108	11064	12214
109	7643	9747
110	0	0
111	49	229
112	17072	17156
113	18816	19054
114	13678	14532
115	7210	7226
116	5088	5094
117	3816	3844
118	18054	17814
119	0	0
120	8784	11524
121	0	0
122	4	4
123	8920	9268
124	3768	3776
125	12790	14080
126	3474	3860
127	13466	13844
128	16254	17562
129	12478	12486
130	5204	6406
131	2208	8808
132	5192	5192
133	15892	17168
134	7116	8882
135	2336	2412
136	11538	14842
137	6192	6120
138	12098	12552
139	8594	9452
140	6540	6630
141	4756	4774
142	11010	11084
143	5544	6808
144	10482	13254
145	323	349
146	9200	10488
147	13940	14502
148	280	666
149	8000	8984
150	3572	3598
151	5918	6102
152	17440	17260
153	6574	6504
154	0	0
155	6976	9018
156	27563	28619
157	788	788
158	226	226
159	15728	16290
160	14164	14224
161	199	801
162	10683	11839
163	0	0
164	120	488
165	25654	25684
166	9823	7819
167	15800	15910
168	5706	7662
169	20020	22150
170	15480	16034
171	15852	12840
172	4729	3947
173	1102	2820
174	4560	3400
175	7964	8528
176	14336	16024
177	6998	4320
178	3976	4388
179	21156	17574
180	14010	10212
181	17518	19302
182	8138	9808
183	8700	9466
184	8072	9176
185	11854	10646
186	275	315
187	2100	2172
188	8940	10288
189	5408	6264
190	20986	22376
191	19730	20674
192	4144	4348
193	2706	2314
194	16304	18738
195	12420	14038
196	10552	11326
197	16442	17966
198	4789	5275
199	11390	12962
200	16308	18882
201	15272	15874
202	12812	13608
203	23950	23920
204	17836	18824
205	16562	17810
206	20264	26338
207	21960	27540
208	12388	13168
209	5802	7264
210	21782	21404
211	5126	5300
212	12634	14118
213	12336	13416
214	5300	5796
215	4220	4228
216	24596	31882
217	10740	12860
218	18914	23094
219	9172	13156
220	16356	17348
221	14820	14826
222	12876	12870
223	2459	2401
224	12908	13468
225	12852	14042
226	946	932
227	7694	7938
228	17448	24940
229	7458	7380
230	5946	5958
231	4094	3754
232	15590	16152
233	9168	9296
234	5106	3870
235	1110	928
236	10802	11436
237	11798	12990
238	9162	9548
239	9850	9964
240	25376	25210
241	16390	16474
242	28132	28490
243	307	183
244	13211	12697
245	21383	21731
246	744	934
247	2088	2086
248	4948	6760
249	3976	4390
250	13700	13080
251	5308	6444
252	386	386
253	8169	7923
254	9936	11126
255	4830	6012
256	19703	18971
257	7136	7256
258	8803	8904
