0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	2013	2013
7	0	0
8	7892	7892
9	0	0
10	28	28
11	579	579
12	8539	8539
13	6067	6067
14	5002	5002
15	0	0
16	343	343
17	1702	1702
18	2324	2324
19	2347	2347
20	1981	1981
21	3333	3333
22	5334	5334
23	927	927
24	0	0
25	4904	4904
26	5463	5463
27	3266	3266
28	4064	4064
29	4796	4796
30	2109	2109
31	0	0
32	2029	2055
33	0	0
34	0	0
35	4047	4047
36	1913	1913
37	0	0
38	3758	3758
39	6668	6668
40	912	912
41	0	0
42	6657	6657
43	2513	2513
44	860	860
45	3013	3013
46	2436	2436
47	5884	5884
48	4643	4643
49	1544	1544
50	3488	3488
51	4433	4433
52	2132	2132
53	4247	4247
54	1123	1123
55	4304	4304
56	1412	1412
57	3150	3150
58	538	538
59	8389	8389
60	4289	4289
61	6877	6877
62	1539	1539
63	2154	2154
64	2349	2349
65	2857	2857
66	1575	1575
67	4366	4366
68	2187	2187
69	2366	2366
70	6736	6736
71	2998	2998
72	1780	1780
73	3015	3015
74	2201	2201
75	4662	4662
76	7120	7120
77	2097	2097
78	3294	3294
79	4939	4939
80	4702	4702
81	2052	2052
82	2150	2150
83	2672	2672
84	2590	2590
85	2925	2925
86	2102	2102
87	8473	8473
88	17	17
89	4058	4058
90	3084	3084
91	4408	4408
92	1722	1722
93	1732	1732
94	5378	5378
95	2780	2780
96	770	770
97	2042	2042
98	4742	4742
99	6788	6788
100	1289	1289
101	5795	5795
102	5334	5334
103	3923	3923
104	6826	6826
105	2445	2445
106	1950	1950
107	4466	4466
108	0	0
109	3754	3754
110	6183	6183
111	728	728
112	2893	2893
113	5100	5100
114	3041	3041
115	7512	7252
116	1241	1241
117	2696	2696
118	1623	1623
119	2111	2111
120	4179	4179
121	6518	6518
122	4262	4262
123	3329	3329
124	859	859
125	2291	2291
126	3184	3184
127	6477	6477
128	1132	1132
129	2308	2308
130	3643	3643
131	8635	8635
132	1762	1762
133	3208	3208
134	1289	1289
135	1535	1535
136	3260	3156
137	3615	3615
138	544	544
139	1420	1420
140	7277	7277
141	2840	2840
142	7780	7780
143	0	0
144	4099	4099
145	6107	6107
146	5911	5911
147	4724	4724
148	1189	1189
149	7264	7264
150	3552	3552
151	6744	6744
152	3999	3999
153	134	134
154	3428	3428
155	5918	5918
156	5594	5594
157	4762	4762
158	5306	5306
159	6702	6702
160	5904	5904
161	1661	1661
162	2554	2554
163	2249	2249
164	5076	5076
165	3315	3315
166	164	164
167	7533	7533
168	312	312
169	0	0
170	8056	8056
171	3824	3824
172	2172	2172
173	4067	4067
174	4464	4464
175	848	848
176	2398	2398
177	2609	2609
178	3401	3401
179	904	904
180	8711	8711
181	2433	2433
182	3470	3470
183	2021	2021
184	4055	4055
185	2365	2365
186	2233	2233
187	2693	2693
188	4890	4890
189	0	0
190	2729	2729
191	6811	6811
192	666	666
193	8054	8054
194	7676	7676
195	0	0
196	1907	1907
197	781	781
198	0	0
199	3253	3253
200	315	315
201	7614	7614
202	0	0
203	0	0
204	2755	2755
205	4242	4242
206	1348	1348
207	1825	1825
208	2502	2502
209	2691	2691
210	3539	3539
211	2832	2832
212	2287	2287
213	2024	2024
214	3179	3179
215	1562	1562
216	6019	6019
217	5098	5098
218	2067	2067
219	1010	1010
220	7296	7296
221	494	494
222	3384	3384
223	2289	2289
224	4478	4478
225	6347	6347
226	92	92
227	3091	3091
228	2584	2584
229	5396	5396
230	7478	7478
231	0	0
232	6718	6718
233	1890	1890
234	4879	4879
235	3999	3999
236	7581	7581
237	2746	2746
238	3608	3608
239	2956	2956
240	0	0
241	1091	1091
242	0	0
243	5943	5943
244	3386	3386
245	3308	3308
246	6004	6004
247	2283	2283
248	1605	1605
249	5566	5566
250	2340	2340
251	4307	4307
252	2538	2538
253	0	0
254	3312	3312
255	5501	5501
256	6766	6766
257	0	0
258	5189	5189
259	0	0
260	2853	2853
261	480	480
262	2076	2076
263	1066	1066
264	3640	3640
265	2813	2813
266	3740	3740
267	431	431
268	2276	2276
269	7346	7322
270	1730	1730
271	2191	2191
272	1526	1526
273	7585	7585
274	3044	3044
275	10	10
276	3738	3738
277	3425	3425
278	3428	3428
279	5224	5224
280	0	0
281	7839	7839
282	8359	8359
283	7159	7159
284	5996	5996
285	682	682
286	1476	1476
287	3729	3701
288	1916	1916
289	4175	3995
290	1875	1875
291	2945	2945
292	1776	1696
293	2400	2400
294	2132	2132
295	7438	7438
296	2393	2393
297	3306	3306
298	365	365
299	1260	1260
300	4184	4184
301	2256	2256
302	2229	2229
303	272	272
304	927	927
305	7333	7209
306	0	0
307	5028	5028
308	3570	3570
309	2612	2612
310	9571	9571
311	2546	2546
312	0	0
313	0	0
314	2918	2918
315	0	13366
316	8109	8109
317	0	0
318	7717	7717
319	1828	1828
320	0	0
321	5823	5823
322	990	990
323	0	4764
324	0	302
325	0	5754
326	0	14051
327	0	17515
328	0	10681
329	0	0
330	0	3785
331	0	0
332	16	16
333	371	7299
334	0	0
335	0	0
336	3592	3592
337	0	0
338	3839	3839
339	915	915
340	2099	2099
341	2785	2785
342	1821	1821
343	1646	1646
344	0	2070
345	44	982
346	0	0
347	2213	2213
348	8408	8408
349	34	34
350	5715	5715
351	0	0
352	210	106
353	113	226
354	708	426
355	3684	3684
356	851	851
357	3124	3124
358	2292	2292
359	1657	1657
360	3753	4085
361	3618	3618
362	482	482
363	1194	1194
364	6490	6490
365	0	0
366	0	1084
367	0	3766
368	0	12435
369	0	4938
370	0	3759
371	0	8885
372	0	3722
373	0	13029
374	0	1337
375	0	401
376	0	5440
377	0	787
378	0	5807
379	0	8060
380	0	2189
381	0	5633
382	0	4919
383	0	2452
384	1307	3186
385	0	702
386	0	4725
387	0	4809
388	0	8799
389	0	12838
390	0	2333
391	0	6547
392	0	3843
393	0	5484
394	0	2059
395	354	3768
396	350	0
397	148	14495
398	4234	2738
399	154	154
400	2101	2101
401	2917	2917
402	1214	1214
403	5915	5915
404	2209	2209
405	1640	1640
406	4993	4993
407	2371	2353
408	1338	1338
409	1546	1546
410	7573	7573
411	1223	1223
412	3144	3144
413	0	0
414	5879	5879
415	7782	7782
416	561	561
417	5439	5287
418	2658	2658
419	3185	3185
420	0	0
421	6253	6169
422	4268	4268
423	4589	4589
424	7819	7819
425	1496	726
426	266	266
427	2700	2700
428	4820	4820
429	880	730
430	2229	2229
431	747	747
432	3992	3966
433	2614	2614
434	1488	1488
435	1418	1328
436	3812	3812
437	2517	2517
438	158	158
439	0	0
440	6422	6422
441	1496	1496
442	0	0
443	0	0
444	6433	6433
445	637	637
446	3903	3903
447	2811	2721
448	6985	6985
449	881	881
450	2840	2840
451	3698	3698
452	2849	2849
453	6336	6336
454	4789	4789
455	6133	6133
456	6396	6396
457	3297	3297
458	5269	5269
