0	5	4
1	2	3
2	1	1
3	2	3
4	2	2
5	1	1
6	3	3
7	2	2
8	3	3
9	3	3
10	2	2
11	2	2
12	2	2
13	0	0
14	2	2
15	2	2
16	0	0
17	2	3
18	3	3
19	2	2
20	2	2
21	2	2
22	2	2
23	2	2
24	3	3
25	2	2
26	0	0
27	3	3
28	2	2
29	2	3
30	3	5
31	2	2
32	3	3
33	4	4
34	3	4
35	2	3
36	2	3
37	0	2
38	3	3
39	2	2
40	0	0
41	3	2
42	2	2
43	3	3
44	1	1
45	2	2
46	2	2
47	2	2
48	2	3
49	2	2
50	3	3
51	0	0
52	2	2
53	3	3
54	0	0
55	2	2
56	3	3
57	0	0
58	2	2
59	3	3
60	2	2
61	3	3
62	0	0
63	2	2
64	2	2
65	3	5
66	0	0
67	2	2
68	2	2
69	2	2
70	2	2
71	3	3
72	2	2
73	3	3
74	0	0
75	2	2
76	2	2
77	3	3
78	0	0
79	3	3
80	3	3
81	4	4
82	1	1
83	1	1
84	3	3
85	2	2
86	2	2
87	0	0
88	2	2
89	2	2
90	2	2
91	0	0
92	0	0
93	2	2
94	0	0
95	3	3
96	2	2
97	3	3
98	0	0
99	2	2
100	3	3
101	0	0
102	4	4
103	2	2
104	2	2
105	0	0
106	2	2
107	2	2
108	3	3
109	0	0
110	4	4
111	4	4
112	0	0
113	0	0
114	2	2
115	2	2
116	2	2
117	0	0
118	0	0
119	2	2
120	2	2
121	6	2
122	2	0
123	0	0
124	3	3
125	0	0
126	2	2
127	2	2
128	2	2
129	2	2
130	2	2
131	2	2
132	1	2
133	2	2
134	0	0
135	0	0
136	2	2
137	2	2
138	2	2
139	0	0
140	1	2
141	2	2
142	2	2
143	0	0
144	2	2
145	0	0
146	2	2
147	2	2
148	0	0
149	2	2
150	2	2
151	0	0
152	2	2
153	2	2
154	2	2
155	0	0
156	2	2
157	5	3
158	0	2
159	0	0
160	2	2
161	2	3
162	2	2
163	0	2
164	2	2
165	2	2
166	0	0
167	2	2
168	2	3
169	3	4
170	0	0
171	2	2
172	2	2
173	3	3
174	2	2
175	4	4
176	3	3
177	0	0
178	0	0
179	0	0
180	0	0
181	0	0
182	0	0
183	3	3
184	4	4
185	2	2
186	4	4
187	3	3
188	0	0
189	2	2
190	0	0
191	4	4
192	5	5
193	5	5
194	4	4
195	2	2
196	0	0
197	2	2
198	0	0
199	3	4
200	5	5
201	2	3
202	4	5
203	3	3
204	3	3
205	3	3
206	3	3
207	6	8
208	3	3
209	0	0
210	2	2
211	3	3
212	3	3
213	2	2
214	2	2
215	2	2
216	3	3
217	2	2
218	2	2
219	3	3
220	2	2
221	0	0
222	2	2
223	2	2
224	0	0
225	0	0
226	2	2
227	0	0
228	4	4
229	2	2
230	0	0
231	4	4
232	0	0
233	0	0
234	3	3
235	3	3
236	0	0
237	2	2
238	2	2
239	2	2
240	2	2
241	2	2
242	0	0
243	2	2
244	0	0
245	0	0
246	2	2
247	0	0
248	4	4
249	4	4
250	2	2
251	2	2
252	2	2
253	2	2
254	2	2
255	0	0
256	2	2
257	2	2
258	0	0
259	2	2
260	2	2
261	2	2
262	2	2
263	2	2
264	0	0
265	2	2
266	2	2
267	2	2
268	2	2
269	2	2
270	2	2
271	0	0
272	2	2
273	2	2
274	0	0
275	0	0
276	2	2
277	0	0
278	2	2
279	2	2
280	3	3
281	3	3
282	4	4
283	2	2
284	0	0
285	3	3
286	3	3
287	0	0
288	2	2
289	0	0
290	3	3
291	3	3
292	0	0
293	3	3
294	2	2
295	2	2
296	2	2
297	0	0
298	0	0
299	2	2
300	2	2
301	2	2
302	2	2
303	2	2
304	2	2
305	2	2
306	0	0
307	1	1
308	1	1
309	1	1
310	2	2
311	0	0
312	0	0
313	2	2
314	0	0
315	2	2
316	2	2
317	0	0
318	2	2
319	0	0
320	0	0
321	4	4
322	3	3
323	2	2
324	4	4
325	0	0
326	2	2
327	1	1
328	2	2
329	0	0
330	4	4
331	3	3
332	0	0
333	2	2
334	0	0
335	2	2
336	2	2
337	0	0
338	0	0
339	2	2
340	3	3
341	4	4
342	3	3
343	0	0
344	2	2
345	0	0
346	0	0
347	2	2
348	2	2
349	4	4
350	2	2
351	2	2
352	0	0
353	2	2
354	2	2
355	3	3
356	2	2
357	2	2
358	0	0
359	2	2
360	3	3
361	3	3
362	2	2
363	0	0
364	0	0
365	2	2
366	0	0
367	3	3
368	2	2
369	0	0
370	2	2
371	2	2
372	0	0
373	0	0
374	0	0
375	0	0
376	2	2
377	3	3
378	3	3
379	0	0
380	2	2
381	3	3
382	2	2
383	4	4
384	2	2
385	3	3
386	3	3
387	3	3
388	3	3
389	4	4
390	2	2
391	8	8
392	7	7
393	2	2
394	0	0
395	2	2
396	2	2
397	2	2
398	0	0
399	3	3
400	2	2
401	2	2
402	0	0
403	0	0
404	2	2
405	2	2
406	4	4
407	3	3
408	2	2
409	0	0
410	0	0
411	2	2
412	2	2
413	0	0
414	2	2
415	2	2
416	5	5
417	6	6
418	2	2
419	0	0
420	2	2
421	2	2
422	0	0
423	0	0
424	2	2
425	0	0
426	2	2
427	0	0
428	3	3
429	3	3
430	2	2
431	2	2
432	4	4
433	2	2
434	0	0
435	2	2
436	2	2
437	3	3
438	2	2
439	0	0
440	5	5
441	3	3
442	5	5
443	4	4
444	3	3
445	2	2
446	3	2
447	3	3
448	0	0
449	2	2
450	2	2
451	0	0
452	2	2
453	2	2
454	0	0
455	2	2
456	0	0
457	3	3
458	2	2
459	2	2
460	2	2
461	2	2
462	2	2
463	2	2
464	0	0
465	0	0
466	2	2
467	0	0
468	3	3
469	2	2
470	0	0
471	3	3
472	0	0
473	2	2
474	2	2
475	3	3
476	3	3
477	2	2
478	2	2
479	3	3
480	0	0
481	0	0
482	0	0
483	0	0
484	3	3
485	3	3
486	0	0
487	0	0
488	2	2
489	0	0
490	0	0
491	0	0
492	2	2
493	0	0
494	0	0
495	0	0
496	0	0
497	3	3
498	3	3
499	0	0
500	0	0
501	4	4
502	2	2
503	3	3
504	2	2
505	0	0
506	0	0
507	2	2
508	0	0
509	2	2
510	0	0
511	0	0
512	2	2
513	2	2
514	0	0
515	2	2
516	3	3
517	0	0
518	2	2
519	0	0
520	0	0
521	5	5
522	2	2
523	2	2
524	2	2
525	0	0
526	2	2
527	0	0
528	2	2
529	0	0
530	1	1
531	0	0
532	0	0
533	2	2
534	2	2
535	3	3
536	2	2
537	1	1
538	2	2
539	0	0
540	2	2
541	3	3
542	0	0
543	2	2
544	3	3
545	0	0
546	2	2
547	2	2
548	2	2
549	0	0
550	0	0
551	0	0
552	0	0
553	0	0
554	2	2
555	0	0
556	4	4
557	4	4
558	2	2
559	2	2
560	0	0
561	2	2
562	0	0
563	0	0
564	2	2
565	2	2
566	2	2
567	2	2
568	2	2
569	2	2
570	2	2
571	2	2
572	0	0
573	2	2
574	0	0
575	0	0
576	2	2
577	0	0
578	2	2
579	2	2
580	2	2
581	2	2
582	2	2
583	0	0
584	0	0
585	3	3
586	2	2
587	2	2
588	0	0
589	2	2
590	0	0
591	0	0
592	0	0
593	2	2
594	0	0
595	3	3
596	2	2
597	2	2
598	3	3
599	2	2
600	2	2
601	0	0
602	2	2
603	2	2
604	2	2
605	2	2
606	0	0
607	2	2
608	2	2
609	2	2
610	0	0
611	0	0
612	3	3
613	4	4
614	2	2
615	2	2
616	3	3
617	3	3
618	0	0
619	0	0
620	2	2
621	2	2
622	0	0
623	2	2
624	2	2
625	0	0
626	3	3
627	2	2
628	2	2
629	2	2
630	2	2
631	0	0
632	0	0
633	0	0
634	0	0
635	2	2
636	2	2
637	2	2
638	2	2
639	0	0
640	2	2
641	2	2
642	0	0
643	3	3
644	2	2
645	3	3
646	0	0
647	2	2
648	2	2
649	2	2
650	0	0
651	2	2
652	3	3
653	4	4
654	4	4
655	3	3
656	2	2
657	0	0
658	0	0
659	2	2
660	2	2
661	0	0
662	0	0
663	2	2
664	3	3
665	2	2
666	2	2
667	0	0
668	0	0
669	0	0
670	0	0
671	0	0
672	0	0
673	0	0
674	0	0
675	0	0
676	0	0
677	2	2
678	2	2
679	2	2
680	3	3
681	3	3
682	0	0
683	2	2
684	2	2
685	0	0
686	0	0
687	2	2
688	0	0
689	2	2
690	0	0
691	3	4
692	3	4
693	2	4
694	0	2
695	0	2
696	0	3
697	0	0
698	2	2
699	0	0
700	3	3
701	3	3
702	2	2
703	2	2
704	0	0
705	0	0
706	3	3
707	2	2
708	0	0
709	2	2
710	3	3
711	3	3
712	2	2
713	2	2
714	0	0
715	2	2
716	0	5
717	0	0
718	0	2
719	0	2
720	0	2
721	0	0
722	0	0
723	0	2
724	2	2
725	0	2
726	0	2
727	0	3
728	2	2
729	2	2
730	2	2
731	2	2
732	0	0
733	2	2
734	2	2
735	0	0
736	3	3
737	2	2
738	3	3
739	3	3
740	3	3
741	0	0
742	0	0
743	2	2
744	0	0
745	2	2
746	2	2
747	2	2
748	2	2
749	0	0
750	2	2
751	0	0
752	2	2
753	0	0
754	3	3
755	4	4
756	0	0
757	2	2
758	2	2
759	2	2
760	2	2
761	0	0
762	0	0
763	2	2
764	2	2
765	0	0
766	2	2
767	4	4
768	2	2
769	2	2
770	3	3
771	2	2
772	2	2
773	2	2
774	2	2
775	0	0
776	0	0
777	2	2
778	2	2
779	3	3
780	0	0
781	2	2
782	2	2
783	3	3
784	0	0
785	2	2
786	0	0
787	2	2
788	3	3
789	2	2
790	0	0
791	2	2
792	0	0
793	0	0
794	2	2
795	2	2
796	2	2
797	0	0
798	0	0
799	2	2
800	2	2
801	3	3
802	3	3
803	0	0
804	2	2
805	0	0
806	0	0
807	3	3
808	2	2
809	0	0
810	0	0
811	3	3
812	0	0
813	0	0
814	2	2
815	0	0
816	0	0
817	2	2
818	0	0
819	0	0
820	3	3
821	3	3
822	2	2
823	2	2
824	2	2
825	2	2
826	0	0
827	2	2
828	2	2
829	2	2
830	0	0
831	2	2
832	2	2
833	0	0
834	3	3
835	0	0
836	0	0
837	0	0
838	2	2
839	0	0
840	2	2
841	0	0
842	0	0
843	2	2
844	0	0
845	2	2
846	0	0
847	0	0
848	2	2
849	0	0
850	0	0
851	2	2
852	0	0
853	2	2
854	2	2
855	0	0
856	2	2
857	2	1
858	2	3
859	0	3
860	7	8
861	3	6
862	4	4
863	3	3
864	2	2
865	2	2
866	1	2
867	2	2
868	0	0
869	2	2
870	0	0
871	2	2
872	2	3
873	2	2
874	2	2
875	2	2
876	4	4
877	2	2
878	5	5
