0	242	252
1	658	364
2	26	26
3	2970	3042
4	368	368
5	960	956
6	1096	1018
7	422	422
8	12	12
9	688	116
10	2428	2428
11	172	198
12	1408	1408
13	1095	1095
14	288	290
15	1822	1822
16	1606	1464
17	153	153
18	51	97
19	1136	1136
20	23	87
21	1474	1474
22	129	127
23	1876	1886
24	1178	1178
25	1768	1768
26	196	196
27	0	0
28	480	594
29	858	858
30	212	332
31	1326	1326
32	436	436
33	398	398
34	2480	2480
35	1876	1876
36	74	74
37	2802	2802
38	704	704
39	906	906
40	1240	1240
41	1439	1439
42	73	73
43	1890	1890
44	278	278
45	2488	2488
46	0	0
47	2814	2814
48	2834	2834
49	1002	1002
50	0	0
51	892	892
52	946	946
53	212	212
54	752	752
55	848	848
56	1400	1356
57	1382	1382
58	38	44
59	1072	1072
60	1766	1766
61	1334	1334
62	690	690
63	1220	1220
64	692	692
65	706	706
66	577	577
67	44	44
68	2892	2892
69	258	258
70	472	472
71	492	492
72	146	146
73	436	436
74	1586	1586
75	936	936
76	750	750
77	2518	2518
78	142	142
79	458	458
80	1230	1230
81	814	814
82	544	544
83	0	0
84	432	432
85	4	4
86	1286	2024
87	256	716
88	706	2066
89	1048	1628
90	0	1250
91	198	198
92	36	1146
93	1140	1136
94	972	972
95	1522	1522
96	1898	1898
97	622	622
98	1524	1524
99	106	106
100	1644	1644
101	914	914
102	1054	1054
103	394	394
104	1782	1782
105	0	0
106	1666	1666
107	2312	2364
108	1520	1520
109	846	846
110	1040	1040
111	18	18
112	1602	1602
113	362	362
114	1432	1432
115	0	0
116	2262	2666
117	2122	2122
118	1146	1260
119	2458	2458
120	648	648
121	664	664
122	1050	1050
123	1806	1806
124	0	0
125	304	930
126	1730	1730
127	1464	1464
128	2096	2096
129	1210	1210
130	2164	2164
131	490	490
132	0	0
133	538	538
134	1828	1828
135	1046	1046
136	0	0
137	1384	1384
138	2358	2358
139	753	2871
140	1848	2190
141	0	0
142	156	156
143	244	244
144	1754	1812
145	6	2678
146	2744	2744
147	0	100
148	838	2274
149	1260	1260
150	1286	1292
151	1020	950
152	344	344
153	726	714
154	2972	2966
155	2794	2794
156	118	118
157	2180	2180
158	1234	1234
159	1206	1206
160	1288	1288
161	632	682
162	1326	1420
163	1146	1692
164	2566	2760
165	1814	2534
166	1606	2052
167	1884	1884
168	1162	1860
169	1482	1612
170	212	212
171	596	726
172	2012	2428
173	1960	1960
174	1512	1474
175	508	1222
176	1496	2728
177	632	632
178	200	200
179	844	844
180	1696	1696
181	2194	2194
182	858	858
183	1220	1220
184	1944	1946
185	34	34
186	1140	1140
187	188	188
188	2144	2104
189	306	306
190	176	176
191	488	488
192	2586	2790
193	2677	2677
194	281	281
195	904	904
196	328	328
197	2070	2070
198	2538	2538
199	1978	1978
200	0	0
201	0	0
202	952	942
203	1569	1571
204	846	846
205	938	932
206	3022	3022
207	0	0
208	694	694
209	870	870
210	884	858
211	782	782
212	122	122
213	166	166
214	1872	1872
215	248	248
216	0	0
217	0	0
218	1255	1255
219	63	63
220	2130	2130
221	56	56
222	0	0
223	2280	2280
224	0	0
225	2336	2336
226	624	624
227	1822	1822
228	1272	1272
229	1168	1168
230	1632	3528
231	528	1216
232	0	0
233	162	162
234	240	240
235	62	86
236	244	604
237	0	4248
238	2304	2304
239	1378	1378
240	2568	2564
241	1764	3766
242	170	170
243	192	192
244	1258	1258
245	1030	1030
246	1746	2268
247	2436	2436
248	0	0
249	144	144
250	550	470
251	222	222
252	1082	1082
253	1854	1854
254	290	290
255	244	646
256	0	338
257	2674	2666
258	1342	1342
259	912	912
260	0	0
261	756	754
262	194	194
263	968	968
264	8	8
265	1636	1678
266	40	40
267	782	782
268	1012	1012
269	438	438
270	10	10
271	2488	2718
272	258	258
273	1774	1774
274	2380	2392
275	2098	2100
276	1166	1166
277	224	226
278	76	76
279	948	948
280	110	110
281	2218	2218
282	0	0
283	1496	1496
284	1166	1166
285	312	312
286	14	14
287	56	56
288	976	976
289	832	832
290	726	720
291	836	836
292	2188	2188
293	2308	2308
294	1348	1348
295	564	564
296	1778	1778
297	236	236
298	112	112
299	1628	1628
300	2290	2290
301	260	260
302	530	532
303	1756	1756
304	182	182
305	418	418
306	1264	1264
307	314	314
308	1798	1798
