0	9	12
1	11	5
2	13	15
3	8	8
4	10	10
5	7	7
6	11	14
7	11	11
8	22	25
9	9	9
10	3	9
11	4	7
12	15	18
13	39	54
14	6	6
15	40	44
16	14	14
17	3	3
18	8	10
19	8	10
20	15	17
21	5	5
22	5	5
23	6	6
24	7	7
25	5	5
26	6	7
27	6	6
28	7	7
29	12	14
30	18	18
31	1	2
32	15	20
33	13	14
34	21	22
35	14	16
36	13	15
37	26	29
38	18	19
39	44	46
40	6	9
41	47	50
42	31	32
43	11	12
44	27	30
45	8	10
46	6	8
47	67	72
48	39	50
49	41	55
50	39	46
51	23	24
52	64	72
53	46	51
54	76	85
55	2	2
56	252	280
57	0	0
58	23	24
59	151	162
60	59	61
61	21	15
62	92	100
63	23	35
64	9	10
65	36	47
66	22	29
67	88	91
68	47	53
69	15	17
70	84	86
71	51	59
72	6	6
73	123	131
74	64	70
75	16	19
76	5	5
77	29	35
78	20	18
79	10	10
80	6	6
81	22	22
82	4	5
83	15	16
84	30	45
85	124	142
86	159	193
87	18	19
88	3	3
89	25	29
90	15	16
91	13	17
92	0	0
93	19	22
94	2	2
95	60	65
96	35	41
97	14	20
98	91	101
99	12	13
100	10	11
101	7	8
102	10	11
103	65	77
104	124	130
105	16	18
106	5	5
107	16	19
108	10	13
109	9	12
110	0	0
111	1	3
112	25	28
113	77	83
114	53	61
115	11	11
116	9	9
117	21	19
118	54	52
119	0	0
120	42	46
121	0	0
122	1	1
123	20	23
124	5	5
125	32	39
126	4	5
127	40	40
128	46	51
129	8	9
130	12	13
131	6	8
132	17	17
133	98	114
134	6	9
135	4	5
136	60	78
137	3	3
138	37	42
139	36	41
140	18	19
141	23	23
142	49	50
143	6	9
144	15	17
145	3	3
146	22	26
147	25	28
148	7	8
149	32	36
150	11	12
151	30	35
152	12	12
153	34	34
154	0	0
155	30	33
156	30	33
157	5	5
158	3	3
159	35	37
160	14	15
161	2	6
162	79	82
163	0	0
164	1	3
165	18	18
166	3	2
167	23	25
168	6	7
169	101	107
170	15	18
171	21	20
172	6	5
173	5	6
174	6	6
175	14	16
176	41	47
177	18	18
178	34	42
179	43	43
180	36	45
181	72	79
182	34	38
183	89	104
184	20	25
185	56	67
186	4	5
187	21	15
188	150	182
189	45	51
190	151	184
191	285	335
192	15	15
193	2	4
194	186	200
195	125	141
196	140	152
197	315	344
198	53	56
199	145	157
200	194	213
201	119	128
202	175	187
203	179	181
204	48	61
205	35	38
206	132	183
207	96	139
208	75	74
209	37	52
210	121	121
211	26	27
212	79	86
213	58	63
214	22	23
215	12	12
216	52	64
217	11	15
218	89	110
219	35	43
220	142	143
221	95	98
222	70	72
223	15	13
224	56	60
225	39	41
226	11	9
227	41	43
228	46	79
229	8	10
230	16	16
231	9	9
232	53	56
233	33	35
234	8	8
235	26	10
236	41	41
237	42	45
238	47	50
239	53	55
240	57	56
241	83	86
242	169	173
243	5	4
244	82	83
245	74	77
246	3	4
247	4	4
248	11	16
249	9	11
250	107	66
251	22	37
252	3	3
253	13	10
254	32	32
255	9	10
256	10	9
257	25	27
258	18	20
