2021-05-10 19:07:55	71.48305084745763
2021-05-10 19:07:56	84.809
2021-05-10 19:07:57	72.717
2021-05-10 19:07:58	79.391
2021-05-10 19:07:59	62.083
2021-05-10 19:08:00	61.328
2021-05-10 19:08:01	51.752
2021-05-10 19:08:02	53.441
2021-05-10 19:08:03	49.35
2021-05-10 19:08:04	49.449
2021-05-10 19:08:05	50.847
2021-05-10 19:08:06	45.653
2021-05-10 19:08:07	56.559
2021-05-10 19:08:08	51.763
2021-05-10 19:08:09	50.141
2021-05-10 19:08:10	53.132
2021-05-10 19:08:11	45.278
2021-05-10 19:08:12	56.52
2021-05-10 19:08:13	49.916
2021-05-10 19:08:14	46.952
2021-05-10 19:08:15	40.406
2021-05-10 19:08:16	42.701
2021-05-10 19:08:17	40.601
2021-05-10 19:08:18	50.471
2021-05-10 19:08:19	48.421
2021-05-10 19:08:20	50.339
2021-05-10 19:08:21	51.404
2021-05-10 19:08:22	46.515
2021-05-10 19:08:23	51.806
2021-05-10 19:08:24	57.491
2021-05-10 19:08:25	50.618
2021-05-10 19:08:26	43.886
2021-05-10 19:08:27	55.341
2021-05-10 19:08:28	48.252
2021-05-10 19:08:29	41.344
2021-05-10 19:08:30	36.068
2021-05-10 19:08:31	38.638
2021-05-10 19:08:32	42.881
2021-05-10 19:08:33	57.475
2021-05-10 19:08:34	57.178
2021-05-10 19:08:35	61.017
2021-05-10 19:08:36	60.81
2021-05-10 19:08:37	60.426
2021-05-10 19:08:38	57.966
2021-05-10 19:08:39	50.84
2021-05-10 19:08:40	52.3
2021-05-10 19:08:41	47.5
2021-05-10 19:08:42	46.259
2021-05-10 19:08:43	48.989
2021-05-10 19:08:44	52.898
2021-05-10 19:08:45	44.32
2021-05-10 19:08:46	47.082
2021-05-10 19:08:47	51.482
2021-05-10 19:08:48	54.809
2021-05-10 19:08:49	37.607
2021-05-10 19:08:50	30.663
2021-05-10 19:08:51	55.276
2021-05-10 19:08:52	48.876
2021-05-10 19:08:53	45.067
2021-05-10 19:08:54	45.569
2021-05-10 19:08:55	47.387
2021-05-10 19:08:56	49.169
2021-05-10 19:08:57	55.032
2021-05-10 19:08:58	48.722
2021-05-10 19:08:59	54.969
2021-05-10 19:09:00	51.922
2021-05-10 19:09:01	55.135
2021-05-10 19:09:02	48.143
2021-05-10 19:09:03	58.821
2021-05-10 19:09:04	62.34
2021-05-10 19:09:05	63.53
2021-05-10 19:09:06	57.426
2021-05-10 19:09:07	63.39
2021-05-10 19:09:08	56.621
2021-05-10 19:09:09	58.593
2021-05-10 19:09:10	51.024
2021-05-10 19:09:11	47.915
2021-05-10 19:09:12	44.821
2021-05-10 19:09:13	49.143
2021-05-10 19:09:14	41.517
2021-05-10 19:09:15	42.171
2021-05-10 19:09:16	46.65
2021-05-10 19:09:17	39.554
2021-05-10 19:09:18	56.556
2021-05-10 19:09:19	54.38
2021-05-10 19:09:20	49.186
2021-05-10 19:09:21	51.113
2021-05-10 19:09:22	52.786
2021-05-10 19:09:23	43.204
2021-05-10 19:09:24	44.567
2021-05-10 19:09:25	48.095
2021-05-10 19:09:26	46.395
2021-05-10 19:09:27	49.708
2021-05-10 19:09:28	42.9
2021-05-10 19:09:29	44.72
2021-05-10 19:09:30	47.122
2021-05-10 19:09:31	49.636
2021-05-10 19:09:32	49.591
2021-05-10 19:09:33	36.535
2021-05-10 19:09:34	38.869
2021-05-10 19:09:35	37.823
2021-05-10 19:09:36	51.572
2021-05-10 19:09:37	41.487
2021-05-10 19:09:38	35.589
2021-05-10 19:09:39	52.596
2021-05-10 19:09:40	58.315
2021-05-10 19:09:41	47.91
2021-05-10 19:09:42	50.757
2021-05-10 19:09:43	46.993
2021-05-10 19:09:44	46.845
2021-05-10 19:09:45	57.175
2021-05-10 19:09:46	57.349
2021-05-10 19:09:47	51.921
2021-05-10 19:09:48	47.794
2021-05-10 19:09:49	49.31
2021-05-10 19:09:50	41.823
2021-05-10 19:09:51	58.682
2021-05-10 19:09:52	50.382
2021-05-10 19:09:53	57.623
2021-05-10 19:09:54	52.632
2021-05-10 19:09:55	57.469
2021-05-10 19:09:56	55.1
2021-05-10 19:09:57	53.427
2021-05-10 19:09:58	50.77
2021-05-10 19:09:59	47.18
2021-05-10 19:10:00	48.614
2021-05-10 19:10:01	44.685
2021-05-10 19:10:02	40.269
2021-05-10 19:10:03	44.817
2021-05-10 19:10:04	52.18
2021-05-10 19:10:05	52.615
2021-05-10 19:10:06	52.08
2021-05-10 19:10:07	57.19
2021-05-10 19:10:08	54.499
2021-05-10 19:10:09	65.407
2021-05-10 19:10:10	61.23
2021-05-10 19:10:11	64.1
2021-05-10 19:10:12	52.988
2021-05-10 19:10:13	59.089
2021-05-10 19:10:14	56.162
2021-05-10 19:10:15	19.359
2021-05-10 19:10:16	1.2873563218390804
