jobId	jobGroup	stageId	index	launchTime	finishTime	duration	schedulerDelay	executorId	host	taskLocality	speculative	gettingResultTime	successful	executorRunTime	executorCpuTime	executorDeserializeTime	executorDeserializeCpuTime	resultSerializationTime	jvmGCTime	resultSize	numUpdatedBlockStatuses	diskBytesSpilled	memoryBytesSpilled	peakExecutionMemory	recordsRead	bytesRead	recordsWritten	bytesWritten	shuffleFetchWaitTime	shuffleTotalBytesRead	shuffleTotalBlocksFetched	shuffleLocalBlocksFetched	shuffleRemoteBlocksFetched	shuffleWriteTime	shuffleBytesWritten	shuffleRecordsWritten	appId	phaseName
13		18	66202	1595617931230	1595617931346	116	22	7	mr-02	0	false	0	true	11	6	83	67	0	0	1676	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0729	Extract DCELs
13		18	66201	1595617931230	1595617931342	112	20	1	mr-01	0	false	0	true	10	3	82	54	0	0	1676	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0729	Extract DCELs
13		18	66207	1595617931231	1595617931546	315	21	12	mr-10	0	false	0	true	210	207	84	73	0	0	1719	0	0	0	0	2412	579392	0	0	0	0	0	0	0	0	0	0	0729	Extract DCELs
13		18	66203	1595617931231	1595617931349	118	20	11	mr-03	0	false	0	true	13	5	85	66	0	0	1719	0	0	0	0	56	13288	0	0	0	0	0	0	0	0	0	0	0729	Extract DCELs
13		18	66208	1595617931231	1595617931349	118	24	4	mr-07	0	false	0	true	11	6	83	57	0	0	1676	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0729	Extract DCELs
13		18	66206	1595617931231	1595617931355	124	22	8	mr-11	0	false	0	true	15	5	87	76	0	0	1676	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0729	Extract DCELs
13		18	66204	1595617931231	1595617937697	6466	20	2	mr-12	0	false	0	true	6361	5565	85	58	0	788	1762	0	0	0	0	16328	3968344	0	0	0	0	0	0	0	0	0	0	0729	Extract DCELs
13		18	66205	1595617931231	1595617936311	5080	23	5	mr-08	0	false	0	true	4970	4344	87	73	0	622	1762	0	0	0	0	14144	3421576	0	0	0	0	0	0	0	0	0	0	0729	Extract DCELs
13		18	66211	1595617931232	1595617931353	121	23	3	mr-05	0	false	0	true	13	3	85	59	0	0	1676	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0729	Extract DCELs
13		18	66210	1595617931232	1595617931356	124	22	10	mr-09	0	false	0	true	18	8	84	54	0	0	1676	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0729	Extract DCELs
13		18	66212	1595617931232	1595617933554	2322	24	6	mr-04	0	false	0	true	2212	2203	86	54	0	0	1719	0	0	0	0	9960	2387424	0	0	0	0	0	0	0	0	0	0	0729	Extract DCELs
13		18	66214	1595617931232	1595617932630	1398	19	7	mr-02	0	false	0	true	1295	712	84	59	0	567	1762	0	0	0	0	5098	1209392	0	0	0	0	0	0	0	0	0	0	0729	Extract DCELs
